event_id,customer_id,product_id,event_type,event_timestamp,device_type,session_duration
255390,571,185,product_view,2026-03-12 14:19:09,mobile,473
255391,7864,315,product_view,2026-03-12 04:43:02,mobile,360
255392,7415,456,product_view,2026-03-12 03:01:35,desktop,101
255393,1442,59,page_view,2026-03-12 22:52:21,mobile,525
255394,5322,470,product_view,2026-03-12 12:27:59,desktop,407
255395,9525,263,checkout,2026-03-12 07:33:02,desktop,295
255396,2417,106,checkout,2026-03-12 05:54:36,desktop,414
255397,3132,396,add_to_cart,2026-03-12 22:15:26,tablet,88
255398,9984,156,add_to_cart,2026-03-12 23:04:04,desktop,275
255399,2818,149,page_view,2026-03-12 05:52:49,tablet,127
255400,9899,269,product_view,2026-03-12 09:51:51,mobile,89
255401,8418,331,add_to_cart,2026-03-12 12:05:25,tablet,250
255402,10116,344,product_view,2026-03-12 08:49:42,mobile,471
255403,7070,197,product_view,2026-03-12 17:09:16,desktop,513
255404,5077,305,add_to_cart,2026-03-12 13:58:15,tablet,541
255405,2562,115,checkout,2026-03-12 23:03:11,desktop,189
255406,6146,198,checkout,2026-03-12 09:43:32,tablet,407
255407,6954,491,add_to_cart,2026-03-12 05:32:20,mobile,355
255408,4632,490,product_view,2026-03-12 02:04:57,mobile,377
255409,2824,317,product_view,2026-03-12 01:07:06,desktop,56
255410,189,314,product_view,2026-03-12 19:25:23,mobile,315
255411,4884,103,add_to_cart,2026-03-12 01:22:12,tablet,44
255412,8715,156,add_to_cart,2026-03-12 07:38:39,tablet,130
255413,7428,417,page_view,2026-03-12 18:28:12,tablet,92
255414,6858,36,checkout,2026-03-12 12:48:13,tablet,348
255415,7323,499,checkout,2026-03-12 08:02:08,mobile,121
255416,5350,414,page_view,2026-03-12 13:28:29,desktop,443
255417,9802,105,product_view,2026-03-12 05:11:45,tablet,82
255418,7601,488,product_view,2026-03-12 20:13:37,mobile,491
255419,3191,395,checkout,2026-03-12 21:34:00,mobile,334
255420,3878,405,page_view,2026-03-12 07:06:23,mobile,150
255421,6957,102,checkout,2026-03-12 03:25:57,mobile,43
255422,5263,295,checkout,2026-03-12 12:42:20,desktop,311
255423,5335,191,page_view,2026-03-12 03:19:43,tablet,296
255424,8112,129,checkout,2026-03-12 01:09:03,tablet,279
255425,2887,185,product_view,2026-03-12 23:29:52,mobile,358
255426,1764,68,add_to_cart,2026-03-12 01:03:53,tablet,412
255427,9464,28,product_view,2026-03-12 01:40:53,desktop,482
255428,8341,44,product_view,2026-03-12 17:04:46,mobile,537
255429,1691,312,checkout,2026-03-12 07:24:01,mobile,145
255430,6481,209,page_view,2026-03-12 06:40:18,mobile,70
255431,8574,183,page_view,2026-03-12 17:34:14,tablet,249
255432,3566,264,add_to_cart,2026-03-12 22:25:32,tablet,408
255433,6733,368,product_view,2026-03-12 15:29:27,tablet,290
255434,10324,427,checkout,2026-03-12 20:56:43,mobile,376
255435,7842,150,add_to_cart,2026-03-12 13:49:51,desktop,310
255436,7799,475,add_to_cart,2026-03-12 08:28:30,tablet,307
255437,2114,397,add_to_cart,2026-03-12 07:34:00,desktop,249
255438,1784,49,add_to_cart,2026-03-12 04:48:43,desktop,272
255439,8293,305,page_view,2026-03-12 02:48:04,mobile,350
255440,1258,222,add_to_cart,2026-03-12 10:19:14,tablet,26
255441,2990,345,checkout,2026-03-12 16:15:25,mobile,579
255442,5291,35,page_view,2026-03-12 00:18:04,mobile,552
255443,1555,196,product_view,2026-03-12 22:49:57,mobile,180
255444,1079,135,page_view,2026-03-12 08:08:44,mobile,55
255445,22,366,checkout,2026-03-12 09:30:55,mobile,47
255446,3450,261,checkout,2026-03-12 04:32:40,desktop,73
255447,2198,194,page_view,2026-03-12 07:44:49,mobile,188
255448,6985,278,product_view,2026-03-12 04:33:03,desktop,90
255449,5186,170,checkout,2026-03-12 14:30:04,mobile,142
255450,6347,307,add_to_cart,2026-03-12 06:45:35,mobile,94
255451,453,306,product_view,2026-03-12 14:53:04,desktop,388
255452,10141,258,add_to_cart,2026-03-12 18:17:45,desktop,317
255453,10275,59,checkout,2026-03-12 14:56:11,tablet,30
255454,1992,221,product_view,2026-03-12 23:43:03,mobile,191
255455,3596,109,add_to_cart,2026-03-12 17:41:30,tablet,134
255456,7772,188,page_view,2026-03-12 07:52:28,tablet,63
255457,9744,135,checkout,2026-03-12 13:12:23,desktop,517
255458,4487,345,checkout,2026-03-12 07:54:39,desktop,163
255459,8292,2,add_to_cart,2026-03-12 18:04:20,desktop,190
255460,1737,475,add_to_cart,2026-03-12 07:46:13,tablet,576
255461,7774,306,product_view,2026-03-12 13:36:18,mobile,495
255462,2228,8,page_view,2026-03-12 10:20:32,desktop,344
255463,3654,37,product_view,2026-03-12 23:17:45,desktop,525
255464,1351,78,checkout,2026-03-12 21:13:40,desktop,432
255465,3919,181,add_to_cart,2026-03-12 05:43:49,tablet,45
255466,8918,323,product_view,2026-03-12 00:25:38,mobile,13
255467,8083,311,checkout,2026-03-12 10:15:13,mobile,31
255468,4510,410,page_view,2026-03-12 02:43:22,tablet,71
255469,2354,130,add_to_cart,2026-03-12 01:35:05,tablet,372
255470,2952,451,page_view,2026-03-12 06:33:27,mobile,249
255471,8133,396,product_view,2026-03-12 19:31:55,tablet,72
255472,10344,472,product_view,2026-03-12 10:57:03,mobile,587
255473,2192,302,page_view,2026-03-12 14:53:29,tablet,149
255474,2830,13,product_view,2026-03-12 04:18:07,tablet,559
255475,3332,411,checkout,2026-03-12 03:57:43,tablet,164
255476,9186,449,product_view,2026-03-12 17:55:40,tablet,173
255477,7427,494,product_view,2026-03-12 11:54:13,tablet,420
255478,9170,462,checkout,2026-03-12 17:46:47,tablet,479
255479,8469,185,page_view,2026-03-12 02:45:45,tablet,388
255480,4769,434,page_view,2026-03-12 06:48:00,tablet,243
255481,5243,410,page_view,2026-03-12 06:35:31,desktop,460
255482,9151,470,add_to_cart,2026-03-12 18:22:04,mobile,153
255483,9146,50,page_view,2026-03-12 12:21:55,desktop,155
255484,8418,136,add_to_cart,2026-03-12 14:54:15,tablet,304
255485,9463,262,product_view,2026-03-12 20:53:27,mobile,117
255486,41,110,page_view,2026-03-12 01:02:00,mobile,561
255487,1052,277,product_view,2026-03-12 02:29:38,desktop,407
255488,181,396,product_view,2026-03-12 21:12:29,desktop,451
255489,5318,273,checkout,2026-03-12 12:59:05,tablet,316
255490,6385,276,checkout,2026-03-12 06:21:08,mobile,389
255491,2467,264,add_to_cart,2026-03-12 15:45:02,tablet,238
255492,9364,17,page_view,2026-03-12 21:57:36,desktop,393
255493,3371,413,page_view,2026-03-12 00:37:43,desktop,185
255494,4175,55,product_view,2026-03-12 16:54:47,tablet,411
255495,4626,188,add_to_cart,2026-03-12 02:25:22,desktop,30
255496,3269,303,product_view,2026-03-12 22:02:54,mobile,86
255497,446,415,page_view,2026-03-12 08:45:39,mobile,271
255498,1505,442,product_view,2026-03-12 13:20:37,desktop,330
255499,1676,368,add_to_cart,2026-03-12 23:36:03,desktop,120
255500,2196,408,checkout,2026-03-12 04:40:01,desktop,34
255501,5655,105,add_to_cart,2026-03-12 14:35:13,mobile,447
255502,9537,116,add_to_cart,2026-03-12 14:24:28,mobile,87
255503,7316,290,page_view,2026-03-12 22:11:07,desktop,71
255504,4479,291,product_view,2026-03-12 08:43:36,desktop,14
255505,8482,27,page_view,2026-03-12 20:28:07,tablet,86
255506,1958,404,add_to_cart,2026-03-12 02:50:25,desktop,513
255507,7270,247,checkout,2026-03-12 15:19:58,tablet,556
255508,966,351,checkout,2026-03-12 03:43:09,tablet,574
255509,3057,120,product_view,2026-03-12 14:29:25,mobile,190
255510,4865,101,checkout,2026-03-12 10:39:49,desktop,162
255511,7413,256,add_to_cart,2026-03-12 20:54:37,tablet,207
255512,6978,162,checkout,2026-03-12 19:14:14,desktop,12
255513,4464,126,product_view,2026-03-12 12:20:53,mobile,9
255514,4571,433,page_view,2026-03-12 01:56:08,tablet,250
255515,3155,379,add_to_cart,2026-03-12 05:44:15,desktop,528
255516,1694,303,add_to_cart,2026-03-12 10:38:35,desktop,21
255517,2050,410,product_view,2026-03-12 10:03:07,desktop,16
255518,7292,274,add_to_cart,2026-03-12 02:22:06,tablet,290
255519,5845,450,checkout,2026-03-12 06:54:28,tablet,493
255520,3863,459,product_view,2026-03-12 04:53:24,desktop,174
255521,5319,142,checkout,2026-03-12 02:10:03,desktop,24
255522,7255,131,page_view,2026-03-12 02:21:04,tablet,158
255523,2801,322,checkout,2026-03-12 23:03:14,mobile,360
255524,7725,82,add_to_cart,2026-03-12 01:26:43,desktop,335
255525,7559,453,product_view,2026-03-12 07:39:32,tablet,48
255526,2670,53,checkout,2026-03-12 17:31:31,tablet,189
255527,4825,453,product_view,2026-03-12 21:04:22,desktop,274
255528,686,74,page_view,2026-03-12 16:36:15,tablet,505
255529,8172,245,page_view,2026-03-12 22:48:16,mobile,491
255530,9969,331,checkout,2026-03-12 20:17:55,mobile,233
255531,8885,20,add_to_cart,2026-03-12 22:07:23,desktop,286
255532,9073,260,add_to_cart,2026-03-12 10:02:59,tablet,251
255533,7291,120,page_view,2026-03-12 13:30:55,desktop,192
255534,7101,260,page_view,2026-03-12 10:09:07,mobile,259
255535,9088,121,product_view,2026-03-12 20:40:56,mobile,149
255536,4812,182,checkout,2026-03-12 13:13:40,desktop,146
255537,8424,445,product_view,2026-03-12 21:35:56,tablet,524
255538,5702,292,checkout,2026-03-12 14:43:14,tablet,162
255539,7494,291,checkout,2026-03-12 11:51:39,desktop,337
255540,1780,485,checkout,2026-03-12 18:56:45,tablet,133
255541,3000,476,page_view,2026-03-12 05:07:39,desktop,321
255542,7060,332,page_view,2026-03-12 04:47:15,tablet,61
255543,3387,163,page_view,2026-03-12 01:44:29,mobile,510
255544,6374,414,product_view,2026-03-12 01:53:43,tablet,240
255545,2616,205,page_view,2026-03-12 00:30:51,tablet,524
255546,8276,37,page_view,2026-03-12 07:34:12,mobile,490
255547,10324,109,product_view,2026-03-12 21:15:16,tablet,205
255548,7896,351,page_view,2026-03-12 01:37:49,tablet,131
255549,3505,83,checkout,2026-03-12 06:57:56,desktop,141
255550,988,250,add_to_cart,2026-03-12 01:22:39,mobile,308
255551,2533,380,page_view,2026-03-12 11:46:23,desktop,346
255552,8342,180,checkout,2026-03-12 21:24:47,desktop,145
255553,7951,353,product_view,2026-03-12 03:14:01,desktop,454
255554,3838,191,checkout,2026-03-12 02:45:40,mobile,370
255555,150,94,page_view,2026-03-12 06:41:25,desktop,249
255556,3245,103,checkout,2026-03-12 16:56:23,desktop,452
255557,6995,141,page_view,2026-03-12 19:39:00,mobile,5
255558,6371,46,product_view,2026-03-12 15:55:03,tablet,466
255559,7073,146,product_view,2026-03-12 00:35:39,tablet,410
255560,2461,123,checkout,2026-03-12 03:33:13,tablet,314
255561,1678,42,page_view,2026-03-12 05:34:32,tablet,28
255562,3968,230,product_view,2026-03-12 03:02:06,tablet,76
255563,10185,151,checkout,2026-03-12 06:57:43,mobile,105
255564,9445,205,page_view,2026-03-12 02:42:32,desktop,357
255565,2438,384,checkout,2026-03-12 11:28:16,mobile,410
255566,931,347,product_view,2026-03-12 02:11:01,desktop,575
255567,9683,277,add_to_cart,2026-03-12 20:25:15,desktop,77
255568,3660,367,page_view,2026-03-12 09:39:25,mobile,458
255569,5695,14,add_to_cart,2026-03-12 19:28:45,desktop,502
255570,7659,105,page_view,2026-03-12 08:16:53,tablet,394
255571,1177,361,checkout,2026-03-12 19:28:17,tablet,137
255572,3270,200,product_view,2026-03-12 13:23:24,tablet,256
255573,1381,32,product_view,2026-03-12 02:55:12,mobile,339
255574,9958,109,add_to_cart,2026-03-12 21:58:03,tablet,272
255575,1209,397,product_view,2026-03-12 00:40:18,mobile,419
255576,8356,245,page_view,2026-03-12 10:34:34,mobile,381
255577,2170,213,checkout,2026-03-12 03:53:14,desktop,219
255578,8778,125,product_view,2026-03-12 05:36:29,mobile,306
255579,5344,244,product_view,2026-03-12 15:20:58,desktop,277
255580,4270,125,add_to_cart,2026-03-12 21:11:39,desktop,118
255581,1770,58,add_to_cart,2026-03-12 23:18:14,tablet,104
255582,3579,8,checkout,2026-03-12 14:03:44,mobile,577
255583,5107,126,checkout,2026-03-12 23:44:28,desktop,561
255584,357,474,product_view,2026-03-12 16:45:30,tablet,484
255585,9445,487,checkout,2026-03-12 03:38:50,desktop,118
255586,636,21,product_view,2026-03-12 12:09:10,mobile,324
255587,7722,463,add_to_cart,2026-03-12 18:38:13,tablet,454
255588,4213,256,add_to_cart,2026-03-12 04:32:04,tablet,159
255589,8455,36,add_to_cart,2026-03-12 08:16:37,tablet,486
255590,8461,63,add_to_cart,2026-03-12 07:57:05,desktop,214
255591,5523,106,add_to_cart,2026-03-12 23:58:01,desktop,266
255592,8108,420,checkout,2026-03-12 09:27:03,tablet,437
255593,8255,14,checkout,2026-03-12 14:53:40,mobile,531
255594,5199,398,checkout,2026-03-12 19:03:53,tablet,545
255595,6000,498,page_view,2026-03-12 19:24:52,mobile,214
255596,6475,52,product_view,2026-03-12 23:39:29,tablet,338
255597,2351,112,add_to_cart,2026-03-12 08:35:00,desktop,289
255598,8928,394,checkout,2026-03-12 21:57:55,tablet,588
255599,4991,427,checkout,2026-03-12 18:16:42,mobile,64
255600,6147,384,page_view,2026-03-12 06:31:15,tablet,200
255601,84,287,checkout,2026-03-12 16:55:52,mobile,407
255602,3019,10,add_to_cart,2026-03-12 14:34:45,tablet,429
255603,3453,428,add_to_cart,2026-03-12 00:20:11,mobile,568
255604,7877,109,add_to_cart,2026-03-12 08:28:12,tablet,276
255605,2808,350,checkout,2026-03-12 04:31:38,mobile,175
255606,4638,152,add_to_cart,2026-03-12 22:06:57,mobile,565
255607,4619,412,add_to_cart,2026-03-12 05:51:56,tablet,526
255608,5205,26,product_view,2026-03-12 17:50:30,tablet,464
255609,7658,441,product_view,2026-03-12 23:58:45,mobile,42
255610,9685,271,page_view,2026-03-12 02:28:36,desktop,109
255611,10162,20,page_view,2026-03-12 18:02:02,desktop,265
255612,831,205,product_view,2026-03-12 00:36:19,desktop,341
255613,1112,226,checkout,2026-03-12 15:47:26,desktop,447
255614,6048,422,product_view,2026-03-12 12:17:30,tablet,531
255615,4440,269,checkout,2026-03-12 13:14:42,tablet,57
255616,6902,258,add_to_cart,2026-03-12 06:58:26,tablet,349
255617,6469,466,page_view,2026-03-12 05:40:19,desktop,74
255618,9359,159,add_to_cart,2026-03-12 23:09:31,mobile,293
255619,1060,385,page_view,2026-03-12 14:23:57,desktop,207
255620,8869,497,add_to_cart,2026-03-12 10:24:39,mobile,142
255621,2023,207,page_view,2026-03-12 14:04:02,mobile,307
255622,8702,127,add_to_cart,2026-03-12 13:24:54,mobile,208
255623,1069,333,checkout,2026-03-12 01:13:36,tablet,477
255624,4213,264,page_view,2026-03-12 06:08:10,mobile,157
255625,3592,386,checkout,2026-03-12 23:57:55,tablet,168
255626,4263,40,add_to_cart,2026-03-12 10:59:48,desktop,456
255627,351,372,checkout,2026-03-12 11:15:19,mobile,12
255628,6357,311,checkout,2026-03-12 06:03:43,mobile,488
255629,1035,177,checkout,2026-03-12 22:18:06,desktop,532
255630,2810,119,checkout,2026-03-12 11:51:20,tablet,567
255631,4075,88,checkout,2026-03-12 04:58:17,mobile,278
255632,1394,446,add_to_cart,2026-03-12 02:14:43,tablet,248
255633,7013,260,checkout,2026-03-12 04:41:02,tablet,73
255634,617,428,add_to_cart,2026-03-12 21:55:22,mobile,27
255635,2433,233,checkout,2026-03-12 20:25:24,desktop,447
255636,944,373,add_to_cart,2026-03-12 06:57:14,desktop,545
255637,4243,434,add_to_cart,2026-03-12 14:41:38,desktop,134
255638,5964,112,checkout,2026-03-12 11:44:44,mobile,516
255639,7099,241,product_view,2026-03-12 02:33:05,desktop,52
255640,8873,215,checkout,2026-03-12 00:43:31,tablet,413
255641,7430,22,checkout,2026-03-12 21:51:53,tablet,578
255642,6212,22,checkout,2026-03-12 07:45:40,tablet,207
255643,8462,154,add_to_cart,2026-03-12 12:20:11,tablet,414
255644,1672,112,checkout,2026-03-12 11:50:49,desktop,550
255645,77,342,product_view,2026-03-12 01:19:41,mobile,236
255646,6525,426,product_view,2026-03-12 18:28:36,desktop,506
255647,5054,380,checkout,2026-03-12 14:07:11,tablet,157
255648,4204,384,add_to_cart,2026-03-12 16:04:23,mobile,13
255649,6202,169,add_to_cart,2026-03-12 05:27:44,tablet,474
255650,981,196,add_to_cart,2026-03-12 16:55:46,desktop,399
255651,6419,222,page_view,2026-03-12 08:05:00,desktop,440
255652,2542,485,product_view,2026-03-12 23:23:06,tablet,478
255653,5844,35,product_view,2026-03-12 01:20:47,tablet,476
255654,6710,154,product_view,2026-03-12 05:12:28,mobile,453
255655,3676,228,page_view,2026-03-12 20:48:34,tablet,105
255656,3486,449,add_to_cart,2026-03-12 01:28:40,tablet,397
255657,7000,155,page_view,2026-03-12 17:52:02,desktop,190
255658,10281,408,product_view,2026-03-12 07:28:06,tablet,584
255659,8068,214,add_to_cart,2026-03-12 00:24:03,tablet,436
255660,3397,350,product_view,2026-03-12 18:27:37,tablet,216
255661,6177,114,checkout,2026-03-12 11:32:43,mobile,538
255662,331,389,product_view,2026-03-12 06:25:46,tablet,440
255663,3238,232,product_view,2026-03-12 06:57:24,desktop,252
255664,825,192,product_view,2026-03-12 18:47:32,tablet,358
255665,3850,306,checkout,2026-03-12 13:52:52,desktop,457
255666,9633,72,checkout,2026-03-12 07:34:22,desktop,504
255667,4428,257,page_view,2026-03-12 11:45:04,tablet,506
255668,9188,145,page_view,2026-03-12 02:32:30,mobile,568
255669,1225,472,product_view,2026-03-12 18:39:06,tablet,71
255670,8675,247,page_view,2026-03-12 18:55:16,desktop,317
255671,3812,367,add_to_cart,2026-03-12 11:37:01,mobile,409
255672,10084,447,page_view,2026-03-12 23:25:50,mobile,218
255673,639,280,product_view,2026-03-12 12:02:34,mobile,477
255674,4959,336,page_view,2026-03-12 20:16:19,desktop,435
255675,1162,1,page_view,2026-03-12 08:11:01,mobile,321
255676,1930,156,page_view,2026-03-12 15:33:53,mobile,264
255677,7017,385,checkout,2026-03-12 12:25:38,desktop,443
255678,10460,177,product_view,2026-03-12 00:20:00,mobile,149
255679,2094,51,add_to_cart,2026-03-12 18:52:53,tablet,478
255680,7878,357,page_view,2026-03-12 16:45:21,mobile,565
255681,8906,184,page_view,2026-03-12 07:50:03,desktop,48
255682,6111,327,page_view,2026-03-12 23:09:32,mobile,554
255683,8595,482,checkout,2026-03-12 23:34:09,desktop,457
255684,4444,445,add_to_cart,2026-03-12 19:27:44,desktop,426
255685,9875,306,add_to_cart,2026-03-12 12:37:32,desktop,572
255686,80,226,page_view,2026-03-12 18:14:36,tablet,326
255687,9634,143,page_view,2026-03-12 09:08:34,desktop,276
255688,467,425,add_to_cart,2026-03-12 02:49:31,mobile,176
255689,7630,349,add_to_cart,2026-03-12 09:04:34,mobile,321
255690,7351,395,page_view,2026-03-12 14:26:56,tablet,40
255691,8766,195,page_view,2026-03-12 17:48:19,mobile,211
255692,9124,258,add_to_cart,2026-03-12 06:41:47,mobile,150
255693,1393,350,product_view,2026-03-12 06:02:29,tablet,74
255694,1869,244,page_view,2026-03-12 17:54:31,desktop,20
255695,7759,276,product_view,2026-03-12 09:07:23,tablet,259
255696,8132,355,page_view,2026-03-12 19:14:15,tablet,230
255697,4192,230,product_view,2026-03-12 21:12:58,tablet,528
255698,3643,243,product_view,2026-03-12 03:24:14,mobile,383
255699,7453,17,product_view,2026-03-12 18:43:44,mobile,415
255700,9555,344,add_to_cart,2026-03-12 18:17:38,mobile,530
255701,10024,36,add_to_cart,2026-03-12 04:22:18,mobile,62
255702,1864,100,checkout,2026-03-12 06:06:19,mobile,571
255703,2797,7,checkout,2026-03-12 07:13:36,mobile,472
255704,4395,126,page_view,2026-03-12 17:00:03,desktop,578
255705,1583,169,product_view,2026-03-12 03:05:21,mobile,532
255706,1337,448,product_view,2026-03-12 09:49:46,tablet,27
255707,7447,61,page_view,2026-03-12 03:18:16,mobile,133
255708,1376,85,checkout,2026-03-12 01:50:14,tablet,88
255709,1793,432,add_to_cart,2026-03-12 06:08:51,tablet,134
255710,5515,242,product_view,2026-03-12 14:28:00,desktop,22
255711,1881,470,add_to_cart,2026-03-12 05:55:16,desktop,449
255712,4429,279,product_view,2026-03-12 18:40:43,tablet,549
255713,1673,150,page_view,2026-03-12 05:05:37,mobile,599
255714,6570,142,checkout,2026-03-12 17:03:40,mobile,214
255715,985,355,page_view,2026-03-12 00:51:37,mobile,331
255716,1011,7,page_view,2026-03-12 23:55:49,desktop,568
255717,4993,488,checkout,2026-03-12 10:29:53,desktop,48
255718,5542,497,add_to_cart,2026-03-12 12:48:00,mobile,53
255719,4432,207,product_view,2026-03-12 22:58:12,mobile,212
255720,4852,82,checkout,2026-03-12 09:23:28,desktop,369
255721,2692,108,page_view,2026-03-12 15:00:47,tablet,280
255722,3544,422,add_to_cart,2026-03-12 14:20:56,tablet,224
255723,99,424,product_view,2026-03-12 19:06:41,mobile,140
255724,2949,162,add_to_cart,2026-03-12 11:59:17,tablet,596
255725,1830,32,checkout,2026-03-12 09:25:04,tablet,372
255726,9741,14,add_to_cart,2026-03-12 01:46:44,tablet,600
255727,3537,116,add_to_cart,2026-03-12 13:09:13,tablet,104
255728,2765,109,page_view,2026-03-12 19:14:11,tablet,130
255729,7608,359,checkout,2026-03-12 17:02:27,mobile,36
255730,475,499,add_to_cart,2026-03-12 05:03:07,desktop,176
255731,10395,82,checkout,2026-03-12 21:18:21,mobile,443
255732,7128,385,checkout,2026-03-12 14:06:03,desktop,555
255733,1032,406,add_to_cart,2026-03-12 03:12:33,mobile,282
255734,6230,219,checkout,2026-03-12 06:25:48,mobile,73
255735,9518,229,add_to_cart,2026-03-12 13:31:35,mobile,488
