event_id,customer_id,product_id,event_type,event_timestamp,device_type,session_duration
255411,1973,209,add_to_cart,2026-03-12 09:11:13,mobile,202
255412,6418,4,checkout,2026-03-12 17:55:44,tablet,114
255413,4987,186,add_to_cart,2026-03-12 21:10:50,desktop,507
255414,8462,177,page_view,2026-03-12 10:20:25,mobile,22
255415,1155,122,add_to_cart,2026-03-12 05:08:09,mobile,421
255416,1991,254,product_view,2026-03-12 05:59:03,mobile,281
255417,9334,51,add_to_cart,2026-03-12 19:45:42,mobile,209
255418,3577,63,product_view,2026-03-12 02:04:14,tablet,572
255419,1732,270,product_view,2026-03-12 07:49:54,mobile,38
255420,9056,4,product_view,2026-03-12 01:05:12,tablet,40
255421,3272,317,page_view,2026-03-12 01:04:14,desktop,183
255422,1046,95,product_view,2026-03-12 05:03:22,tablet,218
255423,3530,410,add_to_cart,2026-03-12 21:27:57,mobile,97
255424,9642,23,checkout,2026-03-12 07:54:17,tablet,473
255425,5099,299,checkout,2026-03-12 19:01:30,desktop,307
255426,4727,249,add_to_cart,2026-03-12 12:32:08,desktop,6
255427,7896,91,add_to_cart,2026-03-12 13:12:09,mobile,507
255428,2161,176,page_view,2026-03-12 22:51:46,mobile,46
255429,2738,355,product_view,2026-03-12 11:55:01,desktop,528
255430,2576,446,page_view,2026-03-12 08:25:42,mobile,383
255431,8842,451,product_view,2026-03-12 15:23:32,desktop,79
255432,1062,345,page_view,2026-03-12 15:43:15,tablet,351
255433,2842,348,add_to_cart,2026-03-12 05:03:36,tablet,539
255434,612,116,add_to_cart,2026-03-12 07:49:36,desktop,220
255435,9533,43,page_view,2026-03-12 20:42:33,tablet,178
255436,8808,153,page_view,2026-03-12 10:37:31,desktop,312
255437,4230,21,page_view,2026-03-12 11:59:41,desktop,342
255438,6618,175,product_view,2026-03-12 10:48:52,tablet,7
255439,3623,261,checkout,2026-03-12 16:34:00,tablet,471
255440,797,186,page_view,2026-03-12 11:16:38,mobile,231
255441,8235,321,product_view,2026-03-12 09:07:47,tablet,8
255442,2893,72,page_view,2026-03-12 01:51:51,tablet,178
255443,3060,146,checkout,2026-03-12 12:26:55,desktop,311
255444,5727,330,page_view,2026-03-12 22:46:36,desktop,109
255445,6454,189,checkout,2026-03-12 06:30:54,desktop,439
255446,9192,416,product_view,2026-03-12 21:13:57,desktop,389
255447,8359,61,page_view,2026-03-12 07:42:49,tablet,326
255448,330,341,add_to_cart,2026-03-12 11:05:12,desktop,425
255449,2475,89,product_view,2026-03-12 03:48:12,mobile,432
255450,918,157,add_to_cart,2026-03-12 05:50:20,tablet,145
255451,5086,104,add_to_cart,2026-03-12 19:47:43,desktop,556
255452,961,266,page_view,2026-03-12 08:17:55,desktop,127
255453,8229,118,add_to_cart,2026-03-12 01:09:22,tablet,384
255454,3995,63,page_view,2026-03-12 17:16:36,desktop,31
255455,520,375,add_to_cart,2026-03-12 23:04:43,tablet,260
255456,3192,170,product_view,2026-03-12 21:18:14,mobile,387
255457,2301,382,add_to_cart,2026-03-12 06:28:01,tablet,293
255458,316,99,checkout,2026-03-12 19:56:23,mobile,232
255459,5173,169,page_view,2026-03-12 04:43:57,desktop,37
255460,10096,261,checkout,2026-03-12 13:28:20,tablet,369
255461,7339,179,checkout,2026-03-12 14:56:14,desktop,267
255462,1696,85,product_view,2026-03-12 07:29:35,desktop,247
255463,8826,458,page_view,2026-03-12 22:38:16,tablet,337
255464,9964,77,add_to_cart,2026-03-12 22:52:42,tablet,148
255465,9939,38,page_view,2026-03-12 04:40:16,desktop,326
255466,9958,51,add_to_cart,2026-03-12 14:58:44,desktop,158
255467,124,91,page_view,2026-03-12 06:29:20,mobile,280
255468,3286,438,product_view,2026-03-12 15:41:35,mobile,215
255469,1653,483,add_to_cart,2026-03-12 10:00:29,mobile,556
255470,7541,54,add_to_cart,2026-03-12 06:08:17,tablet,51
255471,3168,453,checkout,2026-03-12 13:13:11,mobile,501
255472,6800,44,page_view,2026-03-12 17:41:46,mobile,245
255473,10372,139,page_view,2026-03-12 09:34:21,tablet,195
255474,2423,395,checkout,2026-03-12 14:59:35,desktop,80
255475,4035,96,add_to_cart,2026-03-12 00:53:40,desktop,368
255476,3079,395,product_view,2026-03-12 17:25:17,tablet,545
255477,9224,261,checkout,2026-03-12 06:27:52,desktop,279
255478,8877,344,checkout,2026-03-12 15:05:40,mobile,302
255479,9067,19,page_view,2026-03-12 04:08:00,mobile,418
255480,8924,92,page_view,2026-03-12 16:59:19,tablet,315
255481,2564,112,checkout,2026-03-12 17:04:21,mobile,59
255482,7299,19,checkout,2026-03-12 21:45:22,tablet,292
255483,8159,233,checkout,2026-03-12 13:16:08,mobile,9
255484,8824,132,product_view,2026-03-12 21:12:02,tablet,309
255485,8088,91,product_view,2026-03-12 20:15:17,mobile,199
255486,3851,463,page_view,2026-03-12 10:24:14,mobile,387
255487,5398,339,add_to_cart,2026-03-12 08:15:56,mobile,232
255488,6738,197,add_to_cart,2026-03-12 18:35:04,desktop,224
255489,1726,313,checkout,2026-03-12 07:16:38,mobile,139
255490,8629,52,checkout,2026-03-12 07:23:53,mobile,58
255491,1685,435,add_to_cart,2026-03-12 04:37:29,tablet,292
255492,6911,412,add_to_cart,2026-03-12 16:49:58,desktop,328
255493,4441,323,checkout,2026-03-12 01:46:13,mobile,28
255494,566,85,add_to_cart,2026-03-12 04:39:37,tablet,82
255495,10000,265,product_view,2026-03-12 20:08:38,mobile,222
255496,6972,175,add_to_cart,2026-03-12 04:57:27,mobile,546
255497,8107,40,checkout,2026-03-12 21:44:04,desktop,253
255498,9197,30,product_view,2026-03-12 06:32:23,desktop,436
255499,6110,133,product_view,2026-03-12 03:59:17,mobile,462
255500,1309,496,add_to_cart,2026-03-12 09:02:15,desktop,515
255501,5553,137,add_to_cart,2026-03-12 20:33:29,desktop,343
255502,9510,191,page_view,2026-03-12 18:53:43,mobile,590
255503,4027,107,page_view,2026-03-12 03:32:23,mobile,462
255504,3724,411,page_view,2026-03-12 19:13:09,tablet,152
255505,414,70,add_to_cart,2026-03-12 23:59:53,tablet,317
255506,4054,275,page_view,2026-03-12 03:17:44,desktop,392
255507,9198,145,add_to_cart,2026-03-12 16:53:47,mobile,54
255508,4274,473,page_view,2026-03-12 21:32:43,desktop,198
255509,806,328,checkout,2026-03-12 21:44:21,mobile,436
255510,543,55,add_to_cart,2026-03-12 11:58:03,tablet,474
255511,3055,38,page_view,2026-03-12 16:38:32,desktop,227
255512,9081,31,add_to_cart,2026-03-12 14:20:07,mobile,131
255513,2674,87,add_to_cart,2026-03-12 23:27:17,tablet,399
255514,10087,76,checkout,2026-03-12 21:43:40,tablet,199
255515,268,373,checkout,2026-03-12 01:15:41,tablet,286
255516,7718,26,page_view,2026-03-12 22:51:49,desktop,349
255517,4993,236,page_view,2026-03-12 05:10:31,mobile,202
255518,9873,247,checkout,2026-03-12 17:11:00,tablet,559
255519,4158,238,add_to_cart,2026-03-12 08:58:57,mobile,64
255520,2918,107,add_to_cart,2026-03-12 04:18:05,tablet,187
255521,2569,56,checkout,2026-03-12 21:47:22,mobile,457
255522,10091,75,add_to_cart,2026-03-12 13:09:31,tablet,382
255523,2293,246,product_view,2026-03-12 23:51:46,tablet,360
255524,3305,195,product_view,2026-03-12 04:36:52,desktop,166
255525,3140,262,checkout,2026-03-12 06:54:40,tablet,149
255526,3253,23,checkout,2026-03-12 04:30:34,mobile,176
255527,5562,258,add_to_cart,2026-03-12 22:56:35,mobile,416
255528,9080,209,checkout,2026-03-12 08:15:43,tablet,139
255529,4845,428,add_to_cart,2026-03-12 01:41:17,mobile,479
255530,4613,216,product_view,2026-03-12 07:51:01,tablet,534
255531,6,147,checkout,2026-03-12 09:11:24,tablet,137
255532,1274,178,page_view,2026-03-12 12:37:03,mobile,156
255533,9357,115,page_view,2026-03-12 22:20:01,mobile,400
255534,6368,207,checkout,2026-03-12 05:05:05,desktop,19
255535,1308,126,product_view,2026-03-12 18:29:31,desktop,27
255536,3851,442,checkout,2026-03-12 14:42:44,mobile,12
255537,10195,395,checkout,2026-03-12 05:46:23,mobile,76
255538,2263,497,product_view,2026-03-12 23:33:20,tablet,524
255539,4506,498,product_view,2026-03-12 15:05:01,mobile,434
255540,8456,335,add_to_cart,2026-03-12 07:18:13,desktop,500
255541,9381,232,page_view,2026-03-12 18:28:52,tablet,93
255542,1499,434,product_view,2026-03-12 04:49:07,desktop,523
255543,5497,70,add_to_cart,2026-03-12 12:31:50,tablet,449
255544,1702,229,product_view,2026-03-12 21:01:26,tablet,546
255545,5595,464,add_to_cart,2026-03-12 22:24:42,tablet,565
255546,1103,138,product_view,2026-03-12 10:47:07,tablet,105
255547,3669,90,checkout,2026-03-12 09:38:53,tablet,445
255548,2381,358,add_to_cart,2026-03-12 04:18:00,tablet,490
255549,2843,8,add_to_cart,2026-03-12 22:32:01,mobile,485
255550,177,205,page_view,2026-03-12 14:51:20,mobile,565
255551,5732,73,product_view,2026-03-12 10:33:36,desktop,131
255552,2040,372,add_to_cart,2026-03-12 00:22:31,tablet,281
255553,5414,346,add_to_cart,2026-03-12 08:13:08,tablet,273
255554,6085,72,product_view,2026-03-12 02:35:15,desktop,318
255555,5328,155,add_to_cart,2026-03-12 08:17:46,tablet,498
255556,9561,35,checkout,2026-03-12 04:12:59,mobile,116
255557,4981,5,product_view,2026-03-12 21:59:36,mobile,269
255558,9988,287,product_view,2026-03-12 05:45:26,desktop,201
255559,2177,170,add_to_cart,2026-03-12 17:11:25,mobile,423
255560,10426,214,page_view,2026-03-12 14:20:47,desktop,495
255561,9067,364,page_view,2026-03-12 19:57:57,tablet,352
255562,2503,264,product_view,2026-03-12 07:23:06,mobile,41
255563,6569,133,page_view,2026-03-12 01:15:13,mobile,522
255564,5182,182,add_to_cart,2026-03-12 18:07:05,mobile,382
255565,3885,163,add_to_cart,2026-03-12 22:31:50,tablet,213
255566,6382,340,product_view,2026-03-12 02:27:32,tablet,217
255567,9917,147,add_to_cart,2026-03-12 08:43:50,mobile,61
255568,1207,372,checkout,2026-03-12 18:44:40,desktop,499
255569,5375,268,checkout,2026-03-12 00:12:53,mobile,369
255570,6167,298,product_view,2026-03-12 00:41:52,desktop,221
255571,3865,422,add_to_cart,2026-03-12 14:34:27,desktop,189
255572,5894,134,page_view,2026-03-12 21:12:25,desktop,180
255573,8407,139,product_view,2026-03-12 01:25:26,tablet,173
255574,4176,172,checkout,2026-03-12 18:16:43,mobile,414
255575,10350,313,add_to_cart,2026-03-12 10:27:14,tablet,98
255576,4972,332,add_to_cart,2026-03-12 02:02:12,mobile,99
255577,1708,170,product_view,2026-03-12 00:37:28,mobile,234
255578,4082,418,checkout,2026-03-12 07:28:34,mobile,398
255579,2091,192,add_to_cart,2026-03-12 03:06:46,desktop,213
255580,6068,391,checkout,2026-03-12 16:35:33,desktop,101
255581,4810,421,product_view,2026-03-12 04:50:37,desktop,237
255582,7007,218,checkout,2026-03-12 00:04:19,tablet,49
255583,2687,187,checkout,2026-03-12 03:38:39,desktop,358
255584,758,288,checkout,2026-03-12 23:55:46,tablet,46
255585,10090,420,checkout,2026-03-12 06:07:07,desktop,257
255586,9594,90,checkout,2026-03-12 20:47:12,mobile,411
255587,5511,242,checkout,2026-03-12 20:10:15,tablet,115
255588,3148,401,product_view,2026-03-12 12:07:06,tablet,408
255589,6571,294,page_view,2026-03-12 23:00:14,mobile,478
255590,9966,189,add_to_cart,2026-03-12 02:42:04,mobile,588
255591,890,348,add_to_cart,2026-03-12 08:48:24,mobile,470
255592,8750,98,checkout,2026-03-12 01:55:41,desktop,532
255593,3237,11,add_to_cart,2026-03-12 11:37:27,tablet,172
255594,7999,150,page_view,2026-03-12 07:37:41,desktop,464
255595,659,293,checkout,2026-03-12 19:18:21,tablet,21
255596,4205,204,checkout,2026-03-12 07:27:05,desktop,334
255597,3045,267,product_view,2026-03-12 15:57:02,desktop,78
255598,2360,277,add_to_cart,2026-03-12 01:04:36,desktop,149
255599,7174,139,page_view,2026-03-12 19:19:56,mobile,321
255600,2512,373,product_view,2026-03-12 20:12:25,tablet,332
255601,4549,98,checkout,2026-03-12 07:59:08,mobile,36
255602,564,285,product_view,2026-03-12 08:20:38,mobile,354
255603,9978,194,add_to_cart,2026-03-12 21:26:57,mobile,28
255604,1896,216,product_view,2026-03-12 21:08:54,desktop,153
255605,4576,122,product_view,2026-03-12 16:21:05,mobile,144
255606,9417,155,page_view,2026-03-12 03:13:17,tablet,550
255607,4806,361,product_view,2026-03-12 23:53:33,desktop,366
255608,9275,328,product_view,2026-03-12 11:45:46,desktop,445
255609,89,256,page_view,2026-03-12 12:07:38,tablet,122
255610,6129,297,add_to_cart,2026-03-12 06:51:24,mobile,279
255611,6796,188,page_view,2026-03-12 03:35:20,mobile,61
255612,5421,338,checkout,2026-03-12 20:05:04,tablet,206
255613,9327,191,page_view,2026-03-12 07:47:57,desktop,27
255614,10185,293,add_to_cart,2026-03-12 15:11:06,mobile,485
255615,6648,372,page_view,2026-03-12 16:54:07,tablet,188
255616,5726,166,product_view,2026-03-12 19:11:03,mobile,334
255617,4280,295,product_view,2026-03-12 20:10:06,tablet,596
255618,8915,160,page_view,2026-03-12 10:58:56,mobile,73
255619,4385,112,product_view,2026-03-12 04:59:42,mobile,423
255620,1851,6,add_to_cart,2026-03-12 00:14:03,desktop,400
255621,1642,467,add_to_cart,2026-03-12 13:34:45,tablet,357
255622,7222,181,checkout,2026-03-12 18:30:35,desktop,49
255623,6217,238,checkout,2026-03-12 18:28:29,desktop,269
255624,736,456,product_view,2026-03-12 18:27:15,mobile,290
255625,3654,477,product_view,2026-03-12 05:31:52,tablet,182
255626,7891,210,checkout,2026-03-12 01:37:06,mobile,561
255627,4775,368,page_view,2026-03-12 22:25:31,desktop,364
255628,5661,280,product_view,2026-03-12 08:32:00,desktop,574
255629,2657,229,page_view,2026-03-12 17:28:24,desktop,106
255630,9493,58,page_view,2026-03-12 01:29:51,tablet,405
255631,2427,359,product_view,2026-03-12 21:29:53,tablet,355
255632,1588,304,product_view,2026-03-12 15:26:11,desktop,251
255633,4569,135,add_to_cart,2026-03-12 12:15:27,desktop,574
255634,7167,493,page_view,2026-03-12 15:07:11,tablet,295
255635,6882,452,add_to_cart,2026-03-12 06:37:13,desktop,368
255636,7364,361,page_view,2026-03-12 23:22:29,desktop,576
255637,9002,26,checkout,2026-03-12 10:47:18,tablet,498
255638,617,487,product_view,2026-03-12 16:24:50,tablet,484
255639,3846,14,checkout,2026-03-12 09:38:08,mobile,497
255640,6867,78,product_view,2026-03-12 11:04:46,desktop,70
255641,8967,196,checkout,2026-03-12 08:05:24,tablet,478
255642,2336,398,add_to_cart,2026-03-12 20:58:46,desktop,71
255643,704,108,page_view,2026-03-12 05:41:09,tablet,55
255644,7593,174,product_view,2026-03-12 04:26:30,mobile,47
255645,2999,109,checkout,2026-03-12 05:11:02,tablet,223
255646,8302,314,checkout,2026-03-12 12:25:32,desktop,157
255647,2919,432,add_to_cart,2026-03-12 21:07:23,tablet,179
255648,711,381,checkout,2026-03-12 00:32:50,mobile,385
255649,7195,137,product_view,2026-03-12 17:15:09,desktop,177
255650,5966,379,add_to_cart,2026-03-12 17:39:35,tablet,224
255651,6076,420,checkout,2026-03-12 07:52:22,desktop,315
255652,4083,406,product_view,2026-03-12 23:21:39,mobile,576
255653,8019,21,checkout,2026-03-12 22:32:18,desktop,105
255654,8996,20,add_to_cart,2026-03-12 02:16:44,mobile,126
255655,3244,156,product_view,2026-03-12 17:54:22,tablet,195
255656,8924,408,product_view,2026-03-12 15:26:37,desktop,535
255657,6432,91,checkout,2026-03-12 01:30:18,desktop,253
255658,1512,409,product_view,2026-03-12 00:24:04,mobile,149
255659,7393,10,add_to_cart,2026-03-12 05:30:36,mobile,57
255660,6895,223,add_to_cart,2026-03-12 12:05:29,tablet,532
255661,5045,94,checkout,2026-03-12 13:49:35,desktop,262
255662,161,210,page_view,2026-03-12 04:16:39,mobile,149
255663,4481,90,add_to_cart,2026-03-12 15:46:21,mobile,575
255664,1005,486,page_view,2026-03-12 16:35:00,desktop,331
255665,7324,421,checkout,2026-03-12 09:29:58,tablet,90
255666,6512,314,checkout,2026-03-12 16:11:00,desktop,543
255667,7404,37,add_to_cart,2026-03-12 13:38:22,desktop,200
255668,1484,457,checkout,2026-03-12 13:20:56,mobile,245
255669,4700,393,add_to_cart,2026-03-12 08:12:55,desktop,312
255670,650,251,checkout,2026-03-12 22:39:19,mobile,473
255671,5612,370,add_to_cart,2026-03-12 10:49:28,tablet,251
255672,3516,132,add_to_cart,2026-03-12 13:48:08,desktop,32
255673,9681,304,add_to_cart,2026-03-12 09:49:32,mobile,573
255674,9987,20,checkout,2026-03-12 21:00:17,mobile,334
255675,7770,133,page_view,2026-03-12 12:07:49,desktop,214
255676,6934,114,checkout,2026-03-12 06:31:56,mobile,32
255677,4422,416,page_view,2026-03-12 09:42:14,desktop,366
255678,854,28,checkout,2026-03-12 11:41:52,mobile,377
255679,5678,376,product_view,2026-03-12 17:08:26,desktop,465
255680,7533,385,page_view,2026-03-12 23:47:39,tablet,503
255681,4376,66,add_to_cart,2026-03-12 12:03:05,desktop,451
255682,10402,418,checkout,2026-03-12 13:23:22,mobile,398
255683,10337,81,page_view,2026-03-12 22:05:20,desktop,415
255684,6644,342,page_view,2026-03-12 15:42:39,tablet,262
255685,8817,54,checkout,2026-03-12 21:41:52,tablet,159
255686,2360,171,checkout,2026-03-12 12:47:28,desktop,267
255687,8698,437,page_view,2026-03-12 05:37:54,mobile,359
255688,1335,59,page_view,2026-03-12 02:31:02,tablet,533
255689,4,18,page_view,2026-03-12 01:35:36,desktop,502
255690,5070,228,page_view,2026-03-12 16:27:59,tablet,311
255691,1344,260,add_to_cart,2026-03-12 02:23:37,mobile,475
255692,3383,254,page_view,2026-03-12 14:56:41,mobile,503
255693,4949,303,product_view,2026-03-12 22:32:40,desktop,400
255694,1134,436,checkout,2026-03-12 17:06:54,mobile,292
255695,2516,135,page_view,2026-03-12 04:20:43,desktop,337
255696,9606,249,page_view,2026-03-12 05:05:01,desktop,28
255697,7569,335,page_view,2026-03-12 16:34:45,desktop,457
255698,859,421,product_view,2026-03-12 08:10:58,mobile,312
255699,9295,11,page_view,2026-03-12 07:24:58,desktop,360
255700,9402,254,page_view,2026-03-12 13:33:25,desktop,570
255701,1782,131,checkout,2026-03-12 16:48:18,desktop,18
255702,291,446,checkout,2026-03-12 14:43:56,mobile,397
255703,8947,365,page_view,2026-03-12 15:55:45,mobile,263
255704,5912,307,product_view,2026-03-12 00:09:25,tablet,428
255705,5530,295,checkout,2026-03-12 02:23:33,desktop,144
255706,9409,150,checkout,2026-03-12 11:14:20,tablet,478
255707,8998,326,product_view,2026-03-12 04:01:24,desktop,435
255708,6875,144,add_to_cart,2026-03-12 17:47:53,mobile,82
255709,9820,10,checkout,2026-03-12 23:28:24,desktop,191
255710,7871,97,page_view,2026-03-12 13:06:34,mobile,563
255711,82,164,checkout,2026-03-12 12:02:03,desktop,329
255712,8672,78,add_to_cart,2026-03-12 13:13:24,tablet,83
255713,6619,173,product_view,2026-03-12 21:43:53,tablet,121
255714,6666,112,page_view,2026-03-12 10:18:15,desktop,546
255715,4336,100,page_view,2026-03-12 21:15:54,mobile,224
255716,3270,1,page_view,2026-03-12 02:02:20,mobile,404
255717,6770,450,product_view,2026-03-12 15:36:15,desktop,521
255718,330,243,checkout,2026-03-12 08:56:23,tablet,590
255719,9636,252,product_view,2026-03-12 01:40:18,mobile,374
255720,1311,161,checkout,2026-03-12 21:24:26,desktop,299
255721,9239,199,checkout,2026-03-12 03:04:19,desktop,143
255722,8171,266,page_view,2026-03-12 20:52:44,tablet,415
255723,751,10,add_to_cart,2026-03-12 11:18:29,tablet,590
255724,677,408,page_view,2026-03-12 16:57:36,desktop,100
255725,7345,293,page_view,2026-03-12 14:55:42,mobile,519
255726,10068,45,product_view,2026-03-12 19:03:07,mobile,403
255727,1568,104,add_to_cart,2026-03-12 08:23:46,desktop,297
255728,2673,373,page_view,2026-03-12 12:26:10,mobile,286
255729,3031,109,page_view,2026-03-12 21:07:22,tablet,129
255730,338,303,add_to_cart,2026-03-12 03:14:06,tablet,463
255731,7041,390,page_view,2026-03-12 19:53:32,desktop,346
255732,9154,462,page_view,2026-03-12 06:44:29,desktop,304
255733,4930,432,product_view,2026-03-12 08:33:14,tablet,72
255734,1505,56,page_view,2026-03-12 22:56:32,mobile,598
255735,9072,200,add_to_cart,2026-03-12 06:42:17,tablet,518
