payment_id,order_id,payment_method,payment_amount,payment_status,payment_timestamp
111333,111333,Credit Card,40885.56,failed_insufficient_funds,2026-03-12 23:28:03
111334,111334,Debit Card,3087.44,failed_network_error,2026-03-12 13:53:07
111335,111335,Net Banking,7751.38,failed_insufficient_funds,2026-03-12 07:20:49
111336,111336,Net Banking,2403.1,success,2026-03-12 21:00:17
111337,111337,Wallet,2275.31,failed_network_error,2026-03-12 19:34:58
111338,111338,Net Banking,1490.08,failed_insufficient_funds,2026-03-12 04:49:40
111339,111339,Credit Card,320.61,failed_network_error,2026-03-12 17:21:23
111340,111340,Credit Card,0.0,failed_insufficient_funds,2026-03-12 09:32:00
111341,111341,Debit Card,2978.08,failed_insufficient_funds,2026-03-12 16:42:10
111342,111342,Net Banking,12625.85,failed_network_error,2026-03-12 23:01:00
111343,111343,Debit Card,22758.64,failed_insufficient_funds,2026-03-12 23:19:13
111344,111344,Net Banking,23862.25,success,2026-03-12 03:10:59
111345,111345,UPI,14824.7,failed_network_error,2026-03-12 21:21:19
111346,111346,Wallet,0.0,failed_insufficient_funds,2026-03-12 12:18:35
111347,111347,Net Banking,0.0,failed_invalid_card,2026-03-12 06:48:38
111348,111348,Wallet,24895.5,failed_network_error,2026-03-12 16:37:35
111349,111349,Debit Card,12450.84,success,2026-03-12 13:09:25
111350,111350,Debit Card,4377.8,failed_network_error,2026-03-12 21:39:54
111351,111351,Credit Card,19875.68,failed_invalid_card,2026-03-12 16:08:12
111352,111352,Net Banking,3788.28,failed_insufficient_funds,2026-03-12 13:48:25
111353,111353,Debit Card,0.0,failed_network_error,2026-03-12 08:08:29
111354,111354,Net Banking,8427.32,failed_insufficient_funds,2026-03-12 16:42:11
111355,111355,Wallet,0.0,success,2026-03-12 03:24:35
111356,111356,Wallet,107.87,failed_network_error,2026-03-12 13:15:39
111357,111357,Credit Card,599.8,success,2026-03-12 09:18:31
111358,111358,Credit Card,3758.58,failed_insufficient_funds,2026-03-12 15:13:29
111359,111359,Credit Card,7749.150000000001,success,2026-03-12 18:21:29
111360,111360,Debit Card,22643.37,failed_network_error,2026-03-12 17:26:48
111361,111361,UPI,9995.4,failed_insufficient_funds,2026-03-12 08:51:54
111362,111362,Net Banking,9948.0,failed_invalid_card,2026-03-12 13:36:13
111363,111363,Net Banking,12442.08,failed_invalid_card,2026-03-12 02:06:25
111364,111364,UPI,13747.079999999998,success,2026-03-12 18:43:48
111365,111365,UPI,20045.2,failed_insufficient_funds,2026-03-12 04:57:23
111366,111366,Credit Card,30201.68,failed_network_error,2026-03-12 22:35:05
111367,111367,Net Banking,5929.2,failed_network_error,2026-03-12 15:37:16
111368,111368,UPI,4677.96,failed_network_error,2026-03-12 23:58:10
111369,111369,Debit Card,37964.299999999996,success,2026-03-12 14:28:12
111370,111370,Net Banking,12141.76,failed_insufficient_funds,2026-03-12 09:56:50
111371,111371,Net Banking,18311.76,failed_network_error,2026-03-12 03:40:32
111372,111372,Credit Card,23718.88,failed_insufficient_funds,2026-03-12 01:51:40
111373,111373,Net Banking,4760.83,failed_invalid_card,2026-03-12 18:22:40
111374,111374,UPI,8854.3,success,2026-03-12 16:08:05
111375,111375,Credit Card,5670.900000000001,failed_insufficient_funds,2026-03-12 01:12:28
111376,111376,Net Banking,21437.37,failed_network_error,2026-03-12 04:16:02
111377,111377,UPI,602.5,failed_insufficient_funds,2026-03-12 16:00:51
111378,111378,Credit Card,14405.79,success,2026-03-12 10:51:16
111379,111379,Credit Card,21105.99,failed_network_error,2026-03-12 19:03:09
111380,111380,Debit Card,3066.18,success,2026-03-12 23:27:21
111381,111381,UPI,10736.45,success,2026-03-12 03:27:05
111382,111382,Net Banking,28917.76,failed_network_error,2026-03-12 23:58:08
111383,111383,Credit Card,14017.4,success,2026-03-12 09:48:46
111384,111384,Debit Card,21175.199999999997,failed_insufficient_funds,2026-03-12 10:03:13
111385,111385,UPI,3687.2,failed_insufficient_funds,2026-03-12 02:52:02
111386,111386,Credit Card,6960.78,success,2026-03-12 08:21:25
111387,111387,Net Banking,22727.84,failed_insufficient_funds,2026-03-12 11:05:31
111388,111388,Wallet,8308.76,success,2026-03-12 06:02:02
111389,111389,Wallet,13022.92,failed_invalid_card,2026-03-12 16:52:25
111390,111390,Credit Card,10720.44,failed_network_error,2026-03-12 18:30:09
111391,111391,Credit Card,13558.619999999999,failed_invalid_card,2026-03-12 07:09:51
111392,111392,UPI,5102.200000000001,failed_insufficient_funds,2026-03-12 22:30:43
111393,111393,Wallet,17510.5,success,2026-03-12 21:44:06
111394,111394,UPI,4131.82,failed_invalid_card,2026-03-12 20:58:40
111395,111395,UPI,7755.74,success,2026-03-12 16:27:33
111396,111396,Wallet,10086.92,failed_insufficient_funds,2026-03-12 11:35:48
111397,111397,Debit Card,6146.6,failed_insufficient_funds,2026-03-12 17:25:21
111398,111398,Debit Card,2034.76,failed_network_error,2026-03-12 23:04:52
111399,111399,Net Banking,35962.83,success,2026-03-12 06:46:18
111400,111400,Credit Card,13519.36,success,2026-03-12 13:29:41
111401,111401,Wallet,1953.25,failed_insufficient_funds,2026-03-12 07:19:22
111402,111402,Credit Card,38295.4,failed_insufficient_funds,2026-03-12 12:55:24
111403,111403,Wallet,36782.7,failed_invalid_card,2026-03-12 05:13:34
111404,111404,Wallet,20858.579999999998,success,2026-03-12 00:59:51
111405,111405,Credit Card,10896.4,failed_network_error,2026-03-12 08:57:16
111406,111406,Net Banking,9585.539999999999,failed_network_error,2026-03-12 02:47:42
111407,111407,Net Banking,9413.7,failed_invalid_card,2026-03-12 00:37:47
111408,111408,Net Banking,17059.350000000002,failed_insufficient_funds,2026-03-12 03:11:26
111409,111409,Net Banking,7600.5,failed_insufficient_funds,2026-03-12 21:43:22
111410,111410,Credit Card,11352.24,failed_invalid_card,2026-03-12 03:23:48
111411,111411,UPI,411.8,failed_network_error,2026-03-12 11:52:32
111412,111412,Wallet,3678.85,success,2026-03-12 05:49:59
111413,111413,Debit Card,18917.68,success,2026-03-12 16:38:04
111414,111414,Net Banking,4902.39,failed_network_error,2026-03-12 14:23:46
111415,111415,Wallet,26142.36,failed_invalid_card,2026-03-12 08:48:12
111416,111416,Credit Card,9174.960000000001,failed_invalid_card,2026-03-12 22:31:38
111417,111417,UPI,0.0,failed_invalid_card,2026-03-12 18:55:58
111418,111418,Net Banking,0.0,success,2026-03-12 06:19:39
111419,111419,Credit Card,23034.850000000002,failed_insufficient_funds,2026-03-12 06:52:35
111420,111420,Debit Card,0.0,failed_invalid_card,2026-03-12 06:23:28
111421,111421,UPI,28803.600000000002,failed_insufficient_funds,2026-03-12 08:46:13
111422,111422,UPI,2752.33,failed_invalid_card,2026-03-12 10:16:15
111423,111423,Net Banking,18726.06,success,2026-03-12 09:36:23
111424,111424,Wallet,0.0,failed_network_error,2026-03-12 15:24:27
111425,111425,Wallet,2559.12,success,2026-03-12 02:59:34
111426,111426,UPI,2036.64,failed_network_error,2026-03-12 01:30:42
111427,111427,Wallet,20040.48,failed_insufficient_funds,2026-03-12 09:59:28
111428,111428,Wallet,13399.7,success,2026-03-12 16:47:59
111429,111429,Debit Card,4804.86,failed_network_error,2026-03-12 11:23:47
111430,111430,Credit Card,32967.600000000006,failed_network_error,2026-03-12 21:11:04
111431,111431,Debit Card,0.0,failed_invalid_card,2026-03-12 15:55:03
111432,111432,Net Banking,12138.4,success,2026-03-12 20:29:01
111433,111433,Net Banking,2748.0,success,2026-03-12 21:47:07
111434,111434,Wallet,260.56,success,2026-03-12 12:16:38
111435,111435,Wallet,15298.64,failed_invalid_card,2026-03-12 08:43:35
111436,111436,UPI,29065.590000000004,failed_insufficient_funds,2026-03-12 03:24:11
111437,111437,UPI,15285.130000000001,success,2026-03-12 02:49:05
111438,111438,Credit Card,11089.449999999999,success,2026-03-12 03:40:50
111439,111439,UPI,4580.76,success,2026-03-12 17:08:08
111440,111440,UPI,23900.64,failed_invalid_card,2026-03-12 18:00:22
111441,111441,Net Banking,14557.86,failed_network_error,2026-03-12 20:54:45
111442,111442,Credit Card,0.0,failed_network_error,2026-03-12 22:08:23
111443,111443,UPI,7828.96,success,2026-03-12 17:56:01
111444,111444,Debit Card,0.0,failed_network_error,2026-03-12 13:56:45
111445,111445,UPI,49251.7,failed_insufficient_funds,2026-03-12 15:06:44
111446,111446,Debit Card,2407.72,failed_insufficient_funds,2026-03-12 14:29:21
111447,111447,UPI,23191.84,failed_network_error,2026-03-12 22:59:44
111448,111448,Debit Card,18214.4,failed_network_error,2026-03-12 17:15:23
111449,111449,Wallet,11261.199999999999,failed_network_error,2026-03-12 01:50:45
111450,111450,Credit Card,6292.48,failed_insufficient_funds,2026-03-12 16:04:38
111451,111451,Wallet,22502.9,failed_network_error,2026-03-12 08:24:15
111452,111452,UPI,1748.8,failed_insufficient_funds,2026-03-12 10:04:18
111453,111453,Wallet,0.0,failed_invalid_card,2026-03-12 12:11:57
111454,111454,Net Banking,5270.58,success,2026-03-12 23:45:53
111455,111455,Debit Card,4975.8,success,2026-03-12 03:30:03
111456,111456,Wallet,19195.899999999998,failed_insufficient_funds,2026-03-12 21:05:37
111457,111457,Credit Card,9931.699999999999,success,2026-03-12 13:24:17
111458,111458,Debit Card,12798.99,failed_network_error,2026-03-12 02:03:41
111459,111459,Net Banking,24784.32,success,2026-03-12 21:49:45
111460,111460,Debit Card,2019.12,success,2026-03-12 14:41:44
111461,111461,Net Banking,40629.69,success,2026-03-12 09:10:42
111462,111462,Debit Card,2061.1800000000003,failed_invalid_card,2026-03-12 05:50:41
111463,111463,Credit Card,2387.07,failed_invalid_card,2026-03-12 16:36:17
111464,111464,Credit Card,0.0,failed_invalid_card,2026-03-12 19:56:20
111465,111465,UPI,3650.75,failed_insufficient_funds,2026-03-12 14:08:49
111466,111466,Credit Card,2415.49,failed_insufficient_funds,2026-03-12 13:14:48
111467,111467,UPI,13300.35,failed_network_error,2026-03-12 01:04:59
111468,111468,Wallet,3668.43,failed_network_error,2026-03-12 09:24:07
111469,111469,Wallet,11660.58,failed_insufficient_funds,2026-03-12 06:47:56
111470,111470,UPI,14067.09,failed_network_error,2026-03-12 08:44:18
111471,111471,UPI,9214.400000000001,failed_invalid_card,2026-03-12 21:04:49
111472,111472,Debit Card,2118.18,success,2026-03-12 02:26:54
111473,111473,UPI,37925.4,failed_network_error,2026-03-12 19:23:53
111474,111474,Credit Card,19461.76,failed_network_error,2026-03-12 00:11:58
111475,111475,Net Banking,6399.27,failed_network_error,2026-03-12 22:11:02
111476,111476,UPI,2632.86,failed_network_error,2026-03-12 14:11:40
111477,111477,Credit Card,4032.03,failed_network_error,2026-03-12 10:54:00
111478,111478,Wallet,15967.349999999999,failed_insufficient_funds,2026-03-12 18:35:52
111479,111479,Net Banking,11504.0,failed_insufficient_funds,2026-03-12 03:34:41
111480,111480,Credit Card,27979.04,failed_network_error,2026-03-12 03:47:39
111481,111481,Wallet,48184.5,failed_insufficient_funds,2026-03-12 17:09:38
111482,111482,Net Banking,2873.91,failed_insufficient_funds,2026-03-12 05:50:14
111483,111483,Credit Card,5688.4,success,2026-03-12 19:35:43
111484,111484,Debit Card,21341.550000000003,success,2026-03-12 16:01:17
111485,111485,Credit Card,21604.260000000002,success,2026-03-12 22:06:03
111486,111486,Net Banking,7237.04,failed_insufficient_funds,2026-03-12 12:47:59
111487,111487,Debit Card,25733.94,failed_network_error,2026-03-12 22:36:02
111488,111488,Net Banking,26355.6,failed_network_error,2026-03-12 02:14:53
111489,111489,Debit Card,0.0,failed_insufficient_funds,2026-03-12 10:30:17
111490,111490,UPI,4160.92,success,2026-03-12 09:21:37
111491,111491,Debit Card,41665.77,success,2026-03-12 10:07:37
111492,111492,Credit Card,13623.48,failed_insufficient_funds,2026-03-12 00:30:25
111493,111493,Credit Card,0.0,failed_invalid_card,2026-03-12 04:29:43
111494,111494,Wallet,24127.68,failed_insufficient_funds,2026-03-12 09:23:55
111495,111495,Net Banking,9831.0,success,2026-03-12 08:15:36
111496,111496,Debit Card,4925.34,failed_insufficient_funds,2026-03-12 00:37:27
111497,111497,Debit Card,9860.9,failed_insufficient_funds,2026-03-12 02:31:00
111498,111498,Credit Card,18084.75,failed_invalid_card,2026-03-12 21:01:00
111499,111499,Credit Card,15035.32,failed_insufficient_funds,2026-03-12 19:08:06
111500,111500,Credit Card,8588.07,success,2026-03-12 22:30:36
111501,111501,Credit Card,6888.7,failed_invalid_card,2026-03-12 08:17:20
111502,111502,UPI,7051.08,success,2026-03-12 19:46:07
111503,111503,Wallet,14779.98,failed_invalid_card,2026-03-12 21:08:41
111504,111504,UPI,39279.36,success,2026-03-12 19:02:56
111505,111505,UPI,1192.57,failed_invalid_card,2026-03-12 14:10:31
111506,111506,Wallet,35590.5,failed_insufficient_funds,2026-03-12 21:00:17
111507,111507,Net Banking,21975.0,failed_insufficient_funds,2026-03-12 02:41:27
111508,111508,Wallet,12397.4,failed_invalid_card,2026-03-12 19:39:52
111509,111509,UPI,23075.35,success,2026-03-12 09:30:16
111510,111510,Net Banking,5552.92,failed_invalid_card,2026-03-12 20:36:22
111511,111511,Wallet,2151.52,failed_invalid_card,2026-03-12 13:30:24
111512,111512,Wallet,22567.36,failed_network_error,2026-03-12 09:46:16
111513,111513,Credit Card,10107.52,success,2026-03-12 19:08:04
111514,111514,Credit Card,11304.48,success,2026-03-12 01:58:46
111515,111515,Wallet,23847.9,success,2026-03-12 19:49:09
111516,111516,Credit Card,0.0,success,2026-03-12 23:36:36
111517,111517,Debit Card,24124.52,failed_insufficient_funds,2026-03-12 07:49:33
111518,111518,UPI,27874.4,success,2026-03-12 20:08:07
111519,111519,UPI,40.05,failed_insufficient_funds,2026-03-12 13:42:10
111520,111520,UPI,3633.99,failed_network_error,2026-03-12 07:29:19
111521,111521,Credit Card,14446.400000000001,failed_insufficient_funds,2026-03-12 20:00:16
111522,111522,UPI,4697.72,failed_invalid_card,2026-03-12 11:38:08
111523,111523,UPI,15613.47,success,2026-03-12 05:36:35
111524,111524,Net Banking,12189.36,success,2026-03-12 06:53:04
111525,111525,Credit Card,12612.0,failed_invalid_card,2026-03-12 07:27:02
111526,111526,Net Banking,24737.44,success,2026-03-12 17:24:17
111527,111527,Net Banking,2106.66,failed_invalid_card,2026-03-12 22:01:30
111528,111528,Credit Card,14857.47,failed_insufficient_funds,2026-03-12 21:22:58
111529,111529,Credit Card,23121.84,failed_invalid_card,2026-03-12 11:56:15
111530,111530,UPI,917.3399999999999,success,2026-03-12 22:05:31
111531,111531,Net Banking,0.0,failed_invalid_card,2026-03-12 04:04:47
111532,111532,Net Banking,23093.4,failed_insufficient_funds,2026-03-12 18:12:11
111533,111533,UPI,0.0,failed_insufficient_funds,2026-03-12 08:27:30
111534,111534,Debit Card,2968.66,failed_network_error,2026-03-12 21:45:38
111535,111535,Net Banking,36457.76,failed_network_error,2026-03-12 13:54:39
111536,111536,UPI,34995.28,failed_invalid_card,2026-03-12 05:17:50
111537,111537,Credit Card,18628.35,failed_network_error,2026-03-12 20:55:31
111538,111538,UPI,3374.5499999999997,success,2026-03-12 18:19:41
111539,111539,Credit Card,0.0,success,2026-03-12 19:44:39
111540,111540,Net Banking,621.46,failed_invalid_card,2026-03-12 05:09:30
111541,111541,Debit Card,0.0,failed_network_error,2026-03-12 10:53:04
111542,111542,UPI,32661.090000000004,success,2026-03-12 17:50:47
111543,111543,Net Banking,5985.94,failed_insufficient_funds,2026-03-12 05:22:28
111544,111544,UPI,21701.89,failed_network_error,2026-03-12 16:50:31
111545,111545,Credit Card,19684.6,failed_insufficient_funds,2026-03-12 07:55:53
111546,111546,UPI,7176.84,failed_invalid_card,2026-03-12 19:44:33
111547,111547,Debit Card,23482.62,failed_invalid_card,2026-03-12 15:44:01
111548,111548,UPI,0.0,failed_insufficient_funds,2026-03-12 06:09:19
111549,111549,Credit Card,0.0,failed_network_error,2026-03-12 14:40:43
111550,111550,Net Banking,4894.05,failed_insufficient_funds,2026-03-12 08:41:31
111551,111551,Wallet,19317.95,failed_invalid_card,2026-03-12 13:33:24
111552,111552,Credit Card,4428.6,failed_insufficient_funds,2026-03-12 09:01:26
111553,111553,UPI,14510.35,failed_network_error,2026-03-12 09:03:31
111554,111554,UPI,14020.96,success,2026-03-12 01:20:55
111555,111555,Debit Card,7202.01,failed_network_error,2026-03-12 05:02:56
111556,111556,Debit Card,2900.13,failed_invalid_card,2026-03-12 22:35:33
111557,111557,Net Banking,0.0,failed_insufficient_funds,2026-03-12 11:43:35
111558,111558,Net Banking,10269.25,success,2026-03-12 01:25:37
111559,111559,Credit Card,11341.56,failed_network_error,2026-03-12 03:09:19
111560,111560,Credit Card,706.59,failed_invalid_card,2026-03-12 09:01:13
111561,111561,Net Banking,2199.06,failed_insufficient_funds,2026-03-12 10:12:13
111562,111562,Net Banking,9023.8,failed_network_error,2026-03-12 11:02:29
111563,111563,Credit Card,5511.48,failed_network_error,2026-03-12 03:24:39
111564,111564,Wallet,24724.48,failed_insufficient_funds,2026-03-12 23:05:11
111565,111565,Wallet,8890.279999999999,failed_invalid_card,2026-03-12 09:35:09
111566,111566,Credit Card,763.6800000000001,failed_invalid_card,2026-03-12 23:45:21
111567,111567,Credit Card,8843.12,failed_insufficient_funds,2026-03-12 20:28:43
111568,111568,Wallet,4339.34,failed_invalid_card,2026-03-12 04:03:11
111569,111569,Net Banking,13784.2,success,2026-03-12 01:53:04
111570,111570,Wallet,17093.76,success,2026-03-12 15:09:44
111571,111571,Credit Card,15398.579999999998,success,2026-03-12 15:21:33
111572,111572,Debit Card,23558.64,success,2026-03-12 03:33:56
111573,111573,Wallet,2224.41,failed_insufficient_funds,2026-03-12 02:47:11
111574,111574,Credit Card,7415.7300000000005,failed_network_error,2026-03-12 10:09:30
111575,111575,Net Banking,13510.45,failed_invalid_card,2026-03-12 09:30:48
111576,111576,Credit Card,13966.23,failed_invalid_card,2026-03-12 19:45:38
111577,111577,Debit Card,0.0,success,2026-03-12 06:45:18
111578,111578,UPI,4769.81,success,2026-03-12 14:24:00
111579,111579,Credit Card,24818.600000000002,failed_insufficient_funds,2026-03-12 05:58:53
111580,111580,Net Banking,14421.72,failed_insufficient_funds,2026-03-12 02:55:55
111581,111581,Debit Card,8088.400000000001,failed_insufficient_funds,2026-03-12 23:03:50
111582,111582,UPI,22477.800000000003,failed_invalid_card,2026-03-12 06:25:50
111583,111583,Debit Card,0.0,failed_invalid_card,2026-03-12 16:07:36
111584,111584,Debit Card,2837.6,failed_network_error,2026-03-12 21:53:57
111585,111585,UPI,11580.84,failed_insufficient_funds,2026-03-12 13:25:29
111586,111586,Credit Card,12615.060000000001,failed_invalid_card,2026-03-12 19:09:23
111587,111587,Wallet,14024.9,failed_insufficient_funds,2026-03-12 16:37:42
111588,111588,Debit Card,13727.939999999999,failed_insufficient_funds,2026-03-12 22:38:12
111589,111589,UPI,5291.72,failed_insufficient_funds,2026-03-12 22:32:17
111590,111590,Wallet,20907.460000000003,failed_invalid_card,2026-03-12 15:12:54
111591,111591,UPI,0.0,success,2026-03-12 18:59:05
111592,111592,Wallet,10562.97,failed_invalid_card,2026-03-12 18:54:36
111593,111593,Credit Card,7072.89,failed_invalid_card,2026-03-12 14:41:10
111594,111594,Net Banking,23618.0,failed_network_error,2026-03-12 18:22:52
111595,111595,Debit Card,8709.4,failed_invalid_card,2026-03-12 04:58:59
111596,111596,Credit Card,33636.61,failed_network_error,2026-03-12 19:13:25
111597,111597,UPI,9081.68,failed_invalid_card,2026-03-12 12:44:01
111598,111598,Credit Card,3382.0199999999995,failed_invalid_card,2026-03-12 18:54:04
111599,111599,Debit Card,27042.33,success,2026-03-12 06:02:33
111600,111600,Credit Card,4782.78,success,2026-03-12 11:06:16
111601,111601,Wallet,8689.92,failed_insufficient_funds,2026-03-12 19:33:10
111602,111602,Net Banking,20244.420000000002,failed_insufficient_funds,2026-03-12 05:22:52
111603,111603,Net Banking,10681.55,failed_insufficient_funds,2026-03-12 11:53:04
111604,111604,UPI,2980.72,failed_network_error,2026-03-12 23:38:39
111605,111605,Net Banking,9752.76,failed_invalid_card,2026-03-12 04:13:54
111606,111606,Net Banking,2379.28,success,2026-03-12 13:35:16
111607,111607,Wallet,3141.69,success,2026-03-12 11:05:45
111608,111608,Debit Card,638.15,failed_network_error,2026-03-12 21:27:45
111609,111609,Credit Card,30678.899999999998,failed_invalid_card,2026-03-12 00:39:31
111610,111610,UPI,34083.0,failed_network_error,2026-03-12 20:41:44
111611,111611,Net Banking,0.0,failed_network_error,2026-03-12 01:54:40
111612,111612,Net Banking,16263.48,failed_invalid_card,2026-03-12 07:50:36
111613,111613,Net Banking,0.0,success,2026-03-12 03:53:50
111614,111614,Debit Card,5745.599999999999,failed_insufficient_funds,2026-03-12 08:58:14
111615,111615,Wallet,2040.48,success,2026-03-12 23:33:00
111616,111616,UPI,11742.9,failed_invalid_card,2026-03-12 22:06:12
111617,111617,UPI,245.14,failed_insufficient_funds,2026-03-12 00:20:46
111618,111618,Credit Card,1398.54,success,2026-03-12 13:10:59
111619,111619,Wallet,43083.0,failed_network_error,2026-03-12 18:50:13
111620,111620,Debit Card,12372.0,failed_insufficient_funds,2026-03-12 16:35:55
111621,111621,Wallet,0.0,success,2026-03-12 00:17:47
111622,111622,Wallet,27886.409999999996,failed_insufficient_funds,2026-03-12 13:11:13
111623,111623,Net Banking,14374.98,failed_network_error,2026-03-12 15:04:32
111624,111624,Wallet,1078.44,success,2026-03-12 22:34:16
111625,111625,Net Banking,3665.9,success,2026-03-12 00:00:43
111626,111626,Debit Card,7948.32,failed_insufficient_funds,2026-03-12 08:15:12
111627,111627,Debit Card,24494.46,failed_insufficient_funds,2026-03-12 20:17:52
111628,111628,Wallet,14868.210000000001,failed_invalid_card,2026-03-12 05:41:34
111629,111629,Net Banking,2191.14,success,2026-03-12 00:18:06
111630,111630,UPI,5865.599999999999,failed_insufficient_funds,2026-03-12 23:24:06
111631,111631,Debit Card,18006.65,success,2026-03-12 22:38:49
111632,111632,Debit Card,16364.82,failed_network_error,2026-03-12 23:14:00
111633,111633,Debit Card,5943.9,failed_insufficient_funds,2026-03-12 04:19:14
111634,111634,Net Banking,29012.16,failed_network_error,2026-03-12 03:36:27
111635,111635,UPI,32187.12,success,2026-03-12 01:47:59
111636,111636,Net Banking,11117.8,failed_insufficient_funds,2026-03-12 08:01:05
111637,111637,Wallet,41460.299999999996,failed_invalid_card,2026-03-12 09:05:57
111638,111638,Credit Card,558.48,failed_network_error,2026-03-12 12:25:19
111639,111639,Net Banking,17835.92,failed_network_error,2026-03-12 11:18:45
111640,111640,Debit Card,22241.5,failed_network_error,2026-03-12 16:07:48
111641,111641,Net Banking,32719.75,success,2026-03-12 04:07:26
111642,111642,Net Banking,15804.72,failed_invalid_card,2026-03-12 12:52:19
111643,111643,Debit Card,0.0,success,2026-03-12 12:46:08
111644,111644,UPI,11486.52,failed_network_error,2026-03-12 12:59:07
111645,111645,Credit Card,19117.9,success,2026-03-12 20:22:50
111646,111646,Wallet,31452.54,failed_network_error,2026-03-12 00:19:58
111647,111647,Wallet,22650.32,success,2026-03-12 13:46:38
111648,111648,Net Banking,9231.6,failed_invalid_card,2026-03-12 03:36:29
111649,111649,Debit Card,9386.8,failed_invalid_card,2026-03-12 04:54:44
111650,111650,UPI,28720.86,failed_invalid_card,2026-03-12 01:29:42
111651,111651,Credit Card,18186.8,failed_insufficient_funds,2026-03-12 16:25:04
111652,111652,Credit Card,11033.4,failed_network_error,2026-03-12 03:07:55
111653,111653,Credit Card,1013.64,failed_insufficient_funds,2026-03-12 12:35:52
111654,111654,UPI,891.1200000000001,failed_insufficient_funds,2026-03-12 22:30:08
111655,111655,Net Banking,983.22,failed_network_error,2026-03-12 06:07:06
111656,111656,Debit Card,2142.02,failed_invalid_card,2026-03-12 17:01:30
111657,111657,Wallet,21279.55,failed_insufficient_funds,2026-03-12 08:46:05
111658,111658,Debit Card,0.0,success,2026-03-12 06:52:54
111659,111659,Net Banking,7337.18,failed_invalid_card,2026-03-12 19:59:27
111660,111660,Credit Card,19594.4,success,2026-03-12 09:35:41
111661,111661,Credit Card,45750.100000000006,failed_insufficient_funds,2026-03-12 07:16:17
