payment_id,order_id,payment_method,payment_amount,payment_status,payment_timestamp
111431,111431,Net Banking,10412.16,failed_insufficient_funds,2026-03-12 19:38:44
111432,111432,Net Banking,4615.11,failed_insufficient_funds,2026-03-12 13:02:40
111433,111433,Debit Card,262.44,failed_network_error,2026-03-12 23:51:54
111434,111434,Debit Card,19545.68,failed_insufficient_funds,2026-03-12 08:36:41
111435,111435,Wallet,1729.89,failed_network_error,2026-03-12 03:01:46
111436,111436,Wallet,38583.84,failed_insufficient_funds,2026-03-12 12:41:34
111437,111437,Net Banking,17993.44,failed_insufficient_funds,2026-03-12 00:04:21
111438,111438,UPI,14791.079999999998,failed_insufficient_funds,2026-03-12 05:45:08
111439,111439,Wallet,12634.619999999999,failed_network_error,2026-03-12 10:11:03
111440,111440,Wallet,18631.8,failed_insufficient_funds,2026-03-12 20:24:59
111441,111441,Wallet,13145.85,failed_invalid_card,2026-03-12 05:52:32
111442,111442,Wallet,22290.0,failed_insufficient_funds,2026-03-12 18:40:00
111443,111443,Net Banking,604.24,success,2026-03-12 05:14:32
111444,111444,UPI,0.0,success,2026-03-12 21:15:35
111445,111445,Credit Card,9318.72,failed_insufficient_funds,2026-03-12 11:04:46
111446,111446,Credit Card,21762.649999999998,success,2026-03-12 10:47:51
111447,111447,Wallet,22821.12,failed_insufficient_funds,2026-03-12 13:55:37
111448,111448,Wallet,22761.95,failed_invalid_card,2026-03-12 09:16:51
111449,111449,Wallet,6868.38,failed_network_error,2026-03-12 16:10:27
111450,111450,Net Banking,25827.239999999998,failed_invalid_card,2026-03-12 11:06:19
111451,111451,Wallet,30920.04,failed_invalid_card,2026-03-12 11:23:25
111452,111452,Wallet,274.12,success,2026-03-12 10:52:01
111453,111453,Net Banking,16708.14,failed_invalid_card,2026-03-12 02:29:51
111454,111454,Net Banking,7108.16,failed_network_error,2026-03-12 11:02:31
111455,111455,Debit Card,5774.7,failed_invalid_card,2026-03-12 12:35:59
111456,111456,Debit Card,16285.699999999999,failed_invalid_card,2026-03-12 08:56:12
111457,111457,Debit Card,2184.75,failed_invalid_card,2026-03-12 07:50:25
111458,111458,UPI,2889.9,failed_insufficient_funds,2026-03-12 04:01:51
111459,111459,UPI,9432.68,failed_invalid_card,2026-03-12 17:26:13
111460,111460,Credit Card,24675.72,failed_insufficient_funds,2026-03-12 13:04:33
111461,111461,Debit Card,8420.36,failed_insufficient_funds,2026-03-12 13:36:29
111462,111462,Debit Card,12177.56,failed_network_error,2026-03-12 13:36:48
111463,111463,Wallet,9848.52,failed_invalid_card,2026-03-12 16:38:33
111464,111464,Wallet,6258.35,failed_insufficient_funds,2026-03-12 07:01:13
111465,111465,Debit Card,5732.34,success,2026-03-12 00:49:17
111466,111466,Wallet,16090.06,failed_invalid_card,2026-03-12 01:57:02
111467,111467,Wallet,10768.11,failed_network_error,2026-03-12 15:50:30
111468,111468,Credit Card,1778.36,success,2026-03-12 18:24:10
111469,111469,Net Banking,4750.85,failed_insufficient_funds,2026-03-12 20:15:21
111470,111470,Debit Card,18257.6,failed_insufficient_funds,2026-03-12 07:49:17
111471,111471,Net Banking,0.0,failed_insufficient_funds,2026-03-12 10:22:32
111472,111472,Credit Card,11216.7,failed_invalid_card,2026-03-12 20:38:12
111473,111473,UPI,94.09,failed_invalid_card,2026-03-12 08:12:43
111474,111474,Net Banking,5883.6,success,2026-03-12 08:02:56
111475,111475,UPI,14196.0,failed_network_error,2026-03-12 10:37:46
111476,111476,Wallet,30632.96,success,2026-03-12 13:09:50
111477,111477,Wallet,8190.700000000001,success,2026-03-12 22:00:48
111478,111478,Debit Card,39668.76,failed_insufficient_funds,2026-03-12 17:32:58
111479,111479,Credit Card,7951.38,failed_network_error,2026-03-12 16:13:59
111480,111480,Wallet,12709.77,success,2026-03-12 19:53:09
111481,111481,Credit Card,2439.68,failed_insufficient_funds,2026-03-12 07:27:12
111482,111482,Net Banking,40239.6,success,2026-03-12 22:36:41
111483,111483,UPI,1356.07,success,2026-03-12 23:11:01
111484,111484,Wallet,0.0,failed_invalid_card,2026-03-12 21:17:57
111485,111485,UPI,19798.35,success,2026-03-12 23:03:20
111486,111486,Credit Card,596.84,failed_network_error,2026-03-12 10:44:42
111487,111487,Wallet,8488.0,failed_network_error,2026-03-12 16:24:50
111488,111488,Debit Card,31156.649999999998,failed_insufficient_funds,2026-03-12 14:15:21
111489,111489,Net Banking,36850.86,failed_insufficient_funds,2026-03-12 14:11:24
111490,111490,Wallet,7296.900000000001,failed_invalid_card,2026-03-12 23:34:11
111491,111491,UPI,15464.64,failed_insufficient_funds,2026-03-12 12:09:33
111492,111492,Wallet,6858.719999999999,failed_invalid_card,2026-03-12 16:07:24
111493,111493,Net Banking,0.0,success,2026-03-12 23:27:00
111494,111494,UPI,28391.670000000002,failed_network_error,2026-03-12 00:04:42
111495,111495,UPI,24463.260000000002,failed_network_error,2026-03-12 00:21:21
111496,111496,Wallet,21453.0,success,2026-03-12 15:08:13
111497,111497,UPI,28015.44,failed_invalid_card,2026-03-12 02:59:03
111498,111498,Debit Card,2414.12,failed_network_error,2026-03-12 15:48:22
111499,111499,Wallet,19898.9,failed_invalid_card,2026-03-12 11:43:15
111500,111500,Credit Card,2953.89,failed_network_error,2026-03-12 17:28:13
111501,111501,Credit Card,11431.7,failed_network_error,2026-03-12 13:39:31
111502,111502,Wallet,6051.72,success,2026-03-12 05:21:56
111503,111503,Debit Card,32723.2,failed_insufficient_funds,2026-03-12 06:00:02
111504,111504,Credit Card,18389.8,failed_insufficient_funds,2026-03-12 03:38:10
111505,111505,UPI,548.08,failed_network_error,2026-03-12 12:34:54
111506,111506,Credit Card,2409.86,failed_network_error,2026-03-12 18:18:49
111507,111507,Wallet,28825.829999999998,failed_insufficient_funds,2026-03-12 22:27:56
111508,111508,UPI,16009.5,failed_network_error,2026-03-12 07:04:49
111509,111509,Wallet,25461.68,failed_insufficient_funds,2026-03-12 01:30:35
111510,111510,Credit Card,2243.24,failed_insufficient_funds,2026-03-12 00:35:38
111511,111511,Net Banking,5945.22,failed_insufficient_funds,2026-03-12 17:07:49
111512,111512,UPI,8442.99,failed_network_error,2026-03-12 13:59:40
111513,111513,UPI,0.0,failed_network_error,2026-03-12 08:41:32
111514,111514,Debit Card,18598.739999999998,failed_insufficient_funds,2026-03-12 09:46:37
111515,111515,Net Banking,4180.13,failed_insufficient_funds,2026-03-12 08:07:38
111516,111516,Wallet,25036.800000000003,success,2026-03-12 05:32:50
111517,111517,Wallet,4227.14,failed_invalid_card,2026-03-12 00:55:16
111518,111518,Net Banking,17076.8,failed_insufficient_funds,2026-03-12 17:32:55
111519,111519,Wallet,29377.98,failed_network_error,2026-03-12 15:14:05
111520,111520,Credit Card,0.0,failed_invalid_card,2026-03-12 14:21:53
111521,111521,Debit Card,2596.52,failed_insufficient_funds,2026-03-12 04:12:11
111522,111522,UPI,24568.809999999998,failed_network_error,2026-03-12 11:58:20
111523,111523,Wallet,26437.95,failed_network_error,2026-03-12 08:15:31
111524,111524,Net Banking,9605.84,failed_insufficient_funds,2026-03-12 00:24:45
111525,111525,Wallet,0.0,failed_insufficient_funds,2026-03-12 00:03:43
111526,111526,Net Banking,12587.28,failed_network_error,2026-03-12 06:33:50
111527,111527,Net Banking,220.29,failed_insufficient_funds,2026-03-12 19:31:54
111528,111528,Credit Card,8214.08,success,2026-03-12 18:26:29
111529,111529,Wallet,26366.579999999998,failed_insufficient_funds,2026-03-12 02:18:50
111530,111530,Net Banking,29676.32,failed_insufficient_funds,2026-03-12 00:02:02
111531,111531,Net Banking,0.0,failed_invalid_card,2026-03-12 15:59:22
111532,111532,Credit Card,25590.95,failed_insufficient_funds,2026-03-12 11:29:09
111533,111533,Net Banking,15876.56,failed_insufficient_funds,2026-03-12 09:11:13
111534,111534,Credit Card,16573.15,failed_insufficient_funds,2026-03-12 17:46:58
111535,111535,Net Banking,37443.06,failed_network_error,2026-03-12 22:27:37
111536,111536,Debit Card,2362.36,failed_network_error,2026-03-12 14:19:09
111537,111537,Wallet,26038.600000000002,success,2026-03-12 22:38:12
111538,111538,Net Banking,24942.56,success,2026-03-12 05:28:52
111539,111539,Wallet,19741.68,success,2026-03-12 10:17:11
111540,111540,Credit Card,0.0,failed_insufficient_funds,2026-03-12 13:35:29
111541,111541,Credit Card,39462.299999999996,failed_network_error,2026-03-12 12:35:48
111542,111542,Wallet,10212.57,failed_insufficient_funds,2026-03-12 20:51:34
111543,111543,UPI,6903.08,success,2026-03-12 18:23:01
111544,111544,Net Banking,23968.35,failed_insufficient_funds,2026-03-12 13:39:12
111545,111545,Wallet,2416.47,failed_insufficient_funds,2026-03-12 11:14:47
111546,111546,Wallet,5290.66,failed_network_error,2026-03-12 00:41:09
111547,111547,Net Banking,5982.88,failed_network_error,2026-03-12 21:00:17
111548,111548,UPI,34237.52,failed_invalid_card,2026-03-12 23:32:49
111549,111549,Credit Card,12526.52,failed_insufficient_funds,2026-03-12 23:53:58
111550,111550,Net Banking,18882.43,failed_invalid_card,2026-03-12 09:48:35
111551,111551,UPI,1451.36,failed_insufficient_funds,2026-03-12 00:42:40
111552,111552,Wallet,14893.560000000001,failed_network_error,2026-03-12 05:20:14
111553,111553,UPI,18247.739999999998,failed_network_error,2026-03-12 22:58:11
111554,111554,Wallet,34450.3,failed_invalid_card,2026-03-12 15:10:08
111555,111555,Credit Card,22824.0,failed_invalid_card,2026-03-12 23:10:51
111556,111556,Wallet,29059.260000000002,failed_network_error,2026-03-12 01:11:06
111557,111557,Debit Card,9097.47,failed_network_error,2026-03-12 00:09:02
111558,111558,Debit Card,48145.299999999996,failed_network_error,2026-03-12 23:16:03
111559,111559,Credit Card,44899.200000000004,failed_invalid_card,2026-03-12 02:33:02
111560,111560,Credit Card,12631.25,failed_invalid_card,2026-03-12 01:59:13
111561,111561,Wallet,3849.59,failed_network_error,2026-03-12 15:07:24
111562,111562,UPI,18921.85,failed_invalid_card,2026-03-12 10:18:42
111563,111563,Debit Card,45553.8,failed_insufficient_funds,2026-03-12 10:20:19
111564,111564,Net Banking,2771.93,failed_insufficient_funds,2026-03-12 17:46:50
111565,111565,Net Banking,0.0,success,2026-03-12 10:07:10
111566,111566,Credit Card,21760.9,failed_insufficient_funds,2026-03-12 15:47:24
111567,111567,Credit Card,4535.98,success,2026-03-12 22:42:56
111568,111568,Net Banking,8100.599999999999,success,2026-03-12 02:35:01
111569,111569,Credit Card,14674.32,failed_invalid_card,2026-03-12 05:28:37
111570,111570,Debit Card,13794.48,failed_invalid_card,2026-03-12 22:26:33
111571,111571,Net Banking,21636.12,failed_insufficient_funds,2026-03-12 12:18:47
111572,111572,UPI,6212.08,failed_invalid_card,2026-03-12 08:46:09
111573,111573,Wallet,1335.12,failed_network_error,2026-03-12 15:11:53
111574,111574,Net Banking,0.0,failed_network_error,2026-03-12 05:58:12
111575,111575,UPI,0.0,failed_network_error,2026-03-12 18:05:01
111576,111576,Debit Card,16934.190000000002,success,2026-03-12 07:14:38
111577,111577,UPI,44811.9,failed_network_error,2026-03-12 23:02:17
111578,111578,Credit Card,12680.150000000001,success,2026-03-12 15:55:04
111579,111579,Debit Card,626.2,failed_invalid_card,2026-03-12 03:03:54
111580,111580,UPI,25455.600000000002,failed_network_error,2026-03-12 10:05:43
111581,111581,Debit Card,163.57,success,2026-03-12 01:40:15
111582,111582,Wallet,19515.789999999997,success,2026-03-12 21:37:56
111583,111583,Net Banking,16636.25,failed_network_error,2026-03-12 21:48:53
111584,111584,Net Banking,24469.260000000002,failed_invalid_card,2026-03-12 18:34:12
111585,111585,Wallet,804.75,failed_insufficient_funds,2026-03-12 23:10:30
111586,111586,Debit Card,346.14,success,2026-03-12 04:07:30
111587,111587,Debit Card,4804.66,failed_insufficient_funds,2026-03-12 02:52:42
111588,111588,UPI,20423.36,failed_insufficient_funds,2026-03-12 22:14:30
111589,111589,UPI,20718.95,failed_network_error,2026-03-12 01:32:01
111590,111590,Credit Card,12976.949999999999,failed_network_error,2026-03-12 16:39:33
111591,111591,Net Banking,23620.9,failed_insufficient_funds,2026-03-12 03:46:58
111592,111592,Credit Card,29567.199999999997,failed_network_error,2026-03-12 16:53:00
111593,111593,Debit Card,19654.44,success,2026-03-12 15:28:58
111594,111594,UPI,305.18999999999994,failed_insufficient_funds,2026-03-12 05:36:48
111595,111595,Net Banking,0.0,success,2026-03-12 15:59:52
111596,111596,Debit Card,22027.399999999998,success,2026-03-12 11:52:49
111597,111597,Net Banking,5567.4,success,2026-03-12 13:56:50
111598,111598,Credit Card,12868.150000000001,failed_insufficient_funds,2026-03-12 04:45:08
111599,111599,Wallet,27167.399999999998,failed_invalid_card,2026-03-12 08:17:25
111600,111600,UPI,0.0,failed_invalid_card,2026-03-12 03:05:28
111601,111601,UPI,9674.8,success,2026-03-12 13:51:51
111602,111602,Net Banking,22391.809999999998,success,2026-03-12 00:45:26
111603,111603,Credit Card,13935.52,success,2026-03-12 07:43:38
111604,111604,Credit Card,4034.39,failed_network_error,2026-03-12 11:27:36
111605,111605,Credit Card,61.64,failed_insufficient_funds,2026-03-12 07:16:29
111606,111606,Debit Card,24369.39,failed_invalid_card,2026-03-12 04:46:07
111607,111607,Wallet,24692.399999999998,failed_insufficient_funds,2026-03-12 23:16:25
111608,111608,Credit Card,4423.08,failed_invalid_card,2026-03-12 21:14:43
111609,111609,Wallet,22905.7,failed_insufficient_funds,2026-03-12 16:09:39
111610,111610,Wallet,23660.46,failed_insufficient_funds,2026-03-12 05:20:29
111611,111611,Wallet,13628.699999999999,failed_insufficient_funds,2026-03-12 09:06:03
111612,111612,UPI,42201.36,failed_invalid_card,2026-03-12 20:29:15
111613,111613,Net Banking,8278.46,failed_invalid_card,2026-03-12 01:26:19
111614,111614,Debit Card,37493.549999999996,success,2026-03-12 13:29:51
111615,111615,Net Banking,0.0,failed_insufficient_funds,2026-03-12 19:05:33
111616,111616,UPI,4221.25,failed_insufficient_funds,2026-03-12 20:23:28
111617,111617,Wallet,4040.52,failed_invalid_card,2026-03-12 19:16:47
111618,111618,Net Banking,970.25,failed_insufficient_funds,2026-03-12 05:15:56
111619,111619,UPI,26717.49,success,2026-03-12 00:41:40
111620,111620,Debit Card,8321.68,failed_insufficient_funds,2026-03-12 19:51:50
111621,111621,Credit Card,1679.33,failed_invalid_card,2026-03-12 06:52:31
111622,111622,UPI,12423.24,failed_insufficient_funds,2026-03-12 00:29:25
111623,111623,Wallet,348.08,success,2026-03-12 13:54:11
111624,111624,Wallet,5884.85,failed_invalid_card,2026-03-12 15:29:47
111625,111625,Debit Card,18246.87,failed_network_error,2026-03-12 19:15:42
111626,111626,Credit Card,22982.1,failed_invalid_card,2026-03-12 21:00:09
111627,111627,Credit Card,28767.199999999997,failed_insufficient_funds,2026-03-12 09:19:11
111628,111628,Wallet,0.0,success,2026-03-12 15:35:53
111629,111629,Wallet,6068.5199999999995,success,2026-03-12 13:51:11
111630,111630,UPI,17469.75,failed_invalid_card,2026-03-12 22:46:47
111631,111631,UPI,11007.4,failed_invalid_card,2026-03-12 10:20:50
111632,111632,UPI,4337.01,success,2026-03-12 22:58:51
111633,111633,Net Banking,6747.150000000001,failed_insufficient_funds,2026-03-12 18:34:47
111634,111634,Net Banking,2167.56,success,2026-03-12 08:58:31
111635,111635,Credit Card,8684.1,failed_insufficient_funds,2026-03-12 22:27:06
111636,111636,Debit Card,396.5,success,2026-03-12 11:53:41
111637,111637,Wallet,3130.05,success,2026-03-12 18:55:54
111638,111638,Debit Card,23153.12,failed_insufficient_funds,2026-03-12 00:38:59
111639,111639,Debit Card,11976.09,failed_insufficient_funds,2026-03-12 08:26:16
111640,111640,Net Banking,15854.32,success,2026-03-12 08:32:20
111641,111641,Debit Card,10328.099999999999,failed_network_error,2026-03-12 14:49:48
111642,111642,Wallet,23817.64,failed_network_error,2026-03-12 01:54:05
111643,111643,Credit Card,13472.550000000001,failed_network_error,2026-03-12 01:24:08
111644,111644,Debit Card,2185.96,failed_invalid_card,2026-03-12 02:33:42
111645,111645,Debit Card,28138.3,failed_insufficient_funds,2026-03-12 21:25:56
111646,111646,UPI,29842.3,failed_network_error,2026-03-12 21:10:58
111647,111647,Wallet,5366.43,failed_insufficient_funds,2026-03-12 19:56:32
111648,111648,Debit Card,10123.9,failed_network_error,2026-03-12 20:08:38
111649,111649,UPI,1776.6000000000001,failed_invalid_card,2026-03-12 06:55:22
111650,111650,Net Banking,6156.539999999999,success,2026-03-12 01:26:46
111651,111651,Debit Card,0.0,failed_insufficient_funds,2026-03-12 22:54:40
111652,111652,UPI,10861.199999999999,failed_insufficient_funds,2026-03-12 05:16:20
111653,111653,Debit Card,4364.5,failed_invalid_card,2026-03-12 21:10:33
111654,111654,Wallet,23530.149999999998,success,2026-03-12 21:09:25
111655,111655,Debit Card,1840.24,failed_insufficient_funds,2026-03-12 08:29:29
111656,111656,Net Banking,12913.619999999999,failed_network_error,2026-03-12 01:21:02
