payment_id,order_id,payment_method,payment_amount,payment_status,payment_timestamp
111317,111317,Net Banking,9758.6,failed_insufficient_funds,2026-03-12 03:23:55
111318,111318,Credit Card,22299.9,failed_invalid_card,2026-03-12 14:52:14
111319,111319,UPI,1386.8000000000002,success,2026-03-12 01:36:18
111320,111320,UPI,1824.43,failed_invalid_card,2026-03-12 07:30:10
111321,111321,Net Banking,21320.53,failed_insufficient_funds,2026-03-12 07:58:10
111322,111322,Wallet,1627.94,failed_network_error,2026-03-12 04:19:23
111323,111323,Debit Card,1359.06,success,2026-03-12 14:51:01
111324,111324,Wallet,2319.66,failed_network_error,2026-03-12 16:53:24
111325,111325,Wallet,10413.44,failed_invalid_card,2026-03-12 06:08:46
111326,111326,Credit Card,11361.84,success,2026-03-12 20:59:30
111327,111327,Credit Card,19189.28,failed_network_error,2026-03-12 02:32:33
111328,111328,Wallet,0.0,failed_network_error,2026-03-12 16:49:04
111329,111329,Credit Card,1012.39,success,2026-03-12 14:42:05
111330,111330,Debit Card,0.0,failed_invalid_card,2026-03-12 07:27:54
111331,111331,Credit Card,39325.23,success,2026-03-12 10:05:17
111332,111332,Net Banking,2506.24,failed_insufficient_funds,2026-03-12 04:10:33
111333,111333,UPI,7696.710000000001,failed_insufficient_funds,2026-03-12 17:45:18
111334,111334,UPI,0.0,failed_invalid_card,2026-03-12 15:59:02
111335,111335,UPI,33829.36,success,2026-03-12 02:15:19
111336,111336,Wallet,4125.94,failed_network_error,2026-03-12 15:55:36
111337,111337,UPI,11214.75,failed_network_error,2026-03-12 19:16:28
111338,111338,Net Banking,24271.829999999998,failed_insufficient_funds,2026-03-12 22:37:32
111339,111339,Debit Card,7438.550000000001,success,2026-03-12 18:45:11
111340,111340,Credit Card,22975.92,failed_network_error,2026-03-12 23:48:48
111341,111341,Debit Card,20625.850000000002,failed_network_error,2026-03-12 00:30:57
111342,111342,Debit Card,7107.36,failed_network_error,2026-03-12 15:40:51
111343,111343,Debit Card,9164.4,failed_network_error,2026-03-12 02:41:45
111344,111344,Debit Card,30529.5,failed_network_error,2026-03-12 02:54:08
111345,111345,Debit Card,5095.68,failed_insufficient_funds,2026-03-12 16:56:48
111346,111346,Net Banking,41280.12,failed_insufficient_funds,2026-03-12 19:36:08
111347,111347,Net Banking,23453.449999999997,success,2026-03-12 21:14:16
111348,111348,Credit Card,4476.6,failed_network_error,2026-03-12 20:15:40
111349,111349,Debit Card,3356.8,success,2026-03-12 05:50:59
111350,111350,UPI,1290.9399999999998,failed_network_error,2026-03-12 14:50:27
111351,111351,Credit Card,49928.0,success,2026-03-12 08:36:41
111352,111352,Wallet,0.0,failed_invalid_card,2026-03-12 04:51:22
111353,111353,Wallet,14030.25,failed_invalid_card,2026-03-12 06:48:01
111354,111354,Net Banking,330.53,failed_network_error,2026-03-12 18:09:32
111355,111355,Net Banking,37627.52,failed_network_error,2026-03-12 16:47:47
111356,111356,Credit Card,25837.56,failed_invalid_card,2026-03-12 12:44:22
111357,111357,Credit Card,13553.96,failed_invalid_card,2026-03-12 05:41:46
111358,111358,UPI,27516.4,failed_invalid_card,2026-03-12 20:50:36
111359,111359,UPI,17307.84,success,2026-03-12 14:27:10
111360,111360,Net Banking,5907.1,failed_network_error,2026-03-12 01:27:21
111361,111361,Debit Card,9318.42,failed_insufficient_funds,2026-03-12 06:00:49
111362,111362,UPI,8284.72,success,2026-03-12 15:31:34
111363,111363,Debit Card,5966.1,failed_invalid_card,2026-03-12 00:05:21
111364,111364,Credit Card,657.15,failed_network_error,2026-03-12 07:53:54
111365,111365,Credit Card,18997.739999999998,failed_invalid_card,2026-03-12 06:50:43
111366,111366,Net Banking,2780.24,failed_network_error,2026-03-12 09:25:48
111367,111367,Net Banking,5599.12,failed_network_error,2026-03-12 10:21:09
111368,111368,Net Banking,23764.649999999998,success,2026-03-12 15:16:50
111369,111369,UPI,21895.72,failed_network_error,2026-03-12 02:01:51
111370,111370,Debit Card,33526.16,failed_invalid_card,2026-03-12 18:13:20
111371,111371,Net Banking,24543.300000000003,success,2026-03-12 15:46:01
111372,111372,Credit Card,15182.91,failed_invalid_card,2026-03-12 07:18:36
111373,111373,Net Banking,14238.3,success,2026-03-12 18:19:55
111374,111374,Net Banking,9028.6,success,2026-03-12 07:22:24
111375,111375,Wallet,0.0,failed_insufficient_funds,2026-03-12 20:57:13
111376,111376,UPI,34430.94,failed_invalid_card,2026-03-12 05:43:47
111377,111377,Net Banking,13122.84,failed_network_error,2026-03-12 09:35:45
111378,111378,Credit Card,11136.72,success,2026-03-12 21:22:12
111379,111379,Net Banking,18657.78,success,2026-03-12 18:53:29
111380,111380,Wallet,22622.9,failed_insufficient_funds,2026-03-12 12:23:55
111381,111381,Wallet,0.0,failed_network_error,2026-03-12 03:01:58
111382,111382,UPI,22438.5,failed_invalid_card,2026-03-12 11:26:40
111383,111383,Credit Card,21663.54,failed_network_error,2026-03-12 17:13:01
111384,111384,UPI,531.28,failed_network_error,2026-03-12 12:58:43
111385,111385,Wallet,34152.659999999996,success,2026-03-12 15:56:46
111386,111386,Debit Card,28227.96,failed_insufficient_funds,2026-03-12 16:29:24
111387,111387,Net Banking,0.0,failed_insufficient_funds,2026-03-12 19:38:36
111388,111388,UPI,9415.18,success,2026-03-12 08:56:00
111389,111389,Net Banking,6083.63,failed_invalid_card,2026-03-12 01:01:28
111390,111390,UPI,17930.6,failed_insufficient_funds,2026-03-12 11:09:10
111391,111391,Debit Card,8468.24,success,2026-03-12 14:30:21
111392,111392,Net Banking,14651.22,success,2026-03-12 05:50:14
111393,111393,Credit Card,3773.2799999999997,failed_network_error,2026-03-12 16:29:27
111394,111394,Credit Card,27707.12,failed_invalid_card,2026-03-12 16:04:48
111395,111395,Debit Card,18286.24,failed_invalid_card,2026-03-12 10:40:26
111396,111396,Debit Card,891.54,failed_insufficient_funds,2026-03-12 19:53:12
111397,111397,Credit Card,4877.62,success,2026-03-12 21:50:50
111398,111398,Credit Card,4011.7,failed_invalid_card,2026-03-12 00:09:29
111399,111399,Net Banking,48716.5,success,2026-03-12 16:57:16
111400,111400,Net Banking,4227.28,failed_network_error,2026-03-12 04:39:14
111401,111401,Net Banking,0.0,failed_insufficient_funds,2026-03-12 17:23:47
111402,111402,Debit Card,22422.960000000003,failed_insufficient_funds,2026-03-12 17:30:37
111403,111403,Net Banking,6864.3,failed_network_error,2026-03-12 18:29:07
111404,111404,UPI,4232.58,failed_invalid_card,2026-03-12 00:00:41
111405,111405,UPI,1216.68,failed_insufficient_funds,2026-03-12 10:57:26
111406,111406,UPI,10733.65,failed_network_error,2026-03-12 13:35:01
111407,111407,Debit Card,10043.73,failed_insufficient_funds,2026-03-12 16:09:11
111408,111408,Credit Card,3463.68,failed_network_error,2026-03-12 01:24:56
111409,111409,Net Banking,29702.97,success,2026-03-12 16:29:59
111410,111410,Debit Card,0.0,failed_invalid_card,2026-03-12 08:35:11
111411,111411,Credit Card,8099.700000000001,failed_invalid_card,2026-03-12 07:06:59
111412,111412,Credit Card,10892.9,failed_insufficient_funds,2026-03-12 23:44:19
111413,111413,Credit Card,11616.12,failed_network_error,2026-03-12 05:56:04
111414,111414,UPI,2270.1,failed_network_error,2026-03-12 23:39:25
111415,111415,Wallet,938.9499999999999,failed_insufficient_funds,2026-03-12 03:53:51
111416,111416,Credit Card,0.0,failed_network_error,2026-03-12 02:18:28
111417,111417,UPI,22224.0,failed_invalid_card,2026-03-12 06:32:41
111418,111418,Wallet,30509.5,failed_invalid_card,2026-03-12 07:27:07
111419,111419,UPI,2997.76,failed_insufficient_funds,2026-03-12 00:17:21
111420,111420,Debit Card,4344.53,failed_network_error,2026-03-12 04:42:51
111421,111421,Debit Card,10421.2,success,2026-03-12 21:17:15
111422,111422,UPI,6689.8,failed_invalid_card,2026-03-12 16:26:20
111423,111423,Credit Card,21332.579999999998,success,2026-03-12 05:30:49
111424,111424,UPI,619.41,success,2026-03-12 14:19:05
111425,111425,Credit Card,21262.56,failed_insufficient_funds,2026-03-12 15:20:41
111426,111426,UPI,8516.76,success,2026-03-12 02:29:38
111427,111427,Wallet,9586.14,failed_network_error,2026-03-12 13:04:41
111428,111428,Net Banking,7024.9,failed_insufficient_funds,2026-03-12 19:05:05
111429,111429,UPI,300.42,failed_invalid_card,2026-03-12 01:10:59
111430,111430,Wallet,18045.18,failed_invalid_card,2026-03-12 09:03:45
111431,111431,Debit Card,3566.54,failed_network_error,2026-03-12 15:56:33
111432,111432,UPI,14807.75,failed_insufficient_funds,2026-03-12 06:44:35
111433,111433,Wallet,1852.68,failed_insufficient_funds,2026-03-12 21:29:29
111434,111434,Debit Card,8362.15,failed_insufficient_funds,2026-03-12 08:21:28
111435,111435,UPI,9207.64,failed_invalid_card,2026-03-12 17:53:44
111436,111436,Wallet,14802.72,failed_insufficient_funds,2026-03-12 14:06:10
111437,111437,Wallet,43671.24,success,2026-03-12 16:59:55
111438,111438,Wallet,27448.32,failed_network_error,2026-03-12 13:12:27
111439,111439,Credit Card,2574.92,failed_insufficient_funds,2026-03-12 03:04:23
111440,111440,Net Banking,13727.16,failed_network_error,2026-03-12 13:07:19
111441,111441,Debit Card,0.0,success,2026-03-12 11:48:04
111442,111442,Wallet,8154.16,failed_invalid_card,2026-03-12 17:31:44
111443,111443,Debit Card,25183.2,failed_invalid_card,2026-03-12 05:08:32
111444,111444,Credit Card,0.0,failed_network_error,2026-03-12 12:41:24
111445,111445,UPI,11907.1,success,2026-03-12 05:20:36
111446,111446,UPI,6191.0,failed_network_error,2026-03-12 00:47:49
111447,111447,Net Banking,26708.36,failed_network_error,2026-03-12 00:03:58
111448,111448,UPI,7539.04,failed_network_error,2026-03-12 16:35:47
111449,111449,Net Banking,0.0,failed_invalid_card,2026-03-12 03:48:37
111450,111450,UPI,2719.32,failed_insufficient_funds,2026-03-12 23:47:54
111451,111451,Debit Card,28965.420000000002,failed_insufficient_funds,2026-03-12 22:59:45
111452,111452,Credit Card,39874.88,failed_insufficient_funds,2026-03-12 09:28:53
111453,111453,UPI,31936.450000000004,failed_network_error,2026-03-12 16:24:01
111454,111454,Net Banking,20705.75,failed_network_error,2026-03-12 16:41:36
111455,111455,UPI,18800.32,failed_invalid_card,2026-03-12 07:16:24
111456,111456,Debit Card,14285.08,failed_invalid_card,2026-03-12 12:33:29
111457,111457,Credit Card,9614.16,failed_network_error,2026-03-12 00:15:23
111458,111458,UPI,45429.700000000004,failed_insufficient_funds,2026-03-12 02:02:05
111459,111459,Debit Card,0.0,failed_insufficient_funds,2026-03-12 16:57:41
111460,111460,Credit Card,34574.6,failed_invalid_card,2026-03-12 01:38:45
111461,111461,UPI,22548.55,failed_network_error,2026-03-12 17:13:57
111462,111462,Net Banking,4847.37,failed_network_error,2026-03-12 00:57:55
111463,111463,UPI,17526.199999999997,failed_network_error,2026-03-12 19:29:20
111464,111464,Debit Card,7657.9,failed_network_error,2026-03-12 13:35:53
111465,111465,Wallet,22812.88,failed_network_error,2026-03-12 12:44:27
111466,111466,Credit Card,39699.9,failed_network_error,2026-03-12 04:22:44
111467,111467,Credit Card,0.0,failed_insufficient_funds,2026-03-12 14:34:25
111468,111468,UPI,2586.33,failed_invalid_card,2026-03-12 07:58:52
111469,111469,Wallet,28231.210000000003,failed_invalid_card,2026-03-12 14:29:55
111470,111470,Wallet,14441.13,failed_insufficient_funds,2026-03-12 04:35:53
111471,111471,Debit Card,34934.49,failed_insufficient_funds,2026-03-12 01:10:06
111472,111472,Credit Card,1909.84,failed_invalid_card,2026-03-12 04:24:23
111473,111473,UPI,0.0,failed_invalid_card,2026-03-12 09:58:34
111474,111474,UPI,5550.299999999999,failed_network_error,2026-03-12 08:52:55
111475,111475,Net Banking,9021.18,success,2026-03-12 08:27:50
111476,111476,UPI,19855.62,failed_insufficient_funds,2026-03-12 17:13:09
111477,111477,Wallet,20573.2,failed_network_error,2026-03-12 10:53:20
111478,111478,Wallet,29554.72,failed_invalid_card,2026-03-12 05:29:13
111479,111479,Credit Card,30077.670000000002,failed_network_error,2026-03-12 20:47:33
111480,111480,Net Banking,19594.89,success,2026-03-12 18:08:08
111481,111481,Credit Card,7674.75,failed_insufficient_funds,2026-03-12 22:57:16
111482,111482,Net Banking,29661.519999999997,success,2026-03-12 22:59:43
111483,111483,Credit Card,7571.099999999999,success,2026-03-12 05:18:04
111484,111484,UPI,4898.16,success,2026-03-12 21:18:21
111485,111485,Debit Card,9273.0,success,2026-03-12 17:15:11
111486,111486,Credit Card,0.0,failed_network_error,2026-03-12 15:25:34
111487,111487,UPI,0.0,failed_network_error,2026-03-12 19:44:53
111488,111488,Debit Card,19556.01,success,2026-03-12 10:17:33
111489,111489,Credit Card,25936.399999999998,failed_insufficient_funds,2026-03-12 07:30:52
111490,111490,Net Banking,0.0,failed_network_error,2026-03-12 07:53:47
111491,111491,Net Banking,7985.46,success,2026-03-12 20:52:20
111492,111492,Net Banking,1556.24,failed_network_error,2026-03-12 15:07:41
111493,111493,UPI,3378.55,failed_network_error,2026-03-12 18:57:58
111494,111494,Credit Card,14414.579999999998,failed_network_error,2026-03-12 09:36:49
111495,111495,Wallet,3887.5,success,2026-03-12 14:22:13
111496,111496,Net Banking,18530.47,failed_insufficient_funds,2026-03-12 07:14:41
111497,111497,Credit Card,11688.24,failed_invalid_card,2026-03-12 03:49:52
111498,111498,UPI,1782.1499999999999,success,2026-03-12 15:50:00
111499,111499,Wallet,0.0,success,2026-03-12 11:21:35
111500,111500,Wallet,10449.9,failed_insufficient_funds,2026-03-12 11:18:28
111501,111501,Debit Card,16856.010000000002,success,2026-03-12 21:48:27
111502,111502,Debit Card,1028.24,failed_invalid_card,2026-03-12 19:53:40
111503,111503,Debit Card,32724.24,success,2026-03-12 21:21:07
111504,111504,Net Banking,2639.19,failed_insufficient_funds,2026-03-12 21:30:34
111505,111505,Net Banking,15804.539999999999,failed_network_error,2026-03-12 08:47:20
111506,111506,Credit Card,18936.8,success,2026-03-12 20:50:35
111507,111507,Debit Card,2810.7999999999997,failed_network_error,2026-03-12 19:05:40
111508,111508,Credit Card,16856.4,failed_insufficient_funds,2026-03-12 14:39:24
111509,111509,Debit Card,8861.1,success,2026-03-12 12:42:17
111510,111510,Debit Card,16120.0,success,2026-03-12 08:27:05
111511,111511,Wallet,23345.04,failed_network_error,2026-03-12 07:04:33
111512,111512,Wallet,7097.02,failed_invalid_card,2026-03-12 05:26:51
111513,111513,UPI,10699.68,failed_insufficient_funds,2026-03-12 00:42:22
111514,111514,Wallet,0.0,failed_insufficient_funds,2026-03-12 15:27:20
111515,111515,Net Banking,19440.84,failed_invalid_card,2026-03-12 20:15:01
111516,111516,Wallet,9314.76,failed_invalid_card,2026-03-12 14:42:56
111517,111517,Wallet,19423.44,failed_network_error,2026-03-12 10:40:34
111518,111518,Wallet,34495.29,failed_insufficient_funds,2026-03-12 01:50:54
111519,111519,Debit Card,836.94,success,2026-03-12 13:50:54
111520,111520,Credit Card,0.0,success,2026-03-12 18:05:30
111521,111521,Net Banking,11865.91,failed_invalid_card,2026-03-12 19:19:37
111522,111522,Wallet,14300.56,failed_insufficient_funds,2026-03-12 23:14:08
111523,111523,Net Banking,2932.2000000000003,success,2026-03-12 11:01:52
111524,111524,Net Banking,7504.55,failed_insufficient_funds,2026-03-12 03:46:17
111525,111525,Credit Card,9787.66,failed_network_error,2026-03-12 06:44:42
111526,111526,Wallet,0.0,failed_network_error,2026-03-12 02:09:45
111527,111527,Net Banking,7212.56,failed_insufficient_funds,2026-03-12 12:24:55
111528,111528,Wallet,0.0,failed_network_error,2026-03-12 12:39:10
111529,111529,Debit Card,3009.08,failed_invalid_card,2026-03-12 10:35:10
111530,111530,Net Banking,4451.82,failed_network_error,2026-03-12 12:54:34
111531,111531,Debit Card,3872.8,failed_insufficient_funds,2026-03-12 11:41:33
111532,111532,Net Banking,4651.56,success,2026-03-12 23:33:50
111533,111533,Credit Card,17174.289999999997,success,2026-03-12 14:13:14
111534,111534,Debit Card,11482.44,failed_invalid_card,2026-03-12 15:52:59
111535,111535,Net Banking,4151.34,failed_insufficient_funds,2026-03-12 15:57:29
111536,111536,Debit Card,28466.83,failed_invalid_card,2026-03-12 17:27:55
111537,111537,UPI,36367.92,success,2026-03-12 11:54:34
111538,111538,Wallet,4810.08,failed_invalid_card,2026-03-12 09:13:45
111539,111539,Debit Card,6554.04,success,2026-03-12 00:31:49
111540,111540,Net Banking,0.0,success,2026-03-12 19:21:18
111541,111541,Net Banking,7157.0,failed_insufficient_funds,2026-03-12 01:58:51
111542,111542,UPI,14777.61,failed_network_error,2026-03-12 14:17:00
111543,111543,UPI,7840.5,success,2026-03-12 01:18:23
111544,111544,Net Banking,10362.8,failed_insufficient_funds,2026-03-12 02:34:44
111545,111545,Net Banking,0.0,failed_network_error,2026-03-12 10:35:41
111546,111546,Wallet,938.86,failed_network_error,2026-03-12 05:52:21
111547,111547,Net Banking,33663.84,success,2026-03-12 12:01:12
111548,111548,Net Banking,0.0,failed_network_error,2026-03-12 03:48:41
111549,111549,Wallet,39862.5,failed_network_error,2026-03-12 12:42:22
111550,111550,Wallet,3715.99,failed_insufficient_funds,2026-03-12 03:24:08
111551,111551,Debit Card,7891.86,failed_invalid_card,2026-03-12 22:05:16
111552,111552,Debit Card,18185.94,failed_insufficient_funds,2026-03-12 17:37:23
111553,111553,Wallet,4773.46,failed_insufficient_funds,2026-03-12 16:22:21
111554,111554,UPI,729.61,success,2026-03-12 04:47:30
111555,111555,Debit Card,32857.76,failed_insufficient_funds,2026-03-12 16:48:35
111556,111556,Wallet,0.0,failed_insufficient_funds,2026-03-12 17:59:58
111557,111557,Debit Card,6171.78,failed_network_error,2026-03-12 11:40:34
111558,111558,UPI,5105.0,failed_invalid_card,2026-03-12 19:00:24
111559,111559,Net Banking,39227.399999999994,failed_network_error,2026-03-12 15:57:42
111560,111560,Net Banking,9030.960000000001,failed_network_error,2026-03-12 00:13:42
111561,111561,Credit Card,36950.16,success,2026-03-12 21:40:45
111562,111562,Credit Card,1644.92,failed_network_error,2026-03-12 02:07:35
111563,111563,UPI,9194.67,failed_insufficient_funds,2026-03-12 20:45:28
111564,111564,Debit Card,4070.4,success,2026-03-12 11:18:13
111565,111565,UPI,8414.61,failed_network_error,2026-03-12 07:30:13
111566,111566,Net Banking,9486.46,failed_insufficient_funds,2026-03-12 14:44:29
111567,111567,Debit Card,13826.76,failed_insufficient_funds,2026-03-12 01:10:45
111568,111568,UPI,6016.900000000001,failed_network_error,2026-03-12 21:02:01
111569,111569,UPI,26681.340000000004,success,2026-03-12 19:12:08
111570,111570,UPI,7311.06,failed_insufficient_funds,2026-03-12 01:36:05
111571,111571,UPI,16737.850000000002,success,2026-03-12 22:30:56
111572,111572,Net Banking,15009.2,failed_network_error,2026-03-12 01:38:44
111573,111573,Debit Card,2691.52,failed_network_error,2026-03-12 05:31:02
111574,111574,Debit Card,7766.25,success,2026-03-12 06:48:02
111575,111575,UPI,22786.300000000003,failed_network_error,2026-03-12 12:51:15
111576,111576,Net Banking,476.51,failed_insufficient_funds,2026-03-12 16:43:29
111577,111577,Wallet,19421.04,failed_insufficient_funds,2026-03-12 22:50:35
111578,111578,Net Banking,34753.590000000004,failed_network_error,2026-03-12 10:54:26
111579,111579,Net Banking,18058.77,failed_invalid_card,2026-03-12 14:10:01
111580,111580,Debit Card,12328.98,failed_insufficient_funds,2026-03-12 15:44:49
111581,111581,Credit Card,3839.29,success,2026-03-12 03:08:49
111582,111582,Credit Card,1793.97,failed_invalid_card,2026-03-12 20:09:39
111583,111583,Net Banking,8478.66,success,2026-03-12 21:38:19
111584,111584,Net Banking,16063.0,success,2026-03-12 05:14:58
111585,111585,Wallet,12780.650000000001,success,2026-03-12 00:55:47
111586,111586,Debit Card,11864.130000000001,failed_network_error,2026-03-12 03:01:40
111587,111587,Wallet,3447.99,failed_network_error,2026-03-12 21:38:40
111588,111588,Net Banking,13915.019999999999,success,2026-03-12 12:20:32
111589,111589,UPI,1126.16,failed_network_error,2026-03-12 12:58:23
111590,111590,Net Banking,18143.72,success,2026-03-12 14:00:03
111591,111591,Net Banking,9561.96,success,2026-03-12 00:53:43
111592,111592,Wallet,8034.52,failed_network_error,2026-03-12 11:40:49
111593,111593,Net Banking,24286.36,failed_insufficient_funds,2026-03-12 05:52:04
111594,111594,UPI,47765.100000000006,failed_invalid_card,2026-03-12 14:26:21
111595,111595,Debit Card,12004.710000000001,failed_network_error,2026-03-12 17:46:19
111596,111596,UPI,26098.8,success,2026-03-12 03:10:47
111597,111597,Debit Card,0.0,failed_insufficient_funds,2026-03-12 19:42:50
111598,111598,Wallet,24278.309999999998,failed_invalid_card,2026-03-12 04:16:47
111599,111599,Wallet,2443.54,success,2026-03-12 02:29:31
111600,111600,Net Banking,17579.03,failed_invalid_card,2026-03-12 07:47:50
111601,111601,Wallet,9947.789999999999,failed_invalid_card,2026-03-12 00:23:50
111602,111602,Credit Card,503.18999999999994,failed_invalid_card,2026-03-12 08:22:45
111603,111603,UPI,5964.2,failed_network_error,2026-03-12 11:24:43
111604,111604,UPI,3517.92,failed_network_error,2026-03-12 10:17:45
111605,111605,Credit Card,11285.16,failed_invalid_card,2026-03-12 09:28:18
111606,111606,Credit Card,1640.3999999999999,failed_network_error,2026-03-12 22:25:23
111607,111607,Debit Card,14629.84,failed_insufficient_funds,2026-03-12 21:00:05
111608,111608,UPI,2140.16,failed_insufficient_funds,2026-03-12 21:38:41
111609,111609,Debit Card,9954.48,success,2026-03-12 11:21:07
111610,111610,Credit Card,658.0,failed_insufficient_funds,2026-03-12 10:08:37
111611,111611,Credit Card,15444.420000000002,failed_network_error,2026-03-12 16:52:07
111612,111612,Wallet,0.0,failed_invalid_card,2026-03-12 10:13:21
111613,111613,Net Banking,919.71,failed_network_error,2026-03-12 15:19:17
111614,111614,Debit Card,0.0,failed_insufficient_funds,2026-03-12 02:24:20
111615,111615,UPI,67.08,failed_invalid_card,2026-03-12 06:11:16
111616,111616,Debit Card,0.0,failed_insufficient_funds,2026-03-12 22:04:24
111617,111617,Debit Card,20023.45,failed_insufficient_funds,2026-03-12 09:51:14
111618,111618,UPI,3073.92,failed_insufficient_funds,2026-03-12 05:25:56
111619,111619,Wallet,4129.5,failed_network_error,2026-03-12 07:54:19
111620,111620,Debit Card,9164.400000000001,success,2026-03-12 06:41:53
111621,111621,Credit Card,30247.800000000003,failed_invalid_card,2026-03-12 20:36:49
111622,111622,Debit Card,15648.39,failed_insufficient_funds,2026-03-12 03:09:43
111623,111623,Net Banking,16172.4,failed_network_error,2026-03-12 11:34:33
111624,111624,Net Banking,4205.1,success,2026-03-12 18:58:28
111625,111625,UPI,3817.48,success,2026-03-12 07:37:25
111626,111626,Credit Card,1305.6,failed_network_error,2026-03-12 20:22:41
111627,111627,Credit Card,0.0,success,2026-03-12 00:55:38
111628,111628,UPI,27231.840000000004,failed_network_error,2026-03-12 02:46:53
111629,111629,Net Banking,4409.5199999999995,failed_invalid_card,2026-03-12 04:35:09
111630,111630,Debit Card,11358.69,failed_insufficient_funds,2026-03-12 16:53:05
111631,111631,Wallet,0.0,failed_invalid_card,2026-03-12 13:55:15
111632,111632,Debit Card,2226.57,failed_network_error,2026-03-12 04:05:31
111633,111633,Debit Card,2543.4,failed_network_error,2026-03-12 20:55:17
111634,111634,Net Banking,267.06,failed_network_error,2026-03-12 11:44:21
111635,111635,Credit Card,4355.88,failed_network_error,2026-03-12 17:37:12
111636,111636,UPI,4368.98,failed_invalid_card,2026-03-12 18:12:34
111637,111637,Wallet,17482.3,success,2026-03-12 04:48:57
111638,111638,Wallet,16312.7,success,2026-03-12 05:29:40
111639,111639,Wallet,36991.62,failed_network_error,2026-03-12 13:18:14
111640,111640,Debit Card,27555.75,failed_network_error,2026-03-12 05:29:26
111641,111641,Credit Card,21364.72,failed_network_error,2026-03-12 13:58:58
111642,111642,Wallet,22927.05,failed_insufficient_funds,2026-03-12 16:56:25
111643,111643,Wallet,13122.18,success,2026-03-12 12:04:34
111644,111644,Wallet,0.0,failed_invalid_card,2026-03-12 12:28:50
111645,111645,Credit Card,6900.88,success,2026-03-12 14:27:11
111646,111646,UPI,27637.32,success,2026-03-12 04:25:13
111647,111647,Credit Card,0.0,failed_network_error,2026-03-12 22:52:11
111648,111648,Net Banking,3293.77,failed_insufficient_funds,2026-03-12 23:16:17
111649,111649,UPI,38042.0,failed_network_error,2026-03-12 23:41:18
111650,111650,Wallet,15191.75,failed_insufficient_funds,2026-03-12 01:55:12
111651,111651,UPI,14368.439999999999,failed_network_error,2026-03-12 19:36:54
111652,111652,Debit Card,16407.52,failed_network_error,2026-03-12 16:42:21
111653,111653,UPI,9806.78,success,2026-03-12 08:19:21
111654,111654,Credit Card,1268.05,failed_insufficient_funds,2026-03-12 15:31:11
111655,111655,Net Banking,4570.62,success,2026-03-12 23:12:01
111656,111656,Debit Card,5329.4400000000005,failed_network_error,2026-03-12 09:20:48
111657,111657,Wallet,29878.519999999997,failed_insufficient_funds,2026-03-12 08:26:02
111658,111658,UPI,8746.62,failed_network_error,2026-03-12 11:32:52
111659,111659,Wallet,22503.1,failed_invalid_card,2026-03-12 03:33:10
111660,111660,Credit Card,3924.92,failed_network_error,2026-03-12 15:39:27
111661,111661,Credit Card,11975.150000000001,failed_invalid_card,2026-03-12 11:18:42
111662,111662,Debit Card,27352.26,failed_network_error,2026-03-12 15:46:37
