event_id,customer_id,product_id,event_type,event_timestamp,device_type,session_duration
255436,5845,24,product_view,2026-03-12 05:53:02,desktop,435
255437,5738,366,checkout,2026-03-12 21:16:22,tablet,304
255438,10353,408,checkout,2026-03-12 20:52:38,tablet,122
255439,584,39,page_view,2026-03-12 19:54:34,mobile,226
255440,879,260,checkout,2026-03-12 17:54:24,mobile,136
255441,4771,289,page_view,2026-03-12 21:39:02,desktop,506
255442,2782,87,page_view,2026-03-12 02:36:15,tablet,319
255443,3317,48,checkout,2026-03-12 01:00:03,tablet,296
255444,698,135,product_view,2026-03-12 06:00:00,mobile,307
255445,6063,268,product_view,2026-03-12 13:04:01,desktop,572
255446,6026,175,add_to_cart,2026-03-12 21:42:53,tablet,353
255447,6435,248,checkout,2026-03-12 17:22:26,tablet,248
255448,2526,388,add_to_cart,2026-03-12 03:58:59,tablet,136
255449,2318,77,product_view,2026-03-12 13:48:47,tablet,97
255450,10124,360,add_to_cart,2026-03-12 04:50:14,desktop,324
255451,8574,470,add_to_cart,2026-03-12 08:35:20,tablet,567
255452,8064,252,page_view,2026-03-12 05:00:39,desktop,347
255453,1206,10,product_view,2026-03-12 14:36:00,desktop,194
255454,4208,160,product_view,2026-03-12 08:59:39,desktop,73
255455,1828,269,page_view,2026-03-12 04:36:58,mobile,89
255456,4074,413,add_to_cart,2026-03-12 18:11:29,desktop,221
255457,8780,499,checkout,2026-03-12 04:44:43,desktop,53
255458,2569,425,add_to_cart,2026-03-12 03:45:43,tablet,239
255459,5355,198,checkout,2026-03-12 10:44:43,desktop,462
255460,5305,85,product_view,2026-03-12 21:10:53,mobile,292
255461,7933,145,page_view,2026-03-12 15:20:32,tablet,215
255462,9415,222,checkout,2026-03-12 04:32:03,desktop,324
255463,7592,395,checkout,2026-03-12 23:11:02,desktop,147
255464,791,33,product_view,2026-03-12 16:27:43,tablet,534
255465,8445,464,add_to_cart,2026-03-12 04:39:59,desktop,522
255466,779,141,page_view,2026-03-12 19:13:25,tablet,372
255467,856,446,add_to_cart,2026-03-12 20:58:28,desktop,244
255468,1306,424,checkout,2026-03-12 13:36:27,desktop,365
255469,8858,256,checkout,2026-03-12 06:52:55,mobile,66
255470,10323,3,add_to_cart,2026-03-12 04:44:35,mobile,587
255471,6908,405,page_view,2026-03-12 23:45:55,desktop,64
255472,472,150,add_to_cart,2026-03-12 05:02:59,desktop,574
255473,7587,49,product_view,2026-03-12 05:57:13,tablet,175
255474,6125,71,checkout,2026-03-12 07:24:45,tablet,267
255475,2764,31,product_view,2026-03-12 22:05:28,tablet,313
255476,3350,58,page_view,2026-03-12 08:12:50,desktop,297
255477,4377,272,checkout,2026-03-12 21:51:00,mobile,480
255478,6624,18,checkout,2026-03-12 12:35:17,mobile,223
255479,10036,473,product_view,2026-03-12 10:24:15,mobile,384
255480,1629,474,checkout,2026-03-12 09:04:57,desktop,393
255481,6751,308,checkout,2026-03-12 03:23:09,desktop,126
255482,1281,274,add_to_cart,2026-03-12 00:22:56,mobile,368
255483,2788,300,checkout,2026-03-12 06:23:39,mobile,403
255484,716,250,product_view,2026-03-12 11:58:01,mobile,540
255485,5302,437,checkout,2026-03-12 15:53:05,mobile,121
255486,2334,80,checkout,2026-03-12 00:18:09,tablet,275
255487,5948,411,add_to_cart,2026-03-12 14:47:36,desktop,487
255488,4936,127,add_to_cart,2026-03-12 17:52:20,tablet,439
255489,9880,57,add_to_cart,2026-03-12 14:19:41,tablet,250
255490,6147,458,product_view,2026-03-12 15:57:17,tablet,390
255491,2814,269,add_to_cart,2026-03-12 08:30:08,tablet,101
255492,7205,247,product_view,2026-03-12 16:41:54,mobile,446
255493,4683,12,add_to_cart,2026-03-12 20:53:09,mobile,547
255494,5816,463,checkout,2026-03-12 21:51:22,tablet,95
255495,4382,52,add_to_cart,2026-03-12 05:24:24,mobile,570
255496,6161,234,page_view,2026-03-12 19:27:38,desktop,92
255497,2210,440,checkout,2026-03-12 12:34:32,mobile,559
255498,9956,418,product_view,2026-03-12 11:59:58,mobile,245
255499,6446,80,checkout,2026-03-12 21:33:45,tablet,14
255500,4,396,checkout,2026-03-12 17:27:44,tablet,44
255501,61,201,page_view,2026-03-12 00:34:06,desktop,254
255502,1610,239,checkout,2026-03-12 15:49:37,mobile,356
255503,4013,425,page_view,2026-03-12 01:25:51,desktop,163
255504,3030,232,checkout,2026-03-12 00:19:44,desktop,197
255505,8887,138,page_view,2026-03-12 18:41:24,tablet,172
255506,1731,76,product_view,2026-03-12 10:32:25,mobile,89
255507,4358,192,checkout,2026-03-12 00:36:42,mobile,209
255508,3502,223,add_to_cart,2026-03-12 23:31:02,tablet,37
255509,1327,158,product_view,2026-03-12 17:45:15,tablet,178
255510,353,414,page_view,2026-03-12 12:12:59,desktop,138
255511,293,103,checkout,2026-03-12 02:37:47,mobile,191
255512,10086,113,product_view,2026-03-12 03:42:54,tablet,148
255513,4186,107,page_view,2026-03-12 19:03:05,tablet,600
255514,8803,10,page_view,2026-03-12 02:28:59,desktop,62
255515,2249,77,page_view,2026-03-12 12:13:26,tablet,452
255516,8635,191,product_view,2026-03-12 06:02:18,tablet,321
255517,35,212,checkout,2026-03-12 06:28:06,tablet,529
255518,8659,88,checkout,2026-03-12 20:26:27,desktop,132
255519,5482,184,checkout,2026-03-12 16:09:12,mobile,404
255520,3615,62,product_view,2026-03-12 18:49:23,desktop,502
255521,3052,156,page_view,2026-03-12 07:45:49,desktop,394
255522,3252,450,page_view,2026-03-12 10:44:26,mobile,151
255523,9272,357,product_view,2026-03-12 18:23:44,mobile,242
255524,8142,155,checkout,2026-03-12 04:37:32,tablet,187
255525,783,279,page_view,2026-03-12 19:51:03,desktop,386
255526,8357,314,add_to_cart,2026-03-12 18:39:53,tablet,279
255527,2085,129,checkout,2026-03-12 08:58:35,tablet,113
255528,3607,96,checkout,2026-03-12 17:15:12,tablet,376
255529,5798,5,page_view,2026-03-12 21:32:07,tablet,343
255530,7337,311,product_view,2026-03-12 01:07:25,desktop,571
255531,8095,339,page_view,2026-03-12 10:34:40,desktop,37
255532,9037,154,add_to_cart,2026-03-12 15:17:23,mobile,177
255533,2675,107,product_view,2026-03-12 22:09:11,desktop,562
255534,8053,262,product_view,2026-03-12 12:26:59,desktop,524
255535,5770,158,page_view,2026-03-12 04:54:09,tablet,57
255536,2085,412,add_to_cart,2026-03-12 08:18:52,desktop,323
255537,2102,220,checkout,2026-03-12 11:30:17,tablet,384
255538,1818,384,checkout,2026-03-12 23:10:46,desktop,491
255539,2525,496,checkout,2026-03-12 17:03:55,tablet,570
255540,8387,341,add_to_cart,2026-03-12 12:01:09,desktop,17
255541,4642,482,add_to_cart,2026-03-12 10:48:54,mobile,594
255542,8956,447,page_view,2026-03-12 06:52:29,tablet,13
255543,4208,368,checkout,2026-03-12 12:24:42,desktop,323
255544,5389,38,product_view,2026-03-12 17:05:20,mobile,201
255545,9711,211,product_view,2026-03-12 16:04:32,mobile,181
255546,2540,414,page_view,2026-03-12 14:57:59,mobile,91
255547,1829,155,page_view,2026-03-12 04:01:12,desktop,301
255548,4056,249,add_to_cart,2026-03-12 03:57:26,mobile,66
255549,7592,260,product_view,2026-03-12 19:20:46,desktop,27
255550,9825,22,add_to_cart,2026-03-12 00:54:37,mobile,506
255551,10203,453,product_view,2026-03-12 17:03:18,tablet,200
255552,9275,216,checkout,2026-03-12 06:24:43,mobile,138
255553,2381,407,add_to_cart,2026-03-12 22:00:48,tablet,113
255554,1307,290,page_view,2026-03-12 14:42:08,desktop,132
255555,6347,476,add_to_cart,2026-03-12 00:59:16,mobile,135
255556,4930,304,page_view,2026-03-12 10:19:30,mobile,395
255557,6434,290,product_view,2026-03-12 23:46:00,tablet,13
255558,2686,241,page_view,2026-03-12 22:09:19,mobile,300
255559,2613,254,product_view,2026-03-12 03:46:59,mobile,96
255560,1213,70,add_to_cart,2026-03-12 07:34:26,desktop,507
255561,8523,164,product_view,2026-03-12 14:06:20,mobile,546
255562,9725,215,add_to_cart,2026-03-12 13:24:50,mobile,336
255563,2562,463,product_view,2026-03-12 14:21:41,tablet,235
255564,3192,237,add_to_cart,2026-03-12 15:45:18,desktop,68
255565,6265,67,add_to_cart,2026-03-12 21:25:23,tablet,136
255566,9373,262,product_view,2026-03-12 23:46:44,tablet,320
255567,4901,94,page_view,2026-03-12 07:34:39,mobile,596
255568,3769,437,add_to_cart,2026-03-12 12:58:05,desktop,286
255569,8237,263,page_view,2026-03-12 02:49:15,mobile,173
255570,513,60,checkout,2026-03-12 06:20:07,mobile,333
255571,5573,175,product_view,2026-03-12 12:55:17,desktop,399
255572,3549,420,add_to_cart,2026-03-12 04:03:43,desktop,378
255573,8736,437,checkout,2026-03-12 19:36:57,mobile,39
255574,529,126,checkout,2026-03-12 17:50:24,mobile,316
255575,1547,135,add_to_cart,2026-03-12 09:07:27,tablet,526
255576,8418,357,checkout,2026-03-12 19:50:43,mobile,541
255577,3377,166,checkout,2026-03-12 03:09:27,desktop,531
255578,2193,197,checkout,2026-03-12 14:44:11,tablet,8
255579,7683,371,product_view,2026-03-12 17:43:24,tablet,174
255580,6883,465,checkout,2026-03-12 19:35:23,desktop,418
255581,4019,87,product_view,2026-03-12 05:12:31,desktop,360
255582,9433,41,page_view,2026-03-12 23:58:19,tablet,43
255583,3005,77,page_view,2026-03-12 14:00:00,tablet,53
255584,7316,67,page_view,2026-03-12 10:57:35,desktop,315
255585,2453,468,product_view,2026-03-12 11:35:47,desktop,280
255586,10375,268,checkout,2026-03-12 05:14:42,mobile,127
255587,10025,228,page_view,2026-03-12 13:23:29,mobile,495
255588,980,329,page_view,2026-03-12 13:52:55,mobile,165
255589,9987,468,page_view,2026-03-12 22:01:07,desktop,421
255590,8329,239,page_view,2026-03-12 05:10:02,desktop,538
255591,1542,36,product_view,2026-03-12 10:15:49,desktop,133
255592,5594,70,page_view,2026-03-12 10:29:41,mobile,546
255593,6629,482,product_view,2026-03-12 08:21:08,mobile,158
255594,3910,283,add_to_cart,2026-03-12 11:40:49,tablet,557
255595,2763,244,product_view,2026-03-12 09:47:54,desktop,561
255596,2384,498,add_to_cart,2026-03-12 22:12:01,mobile,98
255597,7632,23,checkout,2026-03-12 23:43:01,tablet,443
255598,7830,73,checkout,2026-03-12 23:42:55,tablet,273
255599,5507,433,product_view,2026-03-12 00:34:14,mobile,198
255600,3234,42,page_view,2026-03-12 07:39:25,tablet,383
255601,1581,356,page_view,2026-03-12 17:09:05,tablet,110
255602,8576,108,page_view,2026-03-12 12:24:33,mobile,175
255603,4111,259,page_view,2026-03-12 06:02:56,desktop,341
255604,1036,431,checkout,2026-03-12 01:08:23,mobile,519
255605,1665,68,page_view,2026-03-12 13:25:36,tablet,208
255606,5540,18,page_view,2026-03-12 04:43:47,mobile,151
255607,1016,142,add_to_cart,2026-03-12 03:54:10,desktop,236
255608,5881,146,product_view,2026-03-12 01:54:19,desktop,77
255609,6688,168,add_to_cart,2026-03-12 20:55:26,tablet,408
255610,3519,499,checkout,2026-03-12 03:32:22,tablet,400
255611,1103,53,checkout,2026-03-12 23:49:22,desktop,308
255612,215,105,checkout,2026-03-12 05:45:15,tablet,120
255613,7902,69,product_view,2026-03-12 21:55:59,desktop,346
255614,746,283,page_view,2026-03-12 13:12:32,mobile,544
255615,957,160,product_view,2026-03-12 09:39:54,mobile,212
255616,8886,15,add_to_cart,2026-03-12 10:51:19,mobile,521
255617,2550,445,product_view,2026-03-12 04:38:52,tablet,67
255618,1990,262,page_view,2026-03-12 15:13:44,mobile,580
255619,1992,300,add_to_cart,2026-03-12 14:58:28,tablet,195
255620,4321,342,product_view,2026-03-12 18:00:07,mobile,197
255621,3266,440,add_to_cart,2026-03-12 04:46:30,desktop,93
255622,7513,368,product_view,2026-03-12 14:15:49,mobile,71
255623,5465,35,page_view,2026-03-12 01:44:31,desktop,546
255624,9509,171,add_to_cart,2026-03-12 19:09:40,mobile,52
255625,2521,191,product_view,2026-03-12 09:53:38,mobile,331
255626,97,400,checkout,2026-03-12 20:11:55,mobile,309
255627,3034,261,product_view,2026-03-12 06:02:10,desktop,22
255628,452,361,product_view,2026-03-12 18:37:24,mobile,334
255629,4913,145,checkout,2026-03-12 13:31:02,tablet,279
255630,5210,97,add_to_cart,2026-03-12 03:54:21,desktop,90
255631,4469,356,page_view,2026-03-12 11:07:54,tablet,437
255632,89,353,page_view,2026-03-12 04:06:35,tablet,240
255633,8357,348,page_view,2026-03-12 10:45:32,tablet,157
255634,7261,220,add_to_cart,2026-03-12 05:36:40,tablet,372
255635,8952,274,checkout,2026-03-12 05:50:52,mobile,353
255636,8442,37,checkout,2026-03-12 20:23:30,desktop,502
255637,9635,458,product_view,2026-03-12 08:05:13,mobile,209
255638,4636,486,checkout,2026-03-12 21:03:41,tablet,88
255639,10349,341,page_view,2026-03-12 08:12:32,mobile,439
255640,4903,64,add_to_cart,2026-03-12 18:40:04,tablet,265
255641,7000,304,add_to_cart,2026-03-12 06:13:04,mobile,134
255642,1987,201,page_view,2026-03-12 20:43:03,mobile,326
255643,2242,414,add_to_cart,2026-03-12 02:49:30,desktop,222
255644,1313,130,checkout,2026-03-12 17:19:14,mobile,218
255645,9236,123,add_to_cart,2026-03-12 10:11:59,desktop,150
255646,10352,53,product_view,2026-03-12 23:08:22,mobile,191
255647,10188,484,page_view,2026-03-12 14:41:55,tablet,518
255648,293,363,add_to_cart,2026-03-12 22:06:07,mobile,148
255649,2987,494,add_to_cart,2026-03-12 03:43:51,desktop,341
255650,6979,94,product_view,2026-03-12 08:23:47,desktop,107
255651,10226,314,page_view,2026-03-12 04:13:41,desktop,579
255652,1237,463,checkout,2026-03-12 13:50:27,mobile,491
255653,5261,379,add_to_cart,2026-03-12 05:43:43,desktop,406
255654,5634,479,add_to_cart,2026-03-12 21:49:13,tablet,443
255655,6479,136,page_view,2026-03-12 23:28:00,mobile,259
255656,3400,365,add_to_cart,2026-03-12 10:36:41,desktop,413
255657,9094,294,product_view,2026-03-12 04:04:08,desktop,181
255658,2824,312,add_to_cart,2026-03-12 12:43:28,tablet,332
255659,6674,262,product_view,2026-03-12 23:05:11,mobile,287
255660,4914,362,page_view,2026-03-12 20:25:08,desktop,478
255661,7494,197,product_view,2026-03-12 11:35:27,tablet,411
255662,6997,84,checkout,2026-03-12 17:13:38,tablet,200
255663,1528,139,checkout,2026-03-12 04:23:35,desktop,357
255664,7908,68,checkout,2026-03-12 19:10:11,desktop,297
255665,619,359,product_view,2026-03-12 19:55:26,tablet,127
255666,1290,333,page_view,2026-03-12 10:50:07,mobile,521
255667,3401,317,add_to_cart,2026-03-12 20:25:52,desktop,527
255668,1640,44,checkout,2026-03-12 04:09:00,tablet,123
255669,5000,439,page_view,2026-03-12 23:41:25,desktop,399
255670,8956,452,add_to_cart,2026-03-12 10:00:51,tablet,403
255671,4436,407,checkout,2026-03-12 11:30:56,mobile,120
255672,5492,187,product_view,2026-03-12 14:51:19,desktop,30
255673,10233,421,page_view,2026-03-12 04:22:56,mobile,5
255674,4877,193,add_to_cart,2026-03-12 20:20:39,desktop,377
255675,410,83,page_view,2026-03-12 10:46:37,desktop,362
255676,10445,255,checkout,2026-03-12 16:49:26,mobile,426
255677,4184,327,add_to_cart,2026-03-12 12:47:51,desktop,547
255678,4005,265,checkout,2026-03-12 12:12:30,mobile,286
255679,9634,356,add_to_cart,2026-03-12 03:59:42,tablet,441
255680,6390,106,add_to_cart,2026-03-12 04:22:48,mobile,333
255681,7447,109,checkout,2026-03-12 19:07:25,tablet,444
255682,4662,385,page_view,2026-03-12 14:39:46,tablet,29
255683,3003,17,checkout,2026-03-12 20:27:11,mobile,573
255684,5147,308,page_view,2026-03-12 11:09:16,tablet,388
255685,259,391,page_view,2026-03-12 16:19:44,tablet,197
255686,1258,496,add_to_cart,2026-03-12 03:22:20,desktop,356
255687,7547,322,product_view,2026-03-12 14:32:48,mobile,355
255688,8961,273,product_view,2026-03-12 16:40:56,mobile,121
255689,8542,252,checkout,2026-03-12 21:17:43,desktop,277
255690,9991,151,add_to_cart,2026-03-12 04:34:55,mobile,174
255691,5454,102,add_to_cart,2026-03-12 14:16:36,mobile,487
255692,10221,269,product_view,2026-03-12 16:16:53,tablet,251
255693,6067,285,page_view,2026-03-12 10:23:04,mobile,486
255694,2457,17,checkout,2026-03-12 02:27:34,tablet,263
255695,7053,462,checkout,2026-03-12 07:44:53,tablet,299
255696,3175,234,add_to_cart,2026-03-12 11:08:38,tablet,336
255697,5703,453,product_view,2026-03-12 22:48:44,mobile,385
255698,3914,269,checkout,2026-03-12 20:16:50,desktop,383
255699,7289,381,add_to_cart,2026-03-12 17:55:04,desktop,142
255700,1860,68,checkout,2026-03-12 16:06:20,desktop,221
255701,6600,285,product_view,2026-03-12 08:40:32,desktop,183
255702,3393,180,page_view,2026-03-12 02:18:23,desktop,491
255703,10118,53,checkout,2026-03-12 20:08:51,desktop,42
255704,795,455,add_to_cart,2026-03-12 02:59:09,tablet,391
255705,1543,476,add_to_cart,2026-03-12 06:15:08,mobile,567
255706,6708,145,page_view,2026-03-12 04:17:51,mobile,28
255707,1660,103,checkout,2026-03-12 07:38:19,tablet,295
255708,7761,192,product_view,2026-03-12 16:50:08,desktop,313
255709,1443,174,page_view,2026-03-12 06:10:13,tablet,157
255710,1931,271,add_to_cart,2026-03-12 09:52:32,desktop,265
255711,8294,145,checkout,2026-03-12 04:45:27,tablet,557
255712,2664,59,checkout,2026-03-12 11:00:44,tablet,196
255713,1366,218,product_view,2026-03-12 21:09:03,tablet,318
255714,7232,181,product_view,2026-03-12 06:00:23,desktop,225
255715,3292,256,page_view,2026-03-12 07:49:17,tablet,109
255716,3603,303,product_view,2026-03-12 14:49:17,desktop,77
255717,6495,183,product_view,2026-03-12 12:47:43,desktop,413
255718,2609,78,checkout,2026-03-12 07:42:03,desktop,551
255719,8842,439,add_to_cart,2026-03-12 15:23:06,mobile,550
255720,5921,352,page_view,2026-03-12 15:56:12,mobile,308
255721,6459,76,add_to_cart,2026-03-12 01:44:09,tablet,366
255722,6459,135,product_view,2026-03-12 00:13:42,tablet,364
255723,4336,222,product_view,2026-03-12 01:55:30,mobile,592
255724,10262,65,page_view,2026-03-12 03:59:23,mobile,80
255725,8467,79,add_to_cart,2026-03-12 21:46:24,tablet,421
255726,9118,45,product_view,2026-03-12 01:28:06,mobile,264
255727,3542,114,add_to_cart,2026-03-12 01:43:41,mobile,263
255728,7517,95,product_view,2026-03-12 04:57:09,tablet,555
255729,6778,174,page_view,2026-03-12 05:50:02,tablet,185
255730,1607,461,checkout,2026-03-12 22:58:11,mobile,21
255731,5599,430,checkout,2026-03-12 03:13:20,tablet,5
255732,5551,323,product_view,2026-03-12 21:02:06,mobile,427
255733,9191,194,add_to_cart,2026-03-12 11:01:40,desktop,518
255734,2945,4,product_view,2026-03-12 15:20:02,mobile,98
255735,9475,426,product_view,2026-03-12 15:23:58,mobile,434
