order_id,customer_id,product_id,order_timestamp,price,quantity,order_total,order_status
111424,9955,11,2026-03-12 22:31:07,1489.73,7,10428.11,Completed
111425,4711,305,2026-03-12 00:55:27,3965.31,0,0.0,Completed
111426,5105,345,2026-03-12 18:04:58,4969.23,2,9938.46,Completed
111427,2938,317,2026-03-12 07:42:04,3293.96,10,32939.6,Completed
111428,1778,296,2026-03-12 08:41:44,1376.45,6,8258.7,Completed
111429,4384,491,2026-03-12 00:29:23,4440.24,0,0.0,Returned
111430,6320,351,2026-03-12 03:06:20,3337.23,10,33372.3,Cancelled
111431,10380,94,2026-03-12 10:10:01,3638.23,7,25467.61,Cancelled
111432,6138,57,2026-03-12 01:17:29,4083.84,5,20419.2,Cancelled
111433,9103,203,2026-03-12 09:12:52,2352.07,5,11760.35,Returned
111434,1986,167,2026-03-12 21:22:50,3270.98,7,22896.86,Returned
111435,7066,182,2026-03-12 06:51:49,234.16,7,1639.12,Returned
111436,1712,344,2026-03-12 14:34:12,1172.56,3,3517.68,Cancelled
111437,1004,246,2026-03-12 17:23:53,1169.02,9,10521.18,Cancelled
111438,554,472,2026-03-12 14:55:56,3376.88,5,16884.4,Cancelled
111439,7995,324,2026-03-12 12:07:04,3604.57,2,7209.14,Completed
111440,4064,228,2026-03-12 11:29:45,4598.95,8,36791.6,Returned
111441,6568,214,2026-03-12 17:50:07,1868.72,10,18687.2,Cancelled
111442,7355,142,2026-03-12 15:33:02,1136.07,8,9088.56,Cancelled
111443,3409,463,2026-03-12 01:35:30,201.33,4,805.32,Returned
111444,7391,354,2026-03-12 13:21:15,4845.24,8,38761.92,Cancelled
111445,5736,124,2026-03-12 13:56:19,4490.8,10,44908.0,Completed
111446,2924,86,2026-03-12 17:57:32,3536.38,5,17681.9,Returned
111447,5261,404,2026-03-12 06:01:28,4700.93,10,47009.3,Cancelled
111448,9495,475,2026-03-12 15:18:20,3561.33,8,28490.64,Cancelled
111449,4545,190,2026-03-12 06:43:21,3092.47,7,21647.289999999997,Cancelled
111450,6580,8,2026-03-12 12:08:09,3936.11,2,7872.22,Returned
111451,3026,359,2026-03-12 01:37:15,3537.53,9,31837.77,Completed
111452,5436,364,2026-03-12 21:34:20,2482.38,10,24823.800000000003,Returned
111453,850,478,2026-03-12 12:05:30,68.51,3,205.53000000000003,Returned
111454,7070,322,2026-03-12 11:53:06,1160.88,4,4643.52,Returned
111455,5482,420,2026-03-12 17:03:11,171.77,4,687.08,Cancelled
111456,8750,436,2026-03-12 01:51:06,1592.64,7,11148.480000000001,Completed
111457,8359,254,2026-03-12 16:02:52,1379.63,2,2759.26,Cancelled
111458,2245,25,2026-03-12 00:35:54,3437.96,8,27503.68,Cancelled
111459,377,267,2026-03-12 18:41:23,2648.16,7,18537.12,Cancelled
111460,4743,464,2026-03-12 13:26:42,4315.72,9,38841.48,Completed
111461,2908,392,2026-03-12 15:41:22,4888.42,9,43995.78,Cancelled
111462,331,393,2026-03-12 16:58:44,2529.1,10,25291.0,Cancelled
111463,2986,446,2026-03-12 22:34:40,3867.28,8,30938.24,Cancelled
111464,9066,331,2026-03-12 14:08:00,4660.19,7,32621.329999999998,Returned
111465,10386,392,2026-03-12 19:23:36,614.03,10,6140.299999999999,Completed
111466,10024,58,2026-03-12 06:44:53,3197.3,1,3197.3,Completed
111467,3751,164,2026-03-12 16:55:40,754.63,0,0.0,Cancelled
111468,7756,59,2026-03-12 17:18:55,4383.71,8,35069.68,Completed
111469,6284,204,2026-03-12 23:37:39,1457.4,2,2914.8,Completed
111470,6430,251,2026-03-12 17:54:42,4140.12,1,4140.12,Completed
111471,1052,163,2026-03-12 22:27:21,2442.51,3,7327.530000000001,Completed
111472,9270,33,2026-03-12 20:25:16,402.35,4,1609.4,Cancelled
111473,5619,425,2026-03-12 04:57:31,3912.76,9,35214.840000000004,Returned
111474,5211,280,2026-03-12 04:36:00,3194.97,7,22364.789999999997,Returned
111475,9993,307,2026-03-12 19:40:49,2926.9,4,11707.6,Completed
111476,9892,424,2026-03-12 07:53:45,3431.8,4,13727.2,Cancelled
111477,530,222,2026-03-12 19:22:23,3081.71,7,21571.97,Completed
111478,5646,397,2026-03-12 06:32:24,1764.56,0,0.0,Returned
111479,5630,259,2026-03-12 15:46:30,3387.14,0,0.0,Cancelled
111480,1020,41,2026-03-12 05:19:41,2818.05,6,16908.300000000003,Completed
111481,10358,474,2026-03-12 04:19:29,2153.78,2,4307.56,Returned
111482,8195,79,2026-03-12 14:20:03,2032.07,10,20320.7,Completed
111483,3309,384,2026-03-12 12:56:15,3640.33,4,14561.32,Completed
111484,9852,421,2026-03-12 09:50:02,605.91,1,605.91,Cancelled
111485,6191,60,2026-03-12 20:19:33,4222.97,0,0.0,Completed
111486,2897,417,2026-03-12 13:34:40,2593.37,4,10373.48,Returned
111487,5726,12,2026-03-12 16:23:50,2282.69,10,22826.9,Completed
111488,3044,407,2026-03-12 07:04:54,809.01,3,2427.0299999999997,Returned
111489,8451,367,2026-03-12 04:13:34,3784.27,5,18921.35,Completed
111490,920,480,2026-03-12 13:59:08,1984.58,6,11907.48,Completed
111491,3239,284,2026-03-12 15:54:21,88.68,9,798.1200000000001,Completed
111492,7189,292,2026-03-12 17:30:51,264.25,10,2642.5,Returned
111493,2071,64,2026-03-12 14:38:24,927.2,3,2781.6000000000004,Returned
111494,2224,149,2026-03-12 23:58:53,2713.87,4,10855.48,Returned
111495,5055,382,2026-03-12 19:43:53,3492.68,8,27941.44,Completed
111496,4012,402,2026-03-12 16:03:58,3633.47,1,3633.47,Completed
111497,2621,266,2026-03-12 18:59:45,1010.93,2,2021.86,Cancelled
111498,529,352,2026-03-12 01:38:19,3323.1,5,16615.5,Completed
111499,9820,171,2026-03-12 19:59:21,599.57,9,5396.13,Completed
111500,9445,278,2026-03-12 08:26:23,1960.05,0,0.0,Completed
111501,7479,68,2026-03-12 23:16:41,1392.5,8,11140.0,Cancelled
111502,5650,283,2026-03-12 12:16:20,3137.78,0,0.0,Completed
111503,9669,144,2026-03-12 17:54:03,3430.61,9,30875.49,Completed
111504,3140,9,2026-03-12 07:42:51,2735.64,10,27356.399999999998,Returned
111505,2838,124,2026-03-12 09:47:57,194.14,1,194.14,Returned
111506,3097,118,2026-03-12 09:56:26,3843.34,4,15373.36,Returned
111507,5167,11,2026-03-12 09:15:55,11.03,2,22.06,Returned
111508,3849,463,2026-03-12 22:28:34,3710.23,2,7420.46,Completed
111509,7340,468,2026-03-12 00:37:45,2061.33,10,20613.3,Returned
111510,2772,430,2026-03-12 23:49:44,2520.4,10,25204.0,Returned
111511,10357,189,2026-03-12 02:55:25,190.86,1,190.86,Completed
111512,9102,296,2026-03-12 16:10:55,3034.39,8,24275.12,Returned
111513,3773,467,2026-03-12 00:11:03,4550.95,5,22754.75,Cancelled
111514,2398,435,2026-03-12 07:49:48,323.97,5,1619.8500000000001,Completed
111515,3065,357,2026-03-12 13:42:34,1673.21,7,11712.470000000001,Completed
111516,1909,219,2026-03-12 09:31:21,3424.91,5,17124.55,Cancelled
111517,10109,37,2026-03-12 20:58:31,4986.59,9,44879.31,Cancelled
111518,8650,410,2026-03-12 16:30:30,4281.7,2,8563.4,Returned
111519,1915,496,2026-03-12 03:34:35,2726.48,2,5452.96,Returned
111520,10208,372,2026-03-12 13:37:06,4569.48,7,31986.359999999997,Cancelled
111521,10205,408,2026-03-12 16:04:50,3690.71,3,11072.130000000001,Returned
111522,6627,30,2026-03-12 07:19:35,1133.65,0,0.0,Completed
111523,254,331,2026-03-12 04:06:47,4486.39,9,40377.51,Completed
111524,9849,153,2026-03-12 13:28:07,2948.76,3,8846.28,Cancelled
111525,6926,190,2026-03-12 09:45:39,1685.36,0,0.0,Returned
111526,4767,179,2026-03-12 00:36:20,4435.89,6,26615.340000000004,Cancelled
111527,7148,212,2026-03-12 05:39:41,4365.98,7,30561.859999999997,Returned
111528,5830,448,2026-03-12 07:37:10,4120.76,3,12362.28,Returned
111529,6137,430,2026-03-12 18:04:18,2159.65,1,2159.65,Returned
111530,8172,58,2026-03-12 07:27:09,4171.28,10,41712.799999999996,Cancelled
111531,3031,60,2026-03-12 05:33:45,2916.35,5,14581.75,Returned
111532,1319,487,2026-03-12 10:06:06,4790.46,0,0.0,Returned
111533,2366,456,2026-03-12 23:28:52,1481.59,5,7407.95,Completed
111534,8781,463,2026-03-12 12:08:02,2986.76,0,0.0,Returned
111535,2816,70,2026-03-12 14:05:26,1683.32,8,13466.56,Completed
111536,2432,98,2026-03-12 12:43:39,2344.05,7,16408.350000000002,Completed
111537,8395,346,2026-03-12 02:52:41,2748.29,4,10993.16,Cancelled
111538,10059,378,2026-03-12 14:39:01,946.27,9,8516.43,Cancelled
111539,9016,29,2026-03-12 03:46:20,3769.78,4,15079.12,Completed
111540,3934,177,2026-03-12 16:39:19,1073.23,8,8585.84,Completed
111541,7111,283,2026-03-12 07:12:04,4435.18,8,35481.44,Completed
111542,657,129,2026-03-12 04:22:47,365.64,9,3290.7599999999998,Cancelled
111543,6861,108,2026-03-12 05:13:26,874.04,5,4370.2,Returned
111544,8267,300,2026-03-12 09:38:32,3986.23,4,15944.92,Returned
111545,8481,37,2026-03-12 12:14:55,1295.0,5,6475.0,Completed
111546,3614,235,2026-03-12 14:33:52,816.78,5,4083.8999999999996,Completed
111547,7094,102,2026-03-12 02:35:37,274.63,0,0.0,Returned
111548,7530,451,2026-03-12 11:49:36,4973.13,0,0.0,Completed
111549,2778,405,2026-03-12 20:45:34,2075.59,10,20755.9,Returned
111550,700,342,2026-03-12 23:22:01,4808.14,4,19232.56,Completed
111551,10241,110,2026-03-12 20:55:07,38.26,2,76.52,Returned
111552,7450,184,2026-03-12 03:26:59,3891.34,4,15565.36,Returned
111553,471,359,2026-03-12 15:44:26,840.3,3,2520.8999999999996,Cancelled
111554,9340,11,2026-03-12 19:20:35,1844.35,8,14754.8,Returned
111555,3086,167,2026-03-12 20:26:19,4073.65,4,16294.6,Cancelled
111556,9233,414,2026-03-12 10:43:40,4997.95,4,19991.8,Cancelled
111557,3761,148,2026-03-12 14:44:03,2519.28,5,12596.400000000001,Completed
111558,4488,157,2026-03-12 10:39:14,2093.05,10,20930.5,Returned
111559,9136,384,2026-03-12 15:30:31,4609.71,6,27658.260000000002,Returned
111560,933,53,2026-03-12 16:22:51,4463.54,3,13390.619999999999,Completed
111561,1996,260,2026-03-12 16:16:58,3273.18,2,6546.36,Cancelled
111562,8388,274,2026-03-12 21:54:39,1136.3,8,9090.4,Returned
111563,3260,310,2026-03-12 07:23:53,3504.11,0,0.0,Cancelled
111564,3084,55,2026-03-12 22:19:44,1022.5,2,2045.0,Completed
111565,2788,175,2026-03-12 22:12:29,924.31,7,6470.17,Cancelled
111566,742,264,2026-03-12 05:56:38,3742.0,3,11226.0,Cancelled
111567,338,443,2026-03-12 22:57:29,4573.27,10,45732.700000000004,Cancelled
111568,1715,268,2026-03-12 14:43:23,2003.05,10,20030.5,Returned
111569,4699,219,2026-03-12 07:02:15,768.88,9,6919.92,Returned
111570,8669,308,2026-03-12 17:10:30,4376.78,4,17507.12,Cancelled
111571,6729,117,2026-03-12 16:27:45,685.84,1,685.84,Completed
111572,7188,248,2026-03-12 14:56:11,2449.77,1,2449.77,Returned
111573,4055,120,2026-03-12 16:42:07,3969.97,0,0.0,Completed
111574,5617,360,2026-03-12 16:39:41,4014.77,4,16059.08,Cancelled
111575,5472,124,2026-03-12 12:10:35,2736.65,9,24629.850000000002,Cancelled
111576,6270,228,2026-03-12 18:19:22,1313.56,3,3940.68,Returned
111577,8229,164,2026-03-12 10:27:46,4673.16,9,42058.44,Returned
111578,6329,9,2026-03-12 02:19:41,4561.13,2,9122.26,Cancelled
111579,6293,413,2026-03-12 05:16:55,3594.84,6,21569.04,Completed
111580,1094,276,2026-03-12 10:22:57,850.15,0,0.0,Returned
111581,3663,386,2026-03-12 19:36:52,4074.08,5,20370.4,Returned
111582,1461,416,2026-03-12 12:45:12,1320.0,10,13200.0,Cancelled
111583,6993,26,2026-03-12 02:21:48,1675.6,8,13404.8,Completed
111584,1255,12,2026-03-12 07:06:45,141.86,5,709.3000000000001,Returned
111585,1499,411,2026-03-12 20:33:45,4306.84,3,12920.52,Returned
111586,5097,350,2026-03-12 00:21:36,2367.72,6,14206.32,Completed
111587,1603,184,2026-03-12 10:00:38,777.97,3,2333.91,Returned
111588,2770,213,2026-03-12 22:04:38,2588.75,8,20710.0,Returned
111589,1375,419,2026-03-12 17:45:35,4307.03,5,21535.149999999998,Cancelled
111590,2017,211,2026-03-12 19:01:47,4316.74,10,43167.399999999994,Returned
111591,8595,333,2026-03-12 02:03:05,4269.57,10,42695.7,Cancelled
111592,7829,377,2026-03-12 02:39:50,4217.94,5,21089.699999999997,Returned
111593,4997,114,2026-03-12 23:58:17,3356.36,7,23494.52,Returned
111594,5620,351,2026-03-12 07:15:09,3716.77,2,7433.54,Returned
111595,8980,109,2026-03-12 11:14:10,3575.96,8,28607.68,Returned
111596,6530,33,2026-03-12 23:22:34,2940.15,6,17640.9,Cancelled
111597,852,66,2026-03-12 09:42:07,151.17,7,1058.1899999999998,Returned
111598,7258,266,2026-03-12 02:34:57,3714.47,4,14857.88,Returned
111599,5658,114,2026-03-12 10:33:08,551.91,2,1103.82,Completed
111600,8486,267,2026-03-12 09:36:33,1481.8,4,5927.2,Returned
111601,390,378,2026-03-12 19:29:19,3385.23,3,10155.69,Returned
111602,3234,470,2026-03-12 16:06:58,2146.19,4,8584.76,Returned
111603,3536,115,2026-03-12 03:12:11,2121.87,4,8487.48,Cancelled
111604,5540,20,2026-03-12 20:39:04,2519.41,10,25194.1,Cancelled
111605,7138,399,2026-03-12 18:13:48,3455.9,8,27647.2,Cancelled
111606,181,365,2026-03-12 02:37:34,4667.19,1,4667.19,Returned
111607,2299,95,2026-03-12 03:33:13,1881.79,6,11290.74,Completed
111608,5790,488,2026-03-12 01:11:44,4701.0,4,18804.0,Completed
111609,9174,3,2026-03-12 00:59:33,2740.03,6,16440.18,Cancelled
111610,4598,428,2026-03-12 16:53:55,862.91,3,2588.73,Returned
111611,8240,454,2026-03-12 04:35:36,4017.27,2,8034.54,Cancelled
111612,9758,108,2026-03-12 00:47:48,1740.45,9,15664.050000000001,Cancelled
111613,6318,219,2026-03-12 02:04:29,1862.18,7,13035.26,Cancelled
111614,5007,321,2026-03-12 18:46:35,1298.56,10,12985.599999999999,Completed
111615,388,427,2026-03-12 14:52:36,4540.3,3,13620.900000000001,Completed
111616,2568,490,2026-03-12 04:08:25,2758.05,10,27580.5,Returned
111617,6559,342,2026-03-12 05:42:11,850.41,9,7653.69,Cancelled
111618,3027,226,2026-03-12 20:13:58,531.36,6,3188.16,Completed
111619,7710,379,2026-03-12 21:04:12,2902.82,6,17416.920000000002,Completed
111620,4481,52,2026-03-12 01:02:54,3159.91,1,3159.91,Completed
111621,9638,115,2026-03-12 04:51:44,3560.89,10,35608.9,Cancelled
111622,3230,122,2026-03-12 14:55:06,598.79,5,2993.95,Cancelled
111623,8767,383,2026-03-12 04:21:34,2656.56,8,21252.48,Returned
111624,7088,497,2026-03-12 04:16:34,2739.91,10,27399.1,Completed
111625,4249,197,2026-03-12 17:24:29,2505.99,1,2505.99,Cancelled
111626,1813,305,2026-03-12 04:22:08,1155.04,0,0.0,Returned
111627,5779,378,2026-03-12 22:56:53,4758.63,7,33310.41,Returned
111628,9560,406,2026-03-12 20:36:04,3556.34,8,28450.72,Returned
111629,7564,445,2026-03-12 18:50:42,2686.76,10,26867.600000000002,Completed
111630,5013,259,2026-03-12 19:58:22,613.54,4,2454.16,Returned
111631,884,392,2026-03-12 20:59:20,1466.99,2,2933.98,Completed
111632,9770,182,2026-03-12 13:25:31,1000.6,2,2001.2,Completed
111633,6847,458,2026-03-12 16:25:11,1603.07,10,16030.699999999999,Cancelled
111634,3482,37,2026-03-12 19:59:29,2437.32,5,12186.6,Completed
111635,10458,494,2026-03-12 07:04:12,4431.17,0,0.0,Completed
111636,4269,246,2026-03-12 19:50:13,1174.8,2,2349.6,Returned
111637,8675,189,2026-03-12 20:32:43,2167.64,0,0.0,Completed
111638,2888,397,2026-03-12 10:15:14,1096.92,2,2193.84,Returned
111639,8455,445,2026-03-12 17:50:34,1073.23,4,4292.92,Returned
111640,300,79,2026-03-12 09:24:47,2156.4,10,21564.0,Cancelled
111641,9512,166,2026-03-12 22:35:50,3234.77,6,19408.62,Completed
111642,8334,109,2026-03-12 20:27:16,2171.78,5,10858.900000000001,Completed
111643,9473,468,2026-03-12 16:42:08,4368.85,7,30581.950000000004,Cancelled
111644,2089,279,2026-03-12 14:15:57,1750.26,0,0.0,Returned
111645,9997,477,2026-03-12 16:41:17,432.75,10,4327.5,Returned
111646,4264,280,2026-03-12 19:05:33,3138.22,1,3138.22,Cancelled
111647,4190,83,2026-03-12 07:59:30,4158.05,3,12474.150000000001,Cancelled
111648,9149,427,2026-03-12 02:20:35,1913.32,4,7653.28,Returned
111649,2468,185,2026-03-12 07:08:43,2673.44,6,16040.64,Cancelled
111650,10402,154,2026-03-12 22:57:45,1447.05,4,5788.2,Completed
111651,7952,160,2026-03-12 00:58:23,1677.56,1,1677.56,Returned
111652,3282,352,2026-03-12 05:50:57,3671.72,5,18358.6,Completed
