event_id,customer_id,product_id,event_type,event_timestamp,device_type,session_duration
255371,225,400,checkout,2026-03-12 00:48:29,tablet,492
255372,9214,224,page_view,2026-03-12 17:54:04,desktop,474
255373,5078,454,page_view,2026-03-12 14:06:28,desktop,96
255374,2063,141,product_view,2026-03-12 12:23:40,tablet,429
255375,10393,368,add_to_cart,2026-03-12 04:35:21,desktop,414
255376,8099,154,product_view,2026-03-12 02:39:32,desktop,28
255377,671,3,add_to_cart,2026-03-12 22:59:51,tablet,516
255378,329,276,page_view,2026-03-12 17:13:51,desktop,27
255379,7327,116,checkout,2026-03-12 03:19:16,desktop,102
255380,3264,308,add_to_cart,2026-03-12 19:15:39,tablet,247
255381,2859,468,checkout,2026-03-12 12:57:38,desktop,81
255382,65,198,page_view,2026-03-12 21:01:10,desktop,564
255383,4134,372,page_view,2026-03-12 20:29:42,desktop,108
255384,425,492,product_view,2026-03-12 13:26:25,mobile,115
255385,495,28,checkout,2026-03-12 21:38:08,mobile,404
255386,1358,383,checkout,2026-03-12 07:21:44,tablet,172
255387,1914,277,add_to_cart,2026-03-12 05:48:59,mobile,518
255388,1082,270,add_to_cart,2026-03-12 12:58:08,desktop,85
255389,5817,231,product_view,2026-03-12 06:56:50,tablet,382
255390,5128,305,page_view,2026-03-12 05:22:01,desktop,327
255391,4896,461,checkout,2026-03-12 12:35:08,tablet,51
255392,4492,250,product_view,2026-03-12 02:08:48,tablet,496
255393,1299,467,page_view,2026-03-12 01:25:11,tablet,462
255394,10134,354,page_view,2026-03-12 00:32:59,mobile,412
255395,8417,238,page_view,2026-03-12 05:22:19,tablet,49
255396,6834,51,page_view,2026-03-12 03:15:56,mobile,588
255397,4392,109,add_to_cart,2026-03-12 22:46:40,tablet,140
255398,6887,89,add_to_cart,2026-03-12 18:08:09,mobile,479
255399,1313,347,add_to_cart,2026-03-12 18:24:34,tablet,474
255400,8592,456,checkout,2026-03-12 11:23:24,mobile,565
255401,2331,153,add_to_cart,2026-03-12 06:17:55,mobile,258
255402,7722,278,page_view,2026-03-12 20:15:04,tablet,417
255403,270,412,add_to_cart,2026-03-12 19:00:28,tablet,380
255404,7282,58,page_view,2026-03-12 03:02:23,mobile,145
255405,6038,315,add_to_cart,2026-03-12 10:33:01,desktop,320
255406,8476,70,add_to_cart,2026-03-12 11:31:50,mobile,78
255407,7198,61,page_view,2026-03-12 21:33:02,mobile,303
255408,5269,456,page_view,2026-03-12 20:38:08,tablet,485
255409,3564,448,product_view,2026-03-12 06:06:31,tablet,356
255410,346,80,add_to_cart,2026-03-12 04:36:12,desktop,123
255411,2098,363,add_to_cart,2026-03-12 05:00:49,tablet,171
255412,5516,116,checkout,2026-03-12 10:13:06,tablet,594
255413,7823,104,product_view,2026-03-12 22:57:06,desktop,308
255414,8752,119,add_to_cart,2026-03-12 21:07:19,tablet,488
255415,4511,7,add_to_cart,2026-03-12 05:49:49,mobile,298
255416,2991,447,checkout,2026-03-12 00:45:23,mobile,119
255417,3226,317,page_view,2026-03-12 01:33:16,tablet,82
255418,7098,430,product_view,2026-03-12 21:46:01,tablet,246
255419,6336,423,page_view,2026-03-12 13:31:07,tablet,297
255420,3836,184,page_view,2026-03-12 13:13:57,desktop,473
255421,8011,107,page_view,2026-03-12 20:22:19,tablet,301
255422,5590,278,product_view,2026-03-12 11:35:58,tablet,40
255423,9094,246,page_view,2026-03-12 09:09:35,tablet,244
255424,6544,52,checkout,2026-03-12 12:18:38,mobile,493
255425,1294,54,checkout,2026-03-12 23:22:07,tablet,113
255426,4936,282,product_view,2026-03-12 14:42:10,desktop,253
255427,7763,283,product_view,2026-03-12 01:01:06,tablet,148
255428,9278,354,page_view,2026-03-12 11:03:22,tablet,525
255429,2270,309,checkout,2026-03-12 08:15:18,desktop,149
255430,2002,421,product_view,2026-03-12 02:15:49,tablet,443
255431,7167,405,product_view,2026-03-12 05:57:00,tablet,339
255432,2088,291,checkout,2026-03-12 04:00:00,tablet,428
255433,86,116,checkout,2026-03-12 23:28:14,tablet,346
255434,4744,436,checkout,2026-03-12 07:26:42,tablet,243
255435,2121,493,add_to_cart,2026-03-12 13:12:04,tablet,432
255436,5165,468,checkout,2026-03-12 21:46:52,mobile,455
255437,7366,324,checkout,2026-03-12 04:03:57,desktop,151
255438,1590,430,checkout,2026-03-12 09:36:17,desktop,29
255439,3784,24,page_view,2026-03-12 04:49:53,tablet,349
255440,8171,69,add_to_cart,2026-03-12 14:27:57,tablet,572
255441,2318,165,add_to_cart,2026-03-12 12:56:10,mobile,275
255442,3876,17,product_view,2026-03-12 10:59:36,desktop,305
255443,2640,500,page_view,2026-03-12 00:44:53,mobile,217
255444,6335,43,add_to_cart,2026-03-12 09:19:45,tablet,60
255445,2915,78,page_view,2026-03-12 21:34:16,mobile,145
255446,3495,235,checkout,2026-03-12 21:02:59,desktop,69
255447,9564,265,checkout,2026-03-12 18:45:30,mobile,196
255448,9056,470,add_to_cart,2026-03-12 21:38:29,desktop,65
255449,10089,340,product_view,2026-03-12 14:00:20,desktop,363
255450,2755,196,checkout,2026-03-12 20:26:33,mobile,422
255451,6418,139,page_view,2026-03-12 05:48:18,tablet,69
255452,845,333,product_view,2026-03-12 21:33:27,desktop,107
255453,2752,125,add_to_cart,2026-03-12 05:35:25,tablet,85
255454,528,458,page_view,2026-03-12 20:21:18,mobile,503
255455,6974,146,page_view,2026-03-12 20:38:47,mobile,519
255456,9880,229,add_to_cart,2026-03-12 03:39:14,mobile,140
255457,9976,296,product_view,2026-03-12 15:55:12,tablet,34
255458,3763,168,checkout,2026-03-12 03:01:52,desktop,274
255459,7194,195,page_view,2026-03-12 02:10:59,desktop,313
255460,2814,282,product_view,2026-03-12 14:15:26,desktop,539
255461,7566,177,page_view,2026-03-12 10:24:41,mobile,14
255462,9560,458,checkout,2026-03-12 02:57:14,tablet,384
255463,10014,240,product_view,2026-03-12 16:15:47,tablet,84
255464,7231,224,page_view,2026-03-12 09:06:26,desktop,487
255465,279,223,product_view,2026-03-12 18:42:47,mobile,542
255466,8746,379,add_to_cart,2026-03-12 10:38:07,desktop,89
255467,10210,441,page_view,2026-03-12 17:59:09,tablet,67
255468,3847,266,page_view,2026-03-12 09:50:52,tablet,464
255469,6920,131,product_view,2026-03-12 19:34:06,mobile,496
255470,1094,101,page_view,2026-03-12 05:35:45,desktop,57
255471,5225,369,product_view,2026-03-12 03:18:47,desktop,479
255472,4797,152,product_view,2026-03-12 16:02:51,desktop,349
255473,6329,224,add_to_cart,2026-03-12 09:09:21,mobile,254
255474,3653,388,checkout,2026-03-12 19:06:33,desktop,408
255475,10406,268,checkout,2026-03-12 17:11:47,mobile,446
255476,8865,151,page_view,2026-03-12 11:14:42,desktop,11
255477,4396,158,page_view,2026-03-12 17:58:21,mobile,222
255478,1190,173,add_to_cart,2026-03-12 15:16:31,mobile,460
255479,4596,320,checkout,2026-03-12 16:20:50,tablet,476
255480,2436,67,page_view,2026-03-12 16:30:11,desktop,405
255481,3292,263,page_view,2026-03-12 22:28:41,mobile,246
255482,6763,222,product_view,2026-03-12 00:15:24,mobile,33
255483,9217,487,product_view,2026-03-12 07:03:54,mobile,182
255484,652,311,add_to_cart,2026-03-12 13:18:57,tablet,593
255485,378,196,checkout,2026-03-12 17:16:38,tablet,301
255486,7367,379,checkout,2026-03-12 19:34:27,tablet,129
255487,3999,455,add_to_cart,2026-03-12 01:54:41,tablet,502
255488,3482,415,add_to_cart,2026-03-12 10:09:23,mobile,315
255489,1434,429,add_to_cart,2026-03-12 20:35:55,tablet,461
255490,8599,377,add_to_cart,2026-03-12 08:25:14,desktop,185
255491,9714,163,checkout,2026-03-12 23:05:35,mobile,17
255492,4401,481,page_view,2026-03-12 22:48:53,tablet,125
255493,3905,179,add_to_cart,2026-03-12 21:06:02,tablet,210
255494,7670,65,product_view,2026-03-12 05:21:09,desktop,388
255495,6105,421,page_view,2026-03-12 08:45:06,desktop,569
255496,6877,3,checkout,2026-03-12 21:57:15,mobile,421
255497,1057,162,product_view,2026-03-12 01:58:38,tablet,58
255498,1048,438,product_view,2026-03-12 11:58:34,desktop,188
255499,9109,240,add_to_cart,2026-03-12 05:36:01,tablet,45
255500,7065,135,page_view,2026-03-12 05:53:13,desktop,212
255501,178,433,add_to_cart,2026-03-12 19:26:58,desktop,525
255502,3025,213,add_to_cart,2026-03-12 16:10:23,desktop,13
255503,6337,161,product_view,2026-03-12 16:42:43,desktop,398
255504,6341,225,checkout,2026-03-12 07:00:35,tablet,20
255505,8413,476,checkout,2026-03-12 14:36:22,tablet,365
255506,901,366,checkout,2026-03-12 12:52:59,tablet,542
255507,6233,344,add_to_cart,2026-03-12 16:41:17,tablet,214
255508,2812,357,checkout,2026-03-12 05:00:27,tablet,219
255509,1281,175,product_view,2026-03-12 08:03:58,tablet,511
255510,366,323,add_to_cart,2026-03-12 13:53:37,mobile,167
255511,8871,33,page_view,2026-03-12 13:31:09,mobile,380
255512,7063,187,add_to_cart,2026-03-12 18:19:41,desktop,298
255513,4935,265,checkout,2026-03-12 00:07:50,mobile,124
255514,4491,417,checkout,2026-03-12 11:49:26,mobile,198
255515,6723,266,add_to_cart,2026-03-12 11:40:43,desktop,593
255516,10115,14,checkout,2026-03-12 11:37:05,mobile,546
255517,5588,303,checkout,2026-03-12 08:45:18,tablet,322
255518,9364,131,page_view,2026-03-12 07:09:20,desktop,76
255519,464,182,product_view,2026-03-12 11:02:26,tablet,253
255520,5806,142,product_view,2026-03-12 01:05:16,mobile,397
255521,7710,135,add_to_cart,2026-03-12 18:23:47,mobile,363
255522,4611,384,page_view,2026-03-12 11:09:51,mobile,239
255523,6936,388,checkout,2026-03-12 07:00:56,desktop,22
255524,3506,38,add_to_cart,2026-03-12 11:07:44,tablet,318
255525,10065,317,page_view,2026-03-12 04:41:20,tablet,588
255526,8995,23,checkout,2026-03-12 04:48:00,mobile,369
255527,6066,348,checkout,2026-03-12 02:47:58,desktop,306
255528,3668,176,add_to_cart,2026-03-12 09:48:04,tablet,560
255529,2244,239,page_view,2026-03-12 03:41:45,tablet,595
255530,2988,432,product_view,2026-03-12 17:45:47,tablet,283
255531,7690,486,checkout,2026-03-12 06:20:19,tablet,554
255532,7690,327,add_to_cart,2026-03-12 17:56:34,tablet,88
255533,5796,334,add_to_cart,2026-03-12 01:45:06,desktop,286
255534,6926,41,add_to_cart,2026-03-12 02:00:47,tablet,168
255535,8930,324,page_view,2026-03-12 19:59:39,mobile,476
255536,2129,30,add_to_cart,2026-03-12 11:07:06,desktop,241
255537,5832,147,add_to_cart,2026-03-12 11:26:31,desktop,404
255538,5972,436,add_to_cart,2026-03-12 13:24:27,tablet,571
255539,5656,165,add_to_cart,2026-03-12 23:43:49,tablet,116
255540,3968,378,page_view,2026-03-12 07:23:34,desktop,281
255541,6399,424,checkout,2026-03-12 02:01:00,desktop,12
255542,4724,35,page_view,2026-03-12 00:40:55,tablet,534
255543,2307,308,page_view,2026-03-12 19:24:12,tablet,445
255544,1560,267,page_view,2026-03-12 04:47:40,tablet,385
255545,7879,97,product_view,2026-03-12 20:49:37,tablet,459
255546,4685,236,product_view,2026-03-12 12:57:58,mobile,388
255547,4650,422,product_view,2026-03-12 14:26:50,desktop,576
255548,1455,200,checkout,2026-03-12 10:30:38,mobile,56
255549,5446,240,checkout,2026-03-12 03:45:18,mobile,558
255550,4229,243,product_view,2026-03-12 01:02:35,tablet,178
255551,4588,261,product_view,2026-03-12 19:26:33,tablet,6
255552,9959,238,checkout,2026-03-12 12:54:08,tablet,491
255553,5284,367,product_view,2026-03-12 22:07:33,tablet,274
255554,5159,473,add_to_cart,2026-03-12 00:44:52,tablet,159
255555,3970,56,product_view,2026-03-12 23:04:31,desktop,147
255556,6000,305,product_view,2026-03-12 21:38:18,mobile,600
255557,5083,412,checkout,2026-03-12 17:52:39,desktop,153
255558,9632,10,page_view,2026-03-12 07:07:18,tablet,176
255559,2607,323,page_view,2026-03-12 20:51:31,mobile,244
255560,4650,163,checkout,2026-03-12 04:44:19,mobile,365
255561,6032,497,product_view,2026-03-12 02:16:07,tablet,44
255562,440,422,product_view,2026-03-12 13:36:19,tablet,215
255563,4556,407,product_view,2026-03-12 19:25:32,mobile,558
255564,8002,280,checkout,2026-03-12 08:03:26,tablet,407
255565,8504,279,add_to_cart,2026-03-12 12:48:44,mobile,105
255566,8248,200,checkout,2026-03-12 09:12:36,mobile,526
255567,6081,369,product_view,2026-03-12 04:56:16,desktop,198
255568,1868,289,page_view,2026-03-12 14:58:16,mobile,378
255569,8293,180,product_view,2026-03-12 06:05:13,mobile,288
255570,5139,73,product_view,2026-03-12 02:27:22,tablet,439
255571,7900,59,add_to_cart,2026-03-12 03:05:20,tablet,106
255572,2550,367,checkout,2026-03-12 09:04:39,desktop,89
255573,2585,336,page_view,2026-03-12 21:10:30,mobile,169
255574,803,8,add_to_cart,2026-03-12 21:34:08,desktop,230
255575,1350,28,page_view,2026-03-12 10:14:43,desktop,438
255576,7026,316,add_to_cart,2026-03-12 07:50:55,mobile,478
255577,9553,51,add_to_cart,2026-03-12 07:10:45,tablet,131
255578,3055,296,product_view,2026-03-12 11:16:50,desktop,595
255579,2754,3,product_view,2026-03-12 06:40:01,tablet,578
255580,4957,299,product_view,2026-03-12 04:10:02,tablet,433
255581,4124,218,page_view,2026-03-12 10:36:19,tablet,554
255582,6680,16,product_view,2026-03-12 08:14:24,desktop,281
255583,9192,468,product_view,2026-03-12 15:39:55,desktop,455
255584,6948,214,add_to_cart,2026-03-12 03:53:05,desktop,246
255585,8809,472,product_view,2026-03-12 14:25:32,tablet,300
255586,10193,198,checkout,2026-03-12 21:03:10,tablet,174
255587,9487,410,add_to_cart,2026-03-12 18:26:41,tablet,337
255588,2483,331,add_to_cart,2026-03-12 05:23:39,mobile,469
255589,4210,282,page_view,2026-03-12 04:49:01,desktop,262
255590,616,237,page_view,2026-03-12 23:54:12,tablet,118
255591,4264,484,page_view,2026-03-12 10:59:07,mobile,324
255592,384,3,add_to_cart,2026-03-12 05:47:01,desktop,456
255593,4027,461,product_view,2026-03-12 01:20:55,mobile,358
255594,7862,81,product_view,2026-03-12 08:11:54,tablet,440
255595,1079,149,page_view,2026-03-12 13:09:26,mobile,456
255596,651,55,page_view,2026-03-12 07:09:15,mobile,381
255597,9785,76,add_to_cart,2026-03-12 17:55:45,desktop,402
255598,7588,258,product_view,2026-03-12 22:44:30,mobile,50
255599,6448,313,product_view,2026-03-12 11:05:02,desktop,140
255600,190,348,page_view,2026-03-12 00:34:22,mobile,207
255601,4570,356,page_view,2026-03-12 13:16:29,tablet,16
255602,6744,446,checkout,2026-03-12 06:06:02,tablet,113
255603,850,32,add_to_cart,2026-03-12 06:05:15,mobile,223
255604,1899,69,product_view,2026-03-12 03:38:38,mobile,133
255605,6219,458,page_view,2026-03-12 18:49:44,mobile,227
255606,4368,122,page_view,2026-03-12 17:19:46,desktop,23
255607,5712,207,page_view,2026-03-12 23:35:15,desktop,82
255608,9482,263,page_view,2026-03-12 05:55:34,mobile,494
255609,3406,191,checkout,2026-03-12 21:11:19,desktop,220
255610,2454,38,product_view,2026-03-12 05:10:29,desktop,269
255611,6613,320,add_to_cart,2026-03-12 20:42:53,mobile,175
255612,1691,320,checkout,2026-03-12 16:52:02,desktop,369
255613,8738,406,checkout,2026-03-12 12:27:31,mobile,461
255614,1079,461,page_view,2026-03-12 17:46:28,desktop,30
255615,8443,423,add_to_cart,2026-03-12 04:37:47,tablet,158
255616,2613,37,product_view,2026-03-12 20:05:06,mobile,183
255617,8385,419,checkout,2026-03-12 06:25:39,desktop,346
255618,9383,282,add_to_cart,2026-03-12 03:29:36,desktop,110
255619,7195,464,add_to_cart,2026-03-12 22:22:09,mobile,19
255620,6862,442,add_to_cart,2026-03-12 22:13:48,desktop,371
255621,9506,117,product_view,2026-03-12 18:10:56,desktop,84
255622,9246,263,checkout,2026-03-12 14:24:29,desktop,28
255623,705,474,page_view,2026-03-12 13:17:08,desktop,200
255624,7890,411,checkout,2026-03-12 02:48:08,tablet,57
255625,4807,361,page_view,2026-03-12 06:07:04,tablet,129
255626,3647,378,product_view,2026-03-12 19:17:36,mobile,46
255627,8233,17,checkout,2026-03-12 13:41:32,mobile,132
255628,9863,76,checkout,2026-03-12 00:57:51,mobile,417
255629,2376,220,page_view,2026-03-12 13:46:22,mobile,536
255630,9424,49,product_view,2026-03-12 13:01:23,desktop,126
255631,3174,5,checkout,2026-03-12 04:37:04,tablet,56
255632,9853,122,add_to_cart,2026-03-12 06:45:22,tablet,16
255633,7273,339,add_to_cart,2026-03-12 12:11:38,mobile,485
255634,4308,14,add_to_cart,2026-03-12 11:51:57,mobile,277
255635,2543,45,checkout,2026-03-12 03:17:46,mobile,193
255636,8988,168,checkout,2026-03-12 15:17:33,desktop,568
255637,2996,274,checkout,2026-03-12 21:10:40,mobile,311
255638,1520,84,add_to_cart,2026-03-12 16:48:52,mobile,167
255639,9295,360,page_view,2026-03-12 11:51:52,tablet,538
255640,1104,32,checkout,2026-03-12 06:43:17,tablet,395
255641,5493,305,product_view,2026-03-12 23:04:43,desktop,398
255642,10080,52,page_view,2026-03-12 20:00:39,mobile,418
255643,9658,115,add_to_cart,2026-03-12 12:11:24,tablet,110
255644,6813,288,add_to_cart,2026-03-12 19:04:21,tablet,360
255645,6446,237,add_to_cart,2026-03-12 18:56:01,tablet,431
255646,4298,415,product_view,2026-03-12 17:19:14,desktop,52
255647,7191,270,product_view,2026-03-12 01:34:02,mobile,512
255648,5642,199,page_view,2026-03-12 17:42:40,mobile,493
255649,3132,459,checkout,2026-03-12 10:53:23,tablet,383
255650,7304,435,product_view,2026-03-12 15:34:17,mobile,287
255651,8539,169,product_view,2026-03-12 15:44:01,desktop,593
255652,5050,75,checkout,2026-03-12 11:26:07,mobile,244
255653,7794,257,checkout,2026-03-12 19:15:46,desktop,364
255654,4256,308,checkout,2026-03-12 01:51:38,tablet,70
255655,1989,160,add_to_cart,2026-03-12 11:35:07,tablet,140
255656,7285,173,product_view,2026-03-12 10:34:46,mobile,393
255657,10152,265,page_view,2026-03-12 03:16:44,desktop,224
255658,7377,301,product_view,2026-03-12 22:17:32,tablet,70
255659,9900,268,checkout,2026-03-12 04:40:00,desktop,280
255660,8736,466,product_view,2026-03-12 13:39:42,tablet,461
255661,3230,79,page_view,2026-03-12 06:19:06,mobile,496
255662,4755,4,product_view,2026-03-12 18:26:10,desktop,574
255663,3211,242,add_to_cart,2026-03-12 21:45:08,desktop,355
255664,10156,298,product_view,2026-03-12 18:47:52,desktop,258
255665,6279,18,product_view,2026-03-12 02:27:18,mobile,59
255666,5453,95,add_to_cart,2026-03-12 19:46:06,tablet,210
255667,9826,295,checkout,2026-03-12 12:22:41,tablet,352
255668,9508,373,page_view,2026-03-12 04:25:16,desktop,531
255669,246,461,add_to_cart,2026-03-12 19:46:25,desktop,139
255670,575,453,checkout,2026-03-12 11:17:36,tablet,85
255671,7370,379,checkout,2026-03-12 17:33:34,desktop,481
255672,118,207,page_view,2026-03-12 07:38:54,desktop,365
255673,3877,170,checkout,2026-03-12 19:52:28,tablet,110
255674,892,446,checkout,2026-03-12 02:25:54,mobile,43
255675,2166,439,add_to_cart,2026-03-12 15:34:14,tablet,15
255676,3928,406,page_view,2026-03-12 05:20:45,mobile,143
255677,3892,337,checkout,2026-03-12 16:33:35,mobile,381
255678,1769,373,add_to_cart,2026-03-12 17:09:34,desktop,482
255679,1497,44,checkout,2026-03-12 03:16:52,mobile,262
255680,608,476,checkout,2026-03-12 10:29:30,tablet,106
255681,4442,173,page_view,2026-03-12 21:57:15,desktop,223
255682,7607,98,page_view,2026-03-12 15:06:58,desktop,314
255683,2141,320,product_view,2026-03-12 14:36:52,tablet,338
255684,4725,51,add_to_cart,2026-03-12 10:17:41,desktop,70
255685,7122,140,checkout,2026-03-12 03:21:19,desktop,300
255686,6965,432,checkout,2026-03-12 08:45:00,desktop,92
255687,2491,191,checkout,2026-03-12 05:27:01,desktop,415
255688,1244,294,product_view,2026-03-12 08:29:06,tablet,361
255689,4352,163,page_view,2026-03-12 21:25:09,mobile,390
255690,8162,496,page_view,2026-03-12 11:50:40,tablet,164
255691,165,216,add_to_cart,2026-03-12 06:37:21,desktop,76
255692,2854,497,add_to_cart,2026-03-12 01:26:49,desktop,597
255693,9301,279,add_to_cart,2026-03-12 01:26:44,desktop,595
255694,6800,36,product_view,2026-03-12 06:42:03,desktop,108
255695,5138,77,checkout,2026-03-12 09:41:02,desktop,555
255696,1216,382,checkout,2026-03-12 01:52:54,mobile,31
255697,5024,9,add_to_cart,2026-03-12 22:58:22,desktop,187
255698,8639,414,product_view,2026-03-12 22:00:27,mobile,482
255699,6401,212,add_to_cart,2026-03-12 14:51:13,mobile,447
255700,4068,132,page_view,2026-03-12 17:45:22,desktop,513
255701,1689,10,add_to_cart,2026-03-12 13:14:47,mobile,530
255702,191,132,product_view,2026-03-12 22:42:13,mobile,586
255703,8270,367,page_view,2026-03-12 03:54:56,mobile,494
255704,972,209,checkout,2026-03-12 13:19:47,desktop,372
255705,10115,325,add_to_cart,2026-03-12 13:19:47,tablet,581
255706,1911,329,page_view,2026-03-12 14:36:37,mobile,539
255707,9341,350,checkout,2026-03-12 06:06:19,mobile,183
255708,786,149,page_view,2026-03-12 09:00:05,mobile,190
255709,4716,194,add_to_cart,2026-03-12 15:47:34,mobile,189
255710,3703,3,checkout,2026-03-12 06:28:10,tablet,295
255711,5562,396,checkout,2026-03-12 20:00:50,tablet,149
255712,9082,470,product_view,2026-03-12 15:04:56,mobile,7
255713,4992,70,product_view,2026-03-12 21:40:29,desktop,341
255714,10054,216,product_view,2026-03-12 07:57:58,tablet,538
255715,2801,427,add_to_cart,2026-03-12 08:31:54,tablet,436
255716,2816,230,product_view,2026-03-12 21:03:42,desktop,74
255717,8639,457,add_to_cart,2026-03-12 01:00:35,mobile,425
255718,1348,101,add_to_cart,2026-03-12 19:10:51,tablet,308
255719,4040,154,page_view,2026-03-12 02:42:56,mobile,447
255720,7167,356,page_view,2026-03-12 09:40:51,tablet,522
255721,2937,332,checkout,2026-03-12 05:42:58,mobile,434
255722,7040,122,page_view,2026-03-12 19:02:31,desktop,204
255723,3416,454,page_view,2026-03-12 17:32:24,tablet,414
255724,9367,102,add_to_cart,2026-03-12 17:01:56,desktop,19
255725,1844,93,page_view,2026-03-12 06:28:17,desktop,56
255726,3285,392,page_view,2026-03-12 22:38:37,tablet,221
255727,361,350,add_to_cart,2026-03-12 14:30:32,desktop,76
255728,9454,447,checkout,2026-03-12 03:42:08,desktop,219
255729,7939,44,page_view,2026-03-12 03:18:44,desktop,436
255730,4849,13,checkout,2026-03-12 13:42:26,desktop,458
255731,7366,217,checkout,2026-03-12 04:35:42,mobile,258
255732,4861,335,page_view,2026-03-12 21:11:18,tablet,212
255733,4845,286,add_to_cart,2026-03-12 01:37:40,mobile,362
255734,9046,395,product_view,2026-03-12 14:01:41,desktop,380
255735,8853,72,page_view,2026-03-12 02:59:18,desktop,553
